Ground_truth Keywords,Extracted Keywords,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywords
"['collective dose calculations', 'facility operations', 'public', 'geographic information system software', 'electronic population data resources', 'personal computer']","['geographic information system software', 'electronic population data resources', 'personal computer', 'population', 'collective dose', 'facility operations', 'public', 'area', 'km radii']",0.5555555555555556,0.8333333333333334,0.6666666666666667,6,9
"['accelerated simulation', 'numerical examples']",[],0,0.0,0,2,0
"['descriptological foundations', 'programming', 'descriptive process', 'intensional concept', 'bipolar function', 'bipole level']","['Descriptological foundations of programming', 'Descriptological foundations of programming', 'Descriptological foundations of programming', 'Descriptological foundations of programming', 'Descriptological foundations of programming', 'Descriptological foundations of programming', 'Descriptological foundations of programming', 'Descriptological foundations of programming', 'Descriptological foundations of programming', 'Descriptological']",0.0,0.0,0,6,10
"['linear constraints', 'set of natural numbers', 'linear diophantine equations', 'strict inequations', 'nonstrict inequations', 'upper bounds', 'minimal generating sets']",[],0,0.0,0,7,0
"['recurring issues', 'changing practices']","['out-of-print literature', 'o.p. materials', 'duplicate copies', 'heavily used materials', 'new courses', 'new programs']",0.0,0.0,0,2,6
"['mathematical fundamentals', 'fuzzy bayesian inference techniques', 'pseudofuzzy quantities']",[],0,0.0,0,3,0
"['purdue university libraries interlibrary loan unit', 'monograph loans', 'ordering criteria', 'staff perceptions', 'patron comments']",[],0,0.0,0,5,0
"['nonlinear extrapolation algorithm', 'scalar random process', 'nonlinear random dependences', 'mixed central moment functions', 'canonical decomposition apparatus', 'moment function']",[],0,0.0,0,6,0
"['precoded ofdm', 'scalable video transmission', 'orthogonal frequency division multiplexing', 'channel spectral nulls', 'heavy data rate overhead', 'isi channel', 'adaptive vector channel allocation', 'layered bit stream structure', 'lower layers', 'critical layers', 'channel quality', 'frobenius norm metrics', 'channel estimation', 'channel allocation information', 'control channel', 'robustness']",[],0,0.0,0,16,0
"['scholarly editions', 'performance editions', 'technical music vocabulary', 'music publishing industry', 'specialized publishers']","['out-of-print', 'music', 'Non-specialist', 'librarians', 'alerted', 'factors', 'important', 'successful', 'acquisition', 'out-of-print', 'music', 'both', 'scholarly', 'editions', 'performance', 'editions', 'appropriate', 'technical', 'music', 'vocabulary', 'music', 'publishing', 'industry', 'specialized', 'publishers', 'vendors', 'methods', 'acquisition', 'out-of-print', 'printed', 'music']",0.0,0.0,0,5,31
"['lower bounds', 'optimization problems', 'graphs']",[],0,0.0,0,3,0
"['firm growth rates', 'flatness', 'correlation', 'constituent businesses']","['firm growth rates', 'power-law relationship', 'partitions of integers', 'model', 'representation']",0.2,0.25,0.22222222222222224,4,5
"['energy management system', 'standard components', 'application software package', 'security control', 'control center infrastructures', 'liberalized environment', 'energy market']","['control center functions', 'control center infrastructure', 'control center itself', 'control center itself', 'control center itself', 'control center itself', 'control center itself', 'control center itself', 'control center itself', 'control center itself', 'control center itself', 'control center itself', 'control center itself', 'control center itself', 'control center itself', 'control center itself', 'control center itself', 'control']",0.0,0.0,0,7,18
"['online auctions', 'dynamic pricing', 'lodging industry', 'web site scripting', 'online intermediaries', 'specialty brokers', 'internet usage', 'sales', 'marketing', 'trading model', 'business models', 'price setting mechanism', 'supply chain']",[],0,0.0,0,13,0
"['pss design', 'optimal linear control']",[],0,0.0,0,2,0
"['computer applications', 'technology changes', 'interconnected bulk electric systems', 'networked information systems']","['power', 'industry', 'changes', 'future', 'perspective', 'key issues', 'major developments', 'technology', 'rate', 'interconnected', 'bulk electric systems', 'information systems', 'skills', 'future power engineers', 'keep pace', 'developments']",0.0,0.0,0,4,16
"['quantum memory', 'ground state spin', 'ensemble', 'two quadrature phase operators', 'squeezed states', 'mapping procedure', 'magnetooptical resonance method', '2 ms', 'cs']","['light', 'state', 'recording', 'memory', 'vacuum', 'squeezed', 'sensitivity', 'storing', 'limits', 'sensitivity', 'magneto', 'resonance']",0.0,0.0,0,9,12
"['diagnostic relevance', 'volumetric data', 'rate allocation', 'lifting steps scheme', 'disjoint segments', 'bitstream', 'embedded zerotree coding', 'multidimensional layered zero coding', 'region boundaries', 'filter length', 'decomposition depth', 'head magnetic resonance images']",[],0,0.0,0,12,0
"['hierarchical mixture model', 'classification', 'data generation process', 'experts classifier', 'posterior probability of class membership']",[],0,0.0,0,5,0
"['geometrically invariant watermarking', 'feature points', 'digital images', 'geometrical distortions', 'global transformations', 'rotations', 'translations', 'local transformations', 'stirmark attack', 'periodical properties', 'invariant properties', 'transforms', 'template insertion', 'image content', 'embedding', 'detection scheme', 'content descriptor', 'delaunay tessellation', 'additive scheme', 'correlation properties', 'jpeg compression', 'geometrical attack']",[],0,0.0,0,22,0
"['enterprise application integration', 'imark communications']","['EAI', 'enterprise application integration', 'software applications', 'business', 'competition', 'climate']",0.16666666666666666,0.5,0.25,2,6
"['spiht algorithm', 'wavelet transform', 'zerotree quantization', 'codec', 'wavelet decomposition', 'number of error bits', 'absolute zerotree', 'dsp chip', 'set partitioning in hierarchical trees', 'video coding']","['low-memory SPIHT image coding algorithm', 'DSP chip', 'wavelet transform', 'zerotree quantization', 'Said and Pearlman', 'SPIHT algorithm', 'program structure', 'wavelet decomposition', 'memory requirement', 'hardware implementation', 'original SPIHT algorithm', 'number of error bits', 'absolute zerotree', 'coding process', 'video coding']",0.4,0.6,0.48,10,15
"['dynamical transition', 'periodic motions', 'recurrent bus', 'nonstops', 'circular route', 'recurrent time', 'nonlinear map', 'complex periodic behaviors', 'attractor']","['transition', 'periodic', 'motions', 'recurrent', 'bus', 'induced', 'nonstops', 'We', 'study', 'dynamical', 'behavior', 'recurrent', 'bus', 'circular', 'route', 'bus', 'stops', 'recurrent', 'time', 'nonlinear', 'map', 'shown', 'recurrent', 'bus', 'exhibits', 'complex', 'periodic', 'behaviors', 'dynamical', 'transitions', 'periodic', 'motions', 'occur', 'increasing', 'nonstops', 'periodic', '']",0.02702702702702703,0.1111111111111111,0.043478260869565216,9,37
"['performance comparison', 'pid controllers', 'performance criterion', 'integrated absolute error', 'iae', 'dtc', 'step load disturbance', 'integrating processes', 'equal robustness', 'complementary sensitivity function']",[],0,0.0,0,10,0
"['local features', 'edge detection', 'texture segmentation', 'neighborhood operation', 'overlapping windows', 'matrix formulation', 'accumulation moments']",[],0,0.0,0,7,0
"['robust stabilization', 'nonlinear uncertainties', 'uncertain dynamical systems', 'state feedback']",[],0,0.0,0,4,0
"['image sources', 'watermarking', 'capacity limits', 'statistical model', 'distortion constraints', 'wavelet statistical models', 'geometric attacks', 'distortion measures']",[],0,0.0,0,8,0
"['subspace identification approach', 'principal component analysis', 'pca', 'system observability subspace', 'moesp algorithm', 'n4sid algorithm', 'subspace model identification', 'smi']",[],0,0.0,0,8,0
"['highway traffic', 'tollbooths', 'toll collection', 'waiting time', 'reduced speed', 'saturated flow', 'lane expansion', 'vehicle queuing', 'numerical simulations']",[],0,0.0,0,9,0
"['bagsik oscillator', 'incorrect banking data', 'statistical mechanism apparatus']","['bagsik oscillator without complex numbers', 'bagsik oscillator without complex numbers we argue that the analysis of the so-called bagsik oscillator']",0.0,0.0,0,3,2
"['adaptive image denoising', 'scale consistency', 'space consistency', 'edge preservation', 'image multiresolution decomposition', 'redundant wavelet transform', 'image edges', 'gradient magnitudes', 'shrinkage function', 'geometric constraints']","['image denoising', 'image denoising with edge preservation', 'image multiresolution decomposition', 'wavelet transform', 'image edges', 'gradient magnitudes', 'shrinkage function', 'space and scale consistency', 'edge preservation', 'image presegmentation']",0.5,0.5,0.5,10,10
"['resonant grounding systems', 'compensation coil tuning', 'fault detection']",[],0,0.0,0,3,0
"['cellular automata model', 'population', 'penna model', 'biological ageing', 'verhulst factor', 'restraining effect', 'lattice', 'wolves', 'sheep', 'predation']",['where the restraining factor of the'],0.0,0.0,0,10,1
"['edge detection', 'a priori knowledge', 'geometrical characteristics', 'probability factor', 'double thresholding technique', 'spatial domain filtering', 'pixel similarity', 'gradient amplitudes', 'gradient phases', 'edge connectivity', 'dynamic range compression', 'wavelet correlation', 'probabilistic formulation', 'final edge probability image', 'adaptive filters', 'approximation images', 'matched filters', 'image noise', 'noise suppression']","['spatial domain', 'scale-space', 'wavelet', 'noise filtering', 'edge probability', 'image', 'wavelet correlation', 'edge distortion', 'noise suppression', 'computer generated']",0.2,0.10526315789473684,0.13793103448275862,19,10
"['deriveassist', 'parameter derivation process', 'parameter matching', 'power system simulation', 'control simulation']",[],0,0.0,0,5,0
"['multilane traffic model', 'vehicular boltzmann equation', 'traffic dispersion model', 'road users', 'nonlinear poisson equation', 'dynamic evolution', 'variance equation']",[],0,0.0,0,7,0
"['interactive 3d volume segmentation', 'interaction metaphor', 'deformable surfaces', 'interactive segmentation', 'sensory feedback', '3d haptic device', 'tubular structure', 'deformable surface']","['interactive', 'manual', 'mouse', 'semi-automatic', 'segmentation', 'virtual reality', 'bottleneck', 'deformable', 'surface', 'sensory', 'feedback', 'haptic', 'device', 'tubular', 'structure', 'centreline', 'path', 'cylinder', 'diameter', 'initial', 'guess']",0.0,0.0,0,8,21
"['image compression', 'multilayered representation', 'image representation', 'piecewise smooth regions layer', 'textures layer', 'multilayered decomposition algorithm', 'residual part', 'sparse representation', 'basis functions']","['image compression', 'multilayered representation', 'image understanding', 'image and video coding', 'algorithm']",0.4,0.2222222222222222,0.2857142857142857,9,5
"['nonlinear modeling', 'adaptive fuzzy control', 'mcfc stack', 'fuel cells', 'radial basis function neural networks identification model', 'backpropagation algorithm', 'rule database']",[],0,0.0,0,7,0
"['streaming', 'cellular automata', 'iteration time', 'adjacent cell vacancy', 'arching signatures', 'jamming', 'disruptive interference', 'exit dynamics', 'confined pedestrians']","['disruptive interference', 'power-law behavior', 'cellular automata', 'exit dynamics', 'confined pedestrians', 'exit width', 'exit throughput', 'yield', 'anxious ones']",0.4444444444444444,0.4444444444444444,0.4444444444444444,9,9
"['stock market returns', 'empirical statistical observations', 'invariant measures', 'first poincare return time', 'statistical quantities', 'brazilian stock']",['which captures'],0.0,0.0,0,6,1
"['antipersistent markov behavior', 'foreign exchange markets', 'efficiency', 'exchange rates', 'statistical forecast', 'quote sequence', 'trading rule']","['log-price fluctuations', 'statistical forecast', 'available information', 'quote sequence', 'profitable following']",0.4,0.2857142857142857,0.3333333333333333,7,5
"['nonuniformly sampled systems', 'digital control systems', 'gpc', 'causality constraint', 'optimal causal control laws', 'integer multiples']","['non-uniformly sampled systems', 'multirate sampled-data systems', 'optimal causal control laws', 'causal control laws']",0.25,0.16666666666666666,0.2,6,4
"['decoherence', 'engineering constraints', 'scalable quantum computing devices']",[''],0.0,0.0,0,3,1
"['phase control', 'quantum field', 'quantum fluctuations']","['higher-order squeezing', 'quantum field', 'coherent field', 'two-photon source', 'atomic transition-based fluorescent systems', 'constructive two-photon interference']",0.16666666666666666,0.3333333333333333,0.2222222222222222,3,6
"['finite sample properties', 'confidence intervals', 'financial economics', 'asset returns', 'long horizons', 'asymptotic properties', 'detrended fluctuation analysis', 'periodogram regression methods', 'gaussian white noise', 'heuristic values']","['Gaussian white noise', 'R/S analysis', 'detrended fluctuation analysis', 'periodogram regression method', 'confidence intervals', 'heuristic values', 'asymptotic values', 'empirical -LRB- i.e. approximate -RRB- confidence intervals', 'long-range dependence', 'financial economics', 'asset returns', 'long horizons', 'various estimators', 'long-range dependence', 'Gaussian white noise', 'R/S']",0.375,0.6,0.4615384615384615,10,16
"['artificial neural network', 'receptor affinity distribution', 'olfaction', 'linear threshold element', 'sensory neurons', 'linear separability', 'odorant discriminator']","['olfactory bulb', 'olfactory', 'odorant', 'odorants', 'discrimination', 'computational', 'capacity', 'linear', 'separability', 'curves', 'We', 'introduce', 'study', 'system', 'consists', 'N', 'sensory', 'neurons', 'outputs', 'converge', 'single', 'processing', 'linear', 'threshold', 'element', 'aim', 'model', 'discrimination', 'single', 'target', 'odorant']",0.0,0.0,0,7,31
['wavelength services'],"['industry', 'technology', 'services', 'reception', 'confusion', 'observers', 'ultimately']",0.0,0.0,0,1,7
"['social percolation', 'quality expectations', 'ghost field', 'percolative phase transition', 'stationary state']","['mass media', 'marketing model', 'people', 'product', 'quality', 'neighbours', 'ghost field', 'percolation theory']",0.125,0.2,0.15384615384615385,5,8
"['quantum market games', 'economics', 'quantum game theory']","['market', 'games', 'quantum-like', 'description', 'markets', 'economics', 'quantum', 'game']",0.125,0.3333333333333333,0.18181818181818182,3,8
"['electrical facility construction work', 'information network structuring', 'sewage conduits', 'communications infrastructure', 'tokyo', 'information control facilities', 'treatment site s', 'information transmission network', 'bureau of sewerage']",[],0,0.0,0,9,0
"['friction compensator', 'pneumatic control valves', 'stiction compensation', 'industrial controllers', 'standard control']",[],0,0.0,0,5,0
"['quality image metrics', 'synthetic images', 'perceptual color differences', 'image rendering', 'color images', 'perceptually based metrics', 'visual quality', 'digital simulations', 'llab color space', 'cielab1976 color space', 'pixel by pixel metric', 'local distance map', 'global value', 'recursive subdivision', 'adaptative distance map']","['image metrics', 'synthetic images', 'perceptual color differences', 'digital simulations', 'LLAB color space', 'CIELab1976 color space', 'pixel by pixel metric', 'global value', 'adaptative distance map', 'recursive subdivision', 'local distance map', 'perceptually based metrics', 'objective image quality metric', 'perceptual color differences', 'perceptual color', 'percept']",0.5625,0.6,0.5806451612903225,15,16
"['color plane interpolation', 'alternating projections', 'digital cameras', 'demosaicing', 'color filter arrays', 'color artifacts']","['alternating projections', 'digital cameras', 'color filter arrays', 'red', 'green', 'blue', 'demosaicing', 'images', 'color artifacts', 'state-of-the-art demosaicing techniques']",0.5,0.8333333333333334,0.625,6,10
"['weak sinusoidal signals', 'mammalian auditory system', 'peripheral auditory system', 'quiescent firing rate', 'spiral ganglion neuron']",[],0,0.0,0,5,0
"['controllability', 'shells', 'minimal time', 'thin cups', 'fourier method']",[],0,0.0,0,5,0
"['neural network architectures', 'postintegration lateral inhibition', 'competition', 'preintegration lateral inhibition', 'neural network', 'unsupervised learning']",[],0,0.0,0,6,0
"['option pricing', 'stochastic calculus', 'stocks', 'bonds', 'nongaussian fluctuations', 'natural martingale', 'truncated levy distributions']",[],0,0.0,0,7,0
"['computational color constancy algorithms', 'synthesized data', 'gray world methods', 'retinex method', 'neural net method', 'color by correlation method', 'chromaticity', 'scene illuminant', 'algorithm performance', 'reflectance spectra', 'specularities', 'clipping']","['computational color constancy', 'synthesized data', 'ground truth', 'camera characterization', 'pre-processing', 'color constancy algorithms', 'computational color constancy algorithms', 'synthesized data', 'ground truth', 'camera characterization', 'pre-processing', 'color constancy algorithms', 'computational color constancy algorithms', 'synthesized data', 'ground truth', 'camera characterization', 'pre-processing', 'color constancy algorithms', '']",0.10526315789473684,0.16666666666666666,0.12903225806451615,12,19
"['restaurant web sites', 'electronic commerce', 'internet presence', 'food service companies', 'revenues', 'profitability']","['electronic commerce', 'web', 'website', 'e-marketing', 'website development', 'website strategy', 'website design']",0.14285714285714285,0.16666666666666666,0.15384615384615383,6,7
"['nonlinear time series', 'exchange rates', 'us dollar', 'foreign currencies', 'euro zone', 'stationarity', 'recurrence quantification analysis', 'recurrence plots', 'european monetary system', 'japanese yen', 'canadian dollar', 'british pound', 'historical events']","['high-frequency currency exchange data', 'dynamical behaviours', 'recurrence quantification analysis', 'European Monetary System', 'historical events']",0.4,0.15384615384615385,0.2222222222222222,13,5
"['chemotaxis', 'nonmonotonic dependence', 'coupling constants', 'herding behaviour', 'pedestrian dynamics']","['evacuation', 'cellular automaton', 'pedestrian dynamics', 'chemotaxis', 'bionics', 'herding', 'knowledge', 'shortest way']",0.25,0.4,0.3076923076923077,5,8
"['power electronics', 'simulation challenges', 'simulation technologies']","['simulation', 'challenges', 'power systems', 'energy utilities']",0.0,0.0,0,3,4
"['programmers', 'worms', 'trojan horses']","['anti-virus software', 'AV software', 'Trojan Horses', 'intrusion attempts', 'McAfee', 'VirusScan', 'firewall', 'data packets', 'control access', 'Internet resources', 'rule sets', 'hackers', 'baddies']",0.0,0.0,0,3,13
"['web based relationship marketing', 'hotel industry', 'world wide web marketing', 'hotel web sites', 'multimedia', 'web content survey', 'global electronic market']",[''],0.0,0.0,0,7,1
"['graphic approach', 'observer decomposition', 'sparse system models', 'measurement models', 'independent subsets', 'online computation load', 'detectable subsystems']",[],0,0.0,0,7,0
"['associationist neural network', 'learns', 'abstract rules', 'neural network', 'symbolic knowledge']","['abstract rules', 'abstract structures', 'arbitrary input symbols', 'arguments', 'associationist neural network', 'based on weight adaptation', 'based on the state variable', 'based on weight adaptation', 'based on weight adaptation after', 'based on weight adaptation after each', 'based on weight']",0.18181818181818182,0.4,0.25000000000000006,5,11
"['contour tracking', 'nonparameterized object contours', 'edge indicator function', 'topographical distance', 'watershed segmentation', 'minimization', 'background clutter', 'object motion', 'video', 'inverted distance transform', 'edge map']",[''],0.0,0.0,0,11,1
"['daily realized futures volatility', 'singular spectrum analysis', 'ssa', 'logarithmic standard deviations', 'return series', 'intraday transaction data', 'market trend', 'market periodicities', 'risk management', 'options pricing', 'financial practitioners']","['daily', 'realized', 'futures', 'volatility', 'singular', 'spectrum', 'analysis', 'using', 'singular', 'spectrum', 'analysis', 'modeling', 'daily', 'realized', 'futures', 'volatility', 'logarithmic', 'standard', 'deviations', 'two', 'important', 'futures', 'return', 'series', 'realized', 'volatility', 'logarithmic', 'standard', 'deviations', 'constructed', 'following', 'methodology', 'et', 'al', 'j', 'am', 'stat']",0.0,0.0,0,11,37
"['risk management framework', 'commercial security standards']","['system risk', 'security standards', 'corporate systems', 'security risks', 'risk management framework', 'risk management', 'security standards', 'security risks', 'risk management framework', 'risk management', 'security standards', 'security risks', 'risk management framework', 'risk management', 'security standards', 'security risks', 'risk management framework', 'risk management', 'security standards', 'security risks', 'risk management framework', 'risk management', 'security standards', 'security risks', 'risk management framework', '']",0.038461538461538464,0.5,0.07142857142857144,2,26
"['computational color constancy algorithms', 'images', 'image data', 'illumination conditions', 'gray world methods', 'retinex method', 'neural net method', 'color by correlation method', 'preprocessing strategies', 'synthesized data', 'input data statistics', 'chromaticity', 'scene illuminant', 'pixel intensity']",[''],0.0,0.0,0,14,1
"['affine invariants', 'convex polygons', 'image registration', 'object recognition']",[],0,0.0,0,4,0
['chebyshev metric'],"['multi-criterion problems', 'target-level method', 'continuous multi-criterion maximization problems', 'desired criterion values', 'Chebyshev metric', 'weakly efficient', 'efficient evaluations', 'proposed procedure', 'efficient vector evaluations', 'Edgeworth-Pareto hull']",0.0,0.0,0,1,10
"['3d mapping system', 'highly irregular shaped objects', 'semiconductor manufacturing', 'robotic system', 'polycrystalline silicon nuggets', 'fragile fused silica crucible', 'sampling frequency', 'packing algorithm', 'commercial manufacturing processes', 'dual optical 3d surface mapping system', 'active laser triangulation']","['highly irregular shaped objects', 'semiconductor manufacturing', 'robotic system', 'polycrystalline silicon nuggets', 'fragile fused silica crucible', 'Czochralski -LRB- melt pulling -RRB-', 'semiconductor wafer production', 'delicate manipulation', 'packing constraints', 'active laser triangulation', 'geometry profile', 'nugget placement', '3-D imaging system', 'highly irregular shaped']",0.42857142857142855,0.5454545454545454,0.4799999999999999,11,14
"['binocular model', 'occluding images', 'images', 'short baseline binocular image pairs', 'spatial shift', 'binocular parallax', 'phasors', 'foreground', 'background', 'inverse fourier transform', 'binocular image pair', 'translucent objects', 'occluding objects']","['figure-ground segmentation', 'Fourier-based solution', 'problem of figure-ground segmentation', 'short baseline binocular image pairs', 'additive composite', 'spatial shift', 'constituent phasors', 'object-specific spectrum', 'foreground and background', 'binocular image pair', 'translucent objects']",0.36363636363636365,0.3076923076923077,0.33333333333333337,13,11
"['interactive image editing operations', 'multiple images', 'physical 3d scene', 'modified scene', 'camera viewpoint', 'image painting', 'scissoring', 'morphing', 'plenoptic function', 'volumetric decomposition technique', 'plenoptic image editing']","['Interactive image editing operations', 'Scene representations', 'Image-based scene representations', 'Scene appearance', 'Camera viewpoints', 'Volumetric decomposition technique', 'Physical 3D scene', 'Image painting', 'Scissoring', 'Morphing', 'Plenoptic function']",0.0,0.0,0,11,11
['classroom'],"['classroom edition', 'classroom version of Who Wants To Be A Millionaire -LRB- R -RRB-', 'Microsoft PowerPoint -LRB- R -RRB-', 'sample feedback from students', 'suggested framework', 'version of Who']",0.0,0.0,0,1,6
"['diffraction limit', 'circular mask', 'periodic rectangular apertures array', 'pinhole cameras', 'coded imaging systems', 'optical information processing', 'high resolution', 'infinite depth of focus', 'broad frequency spectra', 'visible light', 'gamma rays', 'periodic apertures', 'mask', 'single aperture', 'periodic rectangular apertures', 'convolution', 'arbitrarily shaped apertures']",[],0,0.0,0,17,0
"['simlib', 'teach simulation']","['SIMLIB', 'simple simulation package', 'object-oriented SIMLIB', 'easy-to-understand discrete-event simulation package', 'object point of view', 'single-server queue simulation']",0.0,0.0,0,2,6
"['optical recognition', 'scale invariance', 'classical convergent correlator', 'deformed fringe patterns', 'fourier transform profilometry technique', 'mellin radial harmonic decomposition', 'logarithmic radial harmonic filter', 'invariant', 'scale factors']",[],0,0.0,0,9,0
"['dynamic programming', 'flip analysis', 'operations research', 'managerial decision making', 'solitaire board game', 'craft woodworkers']","['game', 'board game', 'solitaire', 'craft woodworkers', 'Flip', 'marketable', 'operations research', '']",0.25,0.3333333333333333,0.28571428571428575,6,8
"['full 3d surface', 'single static camera', 'linear intensity subspaces', 'geotensity constraint', '3d lambertian surface structure', 'single point light source', 'arbitrary number point light sources', 'automatic surface reconstruction', 'point light source']","['automatic surface reconstruction', 'face reconstruction', 'full 3D surface', 'geotensity constraint', 'linear intensity subspaces', 'motion and lighting', 'object motion', 'point light source', 'single static camera', 'structure from motion']",0.5,0.5555555555555556,0.5263157894736842,9,10
"['optical correlation', 'centroid detection', 'centroids', 'multiple objects', 'input scene', 'single intensity filter', 'position', 'orientation', 'scale', 'spatial light modulators', 'optical correlator']",[''],0.0,0.0,0,11,1
"['image bit plane coding', 'block truncation coding', 'image compression technique', 'bit rate', 'performance', 'compression ratio', 'bit plane overhead', 'decoded quality', 'absolute moment btc', 'ambtc', 'quantization values']",[],0,0.0,0,11,0
"['incoherent correlator', 'symbolic substitution', 'reference digits', 'intermediate carry', 'sum digits', 'minterms', 'system complexity', 'addition operation', 'operand length']",[],0,0.0,0,9,0
"['inherent scale selection', 'noise level', 'optimal sampling', 'experiments', 'neural net classifier', 'paramagnetic tracer', 'quality measures', 'labelled images']","['dynamic contrast-enhanced perfusion MR images', 'signal-driven approaches', 'pixel-based image segmentation', 'uncertainty', 'variance', 'location accuracy', 'optimal set of scales', 'noise level', 'prior distribution', 'different types of segments', 'class-conditional distributions', 'actual size', 'linear and morph']",0.07692307692307693,0.125,0.09523809523809525,8,13
"['optical encoding', '3d correlation', 'color images', 'color distribution', 'color pattern recognition tasks', 'optical correlator', 'fourier transform']",[],0,0.0,0,7,0
"['camera calibration parameters', 'image motion fields', 'rigidly moving camera', 'image formation', 'calibration parameters', 'image measurements', 'rotational components', 'optical flow', 'point correspondences', 'normal flow measurements', 'active vision systems', 'image sequences', 'large video databases']","['image derivatives', 'linear pinhole-camera model', 'translational component', 'rotational component', 'projective transformation', 'smoothness', 'viewing geometry', 'intrinsic parameters', 'active vision systems', 'analyzing image sequences']",0.1,0.07692307692307693,0.08695652173913043,13,10
