Ground_truth Keywords,Extracted Keywords,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywords
"['randomized two-process wait-free test-and-set', 'randomized algorithm', '4-valued single writer single reader atomic variables', 'expected elementary steps', 'finite-state analysis', 'correctness proofs', 'symmetry breaking', 'asynchronous distributed protocols', 'fault-tolerance', 'shared memory', 'wait-free read/write registers']","['randomized algorithm', 'wait-free', 'test-and-set', 'atomic variables', 'elementary steps', 'correctness', 'expected length', 'finite-state analysis']",0.25,0.18181818181818182,0.2105263157894737,11,8
"['online auctions', 'dynamic pricing', 'lodging industry', 'overnight accommodations', 'Web site scripting', 'online intermediaries', 'specialty brokers', 'Internet usage', 'sales', 'marketing', 'trading model', 'business models', 'price setting mechanism', 'supply chain']","['Web site scripting', 'online intermediaries', 'specialty brokers', 'Internet usage', 'Web-enabled companies', 'auction-based models', 'dynamic pricing', 'lodging industry', 'pricing theory', 'efficient market pricing']",0.6,0.42857142857142855,0.5,14,10
"['nonlinear extrapolation algorithm', 'scalar random process', 'nonlinear random dependences', 'mixed central moment functions', 'moment function', 'canonical decomposition apparatus']","['nonlinear extrapolation algorithm', 'construction', 'nonlinear random dependences', 'mixed central moment functions', 'V. S. Pugachev canonical decomposition apparatus', '']",0.5,0.5,0.5,6,6
"['network security', 'international standards', 'IS 15408', 'business risk management', 'IS 17799', 'microcomputer', 'personal computer', 'MULTICS', 'education', 'Web', 'Internet-based information services', 'information systems management', 'computer security', 'trusted systems', 'trustworthy systems', 'IT manufacturers', 'large scale information systems', 'fourth generation computer professionals', 'information systems control']","['international standards', 'business risk management', 'microcomputer', 'personal computer', 'MULTICS', 'education', 'information systems management', 'control', 'fourth generation', 'computer professionals']",0.7,0.3684210526315789,0.48275862068965514,19,10
"['social impact', 'Internet gambling', 'market opportunities', 'addiction', 'technological developments', 'electronic cash', 'psychology']","['technology', 'internet gambling', 'problem gambling', 'addictive', 'empirical studies']",0.0,0.0,0,7,5
"['insider investment', 'telecom industry']","['insider buying', 'executives', 'directors', 'purchasing', 'companies', 'stock', 'optimism', 'sector', 'observers', 'management', 'trends', 'industry', 'economy']",0.0,0.0,0,2,13
"['fault-tolerant Hamiltonian laceability', 'hypercubes', 'bipartite graph', 'Hamiltonian path', 'vertices', 'partite sets', 'edge subset', 'tight bounds']","['hypercube', 'Q/sub n/', 'bipartite graph', 'Hamiltonian path', 'partite set', '']",0.3333333333333333,0.25,0.28571428571428575,8,6
"['internal theory', 'inductive design process', 'bottom-up design activities', 'emergent phenomena', 'user experiences', 'constructive induction', 'information architecture design']","['ia design', 'information architecture', 'bottom-up design', 'user attributes', 'available content', 'inductive process', 'internal theory', 'constructive induction', 'design problem', 'representational framework', 'future of ia']",0.18181818181818182,0.2857142857142857,0.2222222222222222,7,11
"['trademark dispute', 'Uzi Nissan', 'nissan.com Internet domain name', 'global Internet', 'trademark law', 'Nissan Motor Company trademark']","['trademark dispute', 'David v. Goliath', 'corporation', 'greedy opportunist', 'Uzi Nissan', 'nissan.com', 'trademark law', 'global Internet', 'legal battle', 'infringes', 'geographic considerations', 'background', 'issues involved']",0.3076923076923077,0.6666666666666666,0.42105263157894735,6,13
"['digital-to-analog converter', 'differential-quad switching', 'direct digital modulation', 'CMOS technology', 'signal-to-noise ratio', '1.5 V', 'high-conversion-rate DAC', 'high-resolution DAC', 'oversampling DAC', 'SNR', '0.8 micron']","['digital-to-analog converter', 'DAC', 'direct digital modulation', 'differential-quad switching', 'CMOS technology', 'low-voltage applications', 'signal-to-noise ratio', 'supply voltage', '']",0.5555555555555556,0.45454545454545453,0.5,11,9
"['diffraction limit', 'circular mask', 'mask', 'periodic rectangular apertures array', 'periodic rectangular apertures', 'periodic apertures', 'pinhole cameras', 'coded imaging systems', 'optical information processing', 'high resolution', 'infinite depth of focus', 'broad frequency spectra', 'visible light', 'gamma rays', 'far-field diffraction', 'single aperture', 'far-field diffraction formula', 'multiaperture mask', 'near-field diffraction', 'convolution', 'circular mask diffraction', 'arbitrarily shaped apertures', 'x rays']","['mask', 'imaging system', 'periodic apertures', 'high resolution', 'infinite depth of focus', 'frequency spectra', 'visible light', 'X-rays', 'gamma rays', 'far-field diffraction', 'multiaperture mask', 'near-field diffraction', ""Lommel's function"", 'apertures', 'arbitrarily shaped apertures']",0.6666666666666666,0.43478260869565216,0.5263157894736841,23,15
"['intestinal microflora', 'host-microflora interactions', 'human intestines', 'molecular methods', 'quantitative theory', 'observing power', 'MIMICS project', 'system complexity', 'microbial ecology', 'parallel computing', 'complex microbial ecosystem']","['cellular automaton', 'simulation', 'intestinal microflora', 'ecology', 'molecular methods', 'laboratory experiments']",0.3333333333333333,0.18181818181818182,0.23529411764705885,11,6
"['equilibrium model', 'industry evolution', 'life-cycle models', 'technological change', 'industry dynamics', 'personal computer market', 'microelectronics', 'PC industry', 'production cost']","['industry-level data', 'firm numbers', 'price', 'quantity', 'quality', 'equilibrium model', 'industry evolution', 'personal computer industry', 'historical studies', 'patterns', 'model development']",0.18181818181818182,0.2222222222222222,0.19999999999999998,9,11
"['formal model', 'computing with words', 'fuzzy automata', 'fuzzy subsets', 'input alphabet', 'extension principle', 'pushdown automata']","['classical automata', 'fuzzy automata', 'computing with values', 'computing with words', 'formal models', 'vagueness', 'uncertainty', 'inputs', 'strings', 'extension principle']",0.3,0.42857142857142855,0.3529411764705882,7,10
"['noise effect', 'memory recall', 'dynamical neural network model', 'hippocampus', 'dynamical patterns', 'entorhinal cortex', 'synaptic clefts', 'gate of ion channels', 'stochastic phenomena', 'deterministic noise', 'stochastic noise', 'numerical simulations', 'brain functions', 'synaptic strength', 'inhibitory connection']","['neural network', 'model', 'Araki', 'Aihara', '1998', 'memory recall', 'dynamical patterns', 'hippocampus', 'entorhinal cortex', 'noise effect', 'stochastic phenomena', 'deterministic noise', 'stochastic noise', 'external inputs']",0.5714285714285714,0.5333333333333333,0.5517241379310344,15,14
"['templated zeolite synthesis', 'materials function', 'chemical composition', 'structure directing agent', 'Monte Carlo-like design protocols', 'multi-round protocols', 'a priori information', 'high throughput strategies', 'catalytic activity', 'catalytic selectivity', 'organo-cation template molecules', 'combinatorial methods', 'random energy model', 'figure of merit', 'material discovery', 'small molecule design', 'Voronoi diagram', 'phase-dependent random Gaussian variables', 'Metropolis-type method', 'ligand libraries', 'reflecting boundary conditions']","['design', 'redesign', 'high throughput experiments', 'zeolite synthesis', 'model', 'chemical composition', 'structure directing agent', 'Monte Carlo-like design protocols', 'multi-round protocols', 'priori information', 'structure-directing libraries', '']",0.3333333333333333,0.19047619047619047,0.24242424242424246,21,12
"['fulfillment', 'publisher', 'request for proposal']","['request for proposal', 'format', 'proposal', 'daunting', 'uninitiated']",0.2,0.3333333333333333,0.25,3,5
"['PLS-based variant', 'enzymatic acetic acid esters hydrolysis', 'acetylcholinesterase hydrolysis substrates', 'MTD-PLS models', 'fragmental volume descriptors', 'fragmental hydrophobicity descriptors', 'hypermolecule', 'medicinal chemistry synthesis planning', 'minimum topological difference method', 'ligand-receptor interactions mapping', 'chemically intuitive approach', 'steric misfit', 'additive approach', 'intermolecular force categories', 'regression coefficients', 'ligand binding affinity', 'hydrogen bonding', 'polarizabilities', 'statistical model stability']","['MTD', 'PLS', 'SAR', 'QSAR', 'Environ. Res', 'medicinal chemistry', 'synthesis planning']",0.0,0.0,0,19,7
"['one-step digit-set-restricted modified signed-digit adder', 'incoherent correlator', 'shared content-addressable memory', 'symbolic substitution', 'reference digits', 'intermediate carry', 'sum digits', 'minterms', 'system complexity', 'optoelectronic shared content-addressable memory processor', 'addition operation', 'operand length']","['digit-set-restricted', 'modified signed-digit', 'symbolic substitution', 'carry propagation', 'intermediate carry', 'sum digits', 'minterms', 'optoelectronic shared content-addressable memory processor', 'incoherent correlator', 'operand length']",0.7,0.5833333333333334,0.6363636363636365,12,10
"['convolution-based global simulation', 'millimeter-wave photodetector', 'photomixer', 'convolution-based time-domain approach', 'global photonic-circuit simulation', 'physical device model', 'GaAs', 'optical responsivity', 'bandwidth', 'GaAs MSM photodetector', 'MM-wave embedding circuit']","['convolution-based time-domain approach', 'global photonic-circuit simulation', 'physical device model', 'complete detector or mixer circuit', 'GaAs metal-semiconductor-metal (MSM) photodetector', 'millimeter waves', 'device-only simulations', 'global simulations', 'optical responsivity', 'bandwidth']",0.5,0.45454545454545453,0.47619047619047616,11,10
"['emotion', 'bounded rationality', 'rational thinking', 'decision making', 'psychology', 'Yerkes-Dodson law']","['bounded rationality', 'emotional arousal', 'decision making', 'high emotional arousal', 'cognitive constraints', 'emotion', 'reason', 'unidimensional']",0.375,0.5,0.42857142857142855,6,8
"['level shifter', 'high-voltage drivers', 'high-voltage generator', 'path-gate logic', 'low noise', 'low ripple voltage', 'high coupling-ratio cell technology', 'HV transistor scaling circuit techniques', 'high-density NOR flash memories', 'negative-gate channel-erasing flash memories', 'low operating voltage shifter', 'HV generator']","['high-voltage transistors', 'high-density', 'negative-gate channel-erase', 'NOR flash memories', 'circuit techniques', 'latch', 'coupling capacitors', 'high-voltage drivers', 'path-gate logic', 'low noise', 'low ripple voltage', 'high coupling-ratio cell technology', 'scale down', 'density', 'source-erase NOR flash memories']",0.3333333333333333,0.4166666666666667,0.3703703703703704,12,15
"['operations research', 'OR', 'linear inequalities', 'linear programming', 'mixed programming', 'mathematical programming', 'firm potential analysis', 'industrial firms', 'transportation firms', 'agricultural firms', 'large-scale models']","['linear inequalities', 'mixed variables', 'linear programming problems', 'mixed programming problems', 'mathematical programming', 'software', 'practical problems', 'linear constraints', 'and']",0.2222222222222222,0.18181818181818182,0.19999999999999998,11,9
"['information system architectures', 'information systems evolution']","['information systems', 'organization structures', 'computers', 'organization', 'information system architectures', 'decentralized', 'centralized', 'evolution', 'impact', 'organization structures', 'strategies', 'Internet', 'small businesses', 'stand-alone computers']",0.07142857142857142,0.5,0.125,2,14
"['Canadian National Site Licensing Project', 'inter-institutional agreement', 'CNSLP', 'research and innovation', 'full-text electronic journals', 'research databases', 'academic libraries', 'information resources', 'electronic scholarly publications']","['universities', 'Canadian National Site Licensing Project', 'CNSLP', 'electronic versions', 'scholarly publications', 'full-text electronic journals', 'research databases', 'science', 'engineering', 'health', 'environmental disciplines', 'licensing', 'feasibility', 'national scale', 'challenges', 'opportunities']",0.25,0.4444444444444444,0.32,9,16
"['macrocyclic effect', 'complexation', 'crown-ethers', 'alkali cations', 'substructural molecular fragments method', 'stability constants', 'computational models', 'different fragment sets', 'nonlinear fitting equations', 'open-chain analogues', 'linear fitting equations', 'cyclicity descriptor', 'data mining', 'structure-property tool', 'molecular graph decomposition', 'quantitative structure-properties relationship', 'augmented atom', 'TRAIL program', 'statistical parameters', 'thermodynamic parameters']","['stability constants', 'logK', 'crown-ethers', 'polyethers', 'glymes', 'methanol', 'macrocyclic effect', 'experimental data', 'open-chain analogues']",0.4444444444444444,0.2,0.2758620689655173,20,9
"['identification', 'evolving fuzzy rule-based models', 'fuzzy rules', 'noniterative update', 'rule-base structure', 'incremental unsupervised learning', 'ranking', 'informative potential', 'complex processes', 'air-conditioning component modeling', 'adaptive nonlinear control', 'fault detection', 'fault diagnostics', 'performance analysis', 'forecasting', 'knowledge extraction', 'robotics', 'behavior modeling']","['noniterative update', 'unsupervised learning', 'informative potential', 'fuzzy rules', 'complex processes', 'neural networks', 'benchmark problem', 'air-conditioning component modeling', 'data from an installation serving a real building', 'viability', 'efficiency']",0.45454545454545453,0.2777777777777778,0.3448275862068966,18,11
"['personal health', 'collaborative research', 'Canadian Network of Centres of Excellence', 'evidence-based practice', 'Internet support', 'health promotion', 'consumer health informatics', 'health consumer-provider roles']","['insights', 'evidence-based practice', 'collaborative research', 'Canadian Network of Centres of Excellence', 'health promotion', 'consumer health informatics', 'systems', 'guidelines', 'care maps', 'professionals', 'Internet support', 'health care consumers', 'evidence-based tools', 'healthcare practices']",0.42857142857142855,0.75,0.5454545454545454,8,14
"['privacy abuse', 'customer list', 'privacy policy', 'disclosure']","['privacy policy', 'dotcom companies', 'personal data', 'customer list', 'third party', 'privacy abuse', 'commercial concerns']",0.42857142857142855,0.75,0.5454545454545454,4,7
"['semiconductor optical amplifiers', 'design', 'cross-gain modulation', 'all-optical-XOR gate', 'Boolean logic', '10 Gbit/s']","['XOR gate', 'all-optical', 'semiconductor optical amplifiers', 'Boolean AB', 'input signals', 'AB', 'clock signal', 'continuous wave light']",0.125,0.16666666666666666,0.14285714285714288,6,8
"['restaurant Web sites', 'electronic commerce', 'revenues', 'profitability', 'Internet presence', 'food service companies', 'e-marketing']","['electronic commerce', 'web presence', 'food service', 'web-based technologies', 'website effectiveness', 'e-marketing', 'website development', 'website strategy', 'website design']",0.2222222222222222,0.2857142857142857,0.25,7,9
"['admissible measurement errors', 'measurement error', 'fuzzy information', 'informative attributes', 'fuzzy set theory', 'complex systems states identification']","['fuzzy set theory', 'measurement error', 'complex systems']",0.6666666666666666,0.3333333333333333,0.4444444444444444,6,3
"['Labscape', 'smart environment', 'cell biology', 'laboratory work', 'ubiquitous computing', 'experimental technologies', 'biochemical procedure']","['smart environment', 'cell biology laboratory', 'information available', 'formal representation', 'user-driven system', 'ubiquitous computing', 'fluid interaction', 'computational resources']",0.25,0.2857142857142857,0.26666666666666666,7,8
"['operational phase-space probability distribution', 'quantum communication theory', 'quantum mechanical systems', 'quantum information processing systems', 'Gaussian noise', 'quantum teleportation', 'continuous variables', 'extended phase-space formalism']","['quantum mechanical systems', 'quantum communication', 'quantum information processing', 'operational phase-space probability distributions', 'Gaussian noise', 'quantum teleportation', 'extended phase-space formalism', 'Chountasis', 'Vourdas']",0.4444444444444444,0.5,0.47058823529411764,8,9
"['information architects', 'professional practice', 'professional education', 'information architecture education', 'pedagogical approaches', 'information organization', 'computer science', 'usability studies', 'graphic design']","['information architecture', 'professional practice', 'education', 'information society', 'pedagogical approaches', 'interdisciplinary approach', 'design skills', 'theoretical concepts', 'information organization', 'computer science', 'communication', 'logistics', 'degree', '']",0.2857142857142857,0.4444444444444444,0.34782608695652173,9,14
"['science', 'technology', 'medicine', 'rare materials', 'policy formation', 'basic reference tools', 'collection development', 'out-of-print books', 'special collections', 'library acquisitions']","['history of science', 'technology', 'and medicine', 'acquiring', 'out-of-print', 'rare materials', 'policy formation', 'basic reference tools', 'collection development', 'acquisitions', 'beginner', 'fields', '']",0.38461538461538464,0.5,0.4347826086956522,10,13
"['long-range dependence', 'finite sample properties', 'confidence intervals', 'financial economics', 'asset returns', 'long horizons', 'asymptotic properties', 'detrended fluctuation analysis', 'periodogram regression methods', 'Gaussian white noise', 'heuristic values']","['asset returns', 'long horizons', 'long-range dependence', 'estimators', 'accuracy', 'simulated series', 'different lengths', 'R/S analysis', 'detrended fluctuation analysis', 'periodogram regression', 'methods', 'samples', 'Gaussian white noise', 'DFA statistics', 'unanimous winner', 'asymptotic distribution theory', 'confidence intervals', 'heuristic values', 'periodogram regression method']",0.3684210526315789,0.6363636363636364,0.4666666666666667,11,19
"['out-of-print materials', 'recurring issues', 'changing practices', 'out-of-print books', 'library materials', 'acquisition']","['literature', 'acquiring', 'out-of-print materials', 'libraries', 'issues', 'practices']",0.16666666666666666,0.16666666666666666,0.16666666666666666,6,6
"['challenges', 'trends', 'discrete manufacturing', 'automobile factory', 'technology revolution', 'production practices', 'technology evolution', 'business practices', 'industrial relations', 'seamless manufacturing process']","['technology', 'manufacturing', 'automobile factory', 'industrial relations', 'customized design', 'environmental friendliness', 'integration', 'seamless system']",0.25,0.2,0.22222222222222224,10,8
"['stochastic systems', 'random jump', 'phase trajectory', 'general Markov process', 'asymptotic probabilistic stability', 'mean-square exponential stability']","['probabilistic stability', 'perturbed motion', 'Markov process', 'phase vector', 'random jumps', 'mass', 'mean-square stability', 'nonlinear systems', 'asymptotic probabilistic stability', 'is']",0.1,0.16666666666666666,0.125,6,10
"['active noise-reducing headset', 'earshell vibration control', 'aviation communication', 'consumer audio', 'passive attenuation', 'broadband noise reduction', 'force actuators', 'inertial mass', 'velocity feedback control', 'piezoelectric actuators', 'stiffness', 'robust feedback controller', 'single-frequency real-time control', 'external noise transmission']","['active noise-reducing', 'ANR', 'headsets', 'passive attenuation', 'loudspeaker-based active noise control', 'broadband noise reduction', 'earshell vibration', 'force actuators', 'inertial mass', 'earshell headband', 'velocity feedback control', 'piezoelectric actuators', 'stiffness', 'low-frequency performance', 'feedback controller', 'noise reduction', 'earshell vibration control', 'laboratory headset', 'single-frequency']",0.42105263157894735,0.5714285714285714,0.48484848484848486,14,19
"['three-element set', '2000 presidential campaign', 'plurality voting', 'approval voting', 'Borda count', 'self-consistent choice']","['choice rules', 'plurality voting', 'approval voting', 'Borda count', 'self-consistent choice', 'voters', 'election outcome', 'terms', 'winner']",0.4444444444444444,0.6666666666666666,0.5333333333333333,6,9
"['orthopaedic surgical navigation', 'medical image modalities', 'surgical education', 'image-guided surgery systems', 'surgical instruments', 'graphical overlays', 'computer monitor', 'computed tomography scans', 'intra operatively generated images', 'surgeon-defined anatomy', 'abstract geometrical model', 'bony structures', 'surgical action visualization', 'medical image processing', 'image registration']","['surgical navigation systems', 'orthopaedics', 'image modalities', 'medical images', 'surgical education', 'diagnosis', 'operation planning', 'computer monitor', 'preoperative image data', 'intra operatively generated images', 'computed tomography scans', 'fluoroscopic images', 'surgeon-defined anatomy', 'digitized interactively', 'abstract geometrical model']",0.4,0.4,0.4000000000000001,15,15
"['inverse problems', 'mathematical model', 'ion exchange', 'compressible ion exchanger', 'ion exchanger compression', 'unique solvability', 'numerical solution methods']","['ion exchange', 'mathematical model', 'inverse problems', 'numerical solution methods', 'efficiency']",0.8,0.5714285714285714,0.6666666666666666,7,5
"['computational color constancy algorithms', 'images', 'image data', 'illumination conditions', 'gray world methods', 'Retinex method', 'gamut-mapping method', 'neural net method', 'color by correlation method', 'preprocessing strategies', 'synthesized data', 'input data statistics', 'chromaticity', 'scene illuminant', 'pixel intensity']","['computational color constancy', 'comprehensive set of images', 'gray world methods', 'Retinex method', ""variants of Forsyth's (1990) gamut-mapping method"", ""Cardei et al.'s (2000) neural net method"", 'color by correlation method', 'pre']",0.375,0.2,0.26086956521739135,15,8
"['cooperative games', 'characteristic function', 'decisions', 'unique solution', 'transferrable utility']","['characteristic function', 'cooperative games', 'unique solution', '']",0.75,0.6,0.6666666666666665,5,4
"['IT staff', 'vendor-run accreditation schemes', 'job applicant', 'practical abilities', 'network administrators']","['vendor-run accreditation schemes', 'objective measure', ""job applicant's skills"", 'practical abilities']",0.5,0.4,0.4444444444444445,5,4
"['Web site', 'auditable records', 'downtime', 'external monitoring', 'Internet connection', 'performance monitoring', 'remote locations', 'periodic reports', 'uptime tracking', 'failure pattern discovery', 'Mercury Interactive ActiveWatch', 'Freshwater Software SiteSeer', 'availability monitoring', 'email alerts', 'pager alerts']","['uptime', 'availability', 'RAID', 'clustering', 'load balancing', 'monitoring', 'external monitoring', 'Internet connection', 'firewall', 'custom software', 'remote hosts', 'ActiveWatch', 'SiteSeer', 'periodic reports']",0.21428571428571427,0.2,0.20689655172413796,15,14
"['multilane traffic model', 'vehicular Boltzmann equation', 'traffic dispersion model', 'road users', 'nonlinear Poisson equation', 'Poisson equation', 'car-following theory', 'dynamic evolution', 'variance equation', 'self-consistent multiclass dynamic traffic flow modeling', 'motion equation']","['traffic model', 'vehicular Boltzmann equation', 'traffic dispersion model', 'multilane domain', 'two-dimensional space', 'dispersion model', 'car-following theory', 'equilibrium assumption', 'road users', 'finite section', 'gas-kinetic model', 'Boltzmann equation', 'moment functions']",0.3076923076923077,0.36363636363636365,0.33333333333333337,11,13
"['recursive state estimation', 'multiple switching models', 'unknown transition probabilities', 'hybrid systems', 'continuous-valued target states', 'discrete-valued regime variable', 'finite state Markov chain', 'random transition probabilities', 'Dirichlet distributions', 'marginal posterior distribution', 'maneuvering target tracking']","['hybrid systems', 'continuous-valued target states', 'discrete-valued regime variable', 'Markov chain', 'Dirichlet distributions', 'marginal posterior distribution', 'state estimation schemes', 'maneuvering target tracking', '']",0.6666666666666666,0.5454545454545454,0.6,11,9
"['flexible manufacturing system', 'alternative routings', 'dispatching rules', 'finite buffer capacity', 'part mix ratios', 'average flow time', 'FMS']","['manufacturing system', 'flexible manufacturing system', 'routeing strategies', 'part mix ratios', 'performance measures', 'makespan', 'machine utilization', 'flow time', 'delay', 'local input buffers', 'simulation results', 'alternative routings dynamic policy']",0.16666666666666666,0.2857142857142857,0.2105263157894737,7,12
"['laboratory science', 'Internet', 'computers', 'well-designed experiments', 'undergraduate training', 'Net-based experiment generators', 'stand-alone generators', 'instructional effectiveness', 'software', 'known learning outcomes', 'control groups', 'pedagogical details', 'experimental psychology teaching', 'hypothesis testing', 'teacher instructional method']","['psychologists', 'computers', 'experimental psychology', 'experiment generators', 'stand-alone generators', 'Net-based experiment generators', 'learning outcomes', 'control groups', 'instructional effectiveness', 'pedagogical details', ""teacher's instructional method""]",0.5454545454545454,0.4,0.4615384615384615,15,11
"['e-commerce', 'legal framework', 'Electronic Signatures Regulations 2002', 'European Electronic Signatures Directive']","['e-commerce', 'EU', 'government', 'legal framework', 'Electronic Signatures Regulations', 'European Electronic Signatures Directive', 'Certification Service Providers', 'CSPs']",0.375,0.75,0.5,4,8
"['flexibility analysis', 'complex technical systems', 'partial uncertainty', 'control system', 'fuzzy mathematical models', 'structural flexibility', 'optimal design']","['technical systems', 'partial uncertainty', 'control system', 'flexibility', 'fuzzy mathematical models', 'design', 'structure', 'computation experiment', 'results']",0.3333333333333333,0.42857142857142855,0.375,7,9
"['legal reference questions', 'case law', 'attorney directories', 'World Wide Web', 'nonlaw librarians']","['legal web sites', 'basic legal reference', 'statutes and regulations', 'case law', 'attorney directories']",0.4,0.4,0.4000000000000001,5,5
