Ground_truth Keywords,Extracted Keywords,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywords
"['admissible measurement errors', 'fuzzy information', 'informative attributes', 'measurement error', 'fuzzy set theory']","['Identification of states of complex systems with estimation of admissible measurement errors on the basis of fuzzy information', 'The problem of identification of states of complex systems on the basis of fuzzy values of informative attributes is considered', 'Some estimates of a maximally admissible degree of measurement error are obtained that make it possible', 'using the apparatus of fuzzy set theory']",0.0,0.0,0,5,4
"['linear algebraic equations', 'numerical system']",[],0,0.0,0,2,0
"['building management systems', 'facilities management systems', 'database integration', 'software development technology', 'open control network']","['Integrating building management system and facilities management on the Internet', 'Internet/intranet', 'building management systems', 'BMS', 'facilities management systems', 'FMS', 'Web-based access', 'database integration', 'integration of BMS and FMS', 'accessing BMS remotely via the Internet', 'Internet/intranet for building facilities management', 'experimental Internet-enabled system that integrates building and facilities management systems', 'open control networks with the Internet', 'embedded Web server', 'PC Web server']",0.2,0.6,0.3,5,15
"['collective dose calculations', 'facility operations', 'public', 'electronic population data resources', 'personal computer']","['geographic information system software', 'electronic population data resources', 'personal computer', 'collective dose', 'area', 'geographic information system', 'electronic population data resources', 'personal computer', 'collective dose', 'area', 'geographic information system', 'electronic population data resources', 'personal computer', 'collective dose', 'area', 'geographic information system', 'electronic population data resources', 'personal computer', 'collective dose', 'area', '']",0.09523809523809523,0.4,0.15384615384615385,5,21
['accelerated simulation'],"['accelerated simulation', 'steady-state availability', 'non-Markovian systems', 'evaluation', 'steady-state availability', 'repair', 'Numerical examples']",0.14285714285714285,1.0,0.25,1,7
"['programming', 'descriptive process', 'intensional concept', 'bipolar function', 'bipole level']","['Descriptological foundations of programming', 'descriptive process', 'introduction and elimination of abstraction', 'intensional concept of a bipolar function', 'introduction and extraction of abstraction', 'complete set of descriptological operations']",0.16666666666666666,0.2,0.1818181818181818,5,6
"['linear constraints', 'set of natural numbers', 'strict inequations', 'nonstrict inequations', 'minimal generating sets']","['Compatibility of systems of linear constraints over the set of natural numbers', 'Criteria of compatibility of a system of linear Diophantine equations', 'strict inequations', 'nonstrict inequations', 'upper bounds', 'components', 'minimal set', 'solutions', 'algorithms', 'construction', 'minimal generating sets']",0.2727272727272727,0.6,0.37499999999999994,5,11
"['recurring issues', 'changing practices']","['out-of-print materials', 'acquiring out-of-print materials', 'libraries need to acquire o.p. materials', 'replace worn or damaged copies', 'replace missing copies', 'duplicate copies of heavily used materials', 'gaps in collections', 'strengthen weak collections', 'provide materials for new courses', 'new programs', 'new libraries']",0.0,0.0,0,2,11
['pseudofuzzy quantities'],"['Mathematical fundamentals', 'constructing fuzzy Bayesian inference techniques', 'developing a Bayesian approach to decision-making', 'modus-ponens rule', 'practical realization of the fuzzy Bayesian method']",0.0,0.0,0,1,5
"['monograph loans', 'ordering criteria', 'staff perceptions', 'patron comments']","['just-in-time acquisitions', 'patron comments', 'project statistics', 'staff perceptions', 'monograph loans', 'patrons', 'ordering criteria', 'previous monograph loans', 'patron comments', 'project statistics', 'staff perceptions', 'monograph loans', 'patrons', 'ordering criteria', 'previous monograph loans', 'patron comments', 'project statistics', 'staff perceptions', 'monograph loans', 'patrons', 'ordering criteria', 'previous monograph loans', 'patron comments', 'project statistics', 'staff perceptions', 'mon']",0.15384615384615385,1.0,0.2666666666666667,4,26
"['nonlinear extrapolation algorithm', 'scalar random process', 'nonlinear random dependences', 'mixed central moment functions', 'canonical decomposition apparatus', 'moment function']","['Nonlinear extrapolation algorithm', 'scalar random process', 'construction of a nonlinear extrapolation algorithm', 'nonlinear random dependences', 'mixed central moment functions', 'V. S. Pugachev canonical decomposition apparatus']",0.5,0.5,0.5,6,6
"['scalable video transmission', 'channel spectral nulls', 'heavy data rate overhead', 'adaptive vector channel allocation', 'layered bit stream structure', 'lower layers', 'critical layers', 'channel quality', 'channel estimation', 'channel allocation information', 'control channel', 'robustness']","['Precoded OFDM', 'adaptive vector channel allocation', 'scalable video transmission', 'frequency-selective fading channels', 'Orthogonal frequency division multiplexing', 'ISI-free subchannels', 'channel spectral nulls', 'heavy data rate overhead', 'cyclic prefix insertion', 'precoding', 'conversion', 'ISI-free vector channels', 'Frobenius norm metrics', 'channel estimation', 'transmitter', 'control channel', 'Simulation results', 'noise', 'fading']",0.3157894736842105,0.5,0.3870967741935484,12,19
"['scholarly editions', 'performance editions', 'technical music vocabulary', 'music publishing industry', 'specialized publishers']","['out-of-print music', 'non-specialist librarians', 'successful acquisition', 'appropriate technical music vocabulary', 'music publishing industry', 'specialized publishers', 'methods of acquisition', 'printed music', 'the music publishing industry', 'specialized publishers and vendors', 'and']",0.18181818181818182,0.4,0.25000000000000006,5,11
"['lower bounds', 'graphs']","['error-correcting codes', 'Z-channel', 'optimization problems', 'graphs', 'new lower bounds', 'size of error-correcting codes', 'lower bounds of the size of error-correcting codes', 'optimization problems on graphs', 'new lower bounds of the size of error-correcting codes for the Z-channel', 'optimization problems on graphs', 'new lower bounds of the size of error-correcting codes for the Z-channel', 'optimization problems on graphs', 'new lower bounds of the size of error-correcting codes for the Z']",0.07692307692307693,0.5,0.13333333333333336,2,13
"['firm growth rates', 'flatness', 'correlation', 'constituent businesses']","['firm growth rates', 'correlation of growth rates', 'partitions of integers', 'model of independent businesses', 'empirical']",0.2,0.25,0.22222222222222224,4,5
"['energy management system', 'standard components', 'application software package', 'security control', 'control center infrastructures', 'liberalized environment', 'energy market']","['control centers', 'changes', 'market rules', 'uncertainties', 'electric service', 'energy management system', 'control center functions', 'load-following control', 'new technology trends', 'control center infrastructure', 'security control', 'liberalized environment', 'energy market']",0.3076923076923077,0.5714285714285714,0.4,7,13
"['online auctions', 'dynamic pricing', 'lodging industry', 'online intermediaries', 'specialty brokers', 'sales', 'marketing', 'trading model', 'business models', 'price setting mechanism', 'supply chain']","['online auctions', 'dynamic pricing', 'lodging industry', 'Web site scripting', 'online intermediaries', 'specialty brokers', 'Internet usage', 'Web sites', 'Web-enabled companies', 'product distribution channels', 'Web sites', 'Web-enabled companies', 'product distribution channels', 'Web sites', 'Web-enabled companies', 'product distribution channels', 'Web sites', 'Web-enabled companies', 'product distribution channels', 'Web sites', 'Web-enabled companies', 'product distribution channels', 'Web sites', 'Web-enabled companies', 'product distribution channels', 'Web sites', 'Web-enabled companies', 'product distribution channels']",0.17857142857142858,0.45454545454545453,0.25641025641025644,11,28
[],"['Optimal linear control in stabilizer design', 'The most common method of improving stability of the power system is the synthesis of the turbine and generator control systems', 'because of the high effectiveness and relatively low cost of these elements', 'The synthesis and construction of the effective synchronous generator and turbine controller is a very difficult task', 'This paper describes the seven step mu - synthesis approach to PSS design enabling the synchronous generator to remain stable over a wide range of system operating conditions']",0.0,0,0,0,5
"['computer applications', 'interconnected bulk electric systems', 'networked information systems']","['computer applications', 'electric power industry', 'electric systems', 'information systems', 'computer applications', 'electric power industry', 'electric systems', 'information systems', 'computer applications', 'electric power industry', 'electric systems', 'information systems', 'computer applications', 'electric power industry', 'electric systems', 'information systems', 'computer applications', 'electric power industry', 'electric systems', 'information systems', 'computer applications', 'electric power industry', 'electric systems', 'information systems', 'computer applications', 'electric power industry', 'electric systems', 'information systems', 'computer applications', 'electric power industry', 'electric systems']",0.03225806451612903,0.3333333333333333,0.0588235294117647,3,31
"['quantum memory', 'ground state spin', 'ensemble', 'two quadrature phase operators', 'squeezed states', 'mapping procedure', '2 ms']","['Recording quantum properties of light in a long-lived atomic spin state', 'towards quantum memory', 'We report an experiment on mapping a quantum state of light onto the ground state spin of an ensemble of Cs atoms with the lifetime of 2 ms', 'Recording of one of the two quadrature phase operators of light is demonstrated with vacuum and squeezed states of light', 'The sensitivity of the mapping procedure at the level of approximately 1 photon/sec per Hz is shown', 'The results pave the road towards complete -LRB']",0.0,0.0,0,7,6
"['diagnostic relevance', 'volumetric data', 'rate allocation', 'lifting steps scheme', 'disjoint segments', 'bitstream', 'embedded zerotree coding', 'multidimensional layered zero coding', 'region boundaries', 'filter length', 'decomposition depth', 'head magnetic resonance images']","['Lossy to lossless object-based coding', '3-D MRI data', 'rate allocation', 'discrete wavelet transform', 'lossless coding', 'object-based inverse transform', 'bitstream', 'region of interest', 'head magnetic resonance images', 'MLZC', 'state-of-the-art techniques', 'filter length', 'decomposition depth', 'extra information', 'extra coefficients', 'region boundaries', 'extra information depends', 'extra coefficients must', 'extra coefficients must be', 'extra coefficients must be encoded', 'extra coefficients must be encoded for', 'extra coefficients must be']",0.2727272727272727,0.5,0.3529411764705882,12,22
"['hierarchical mixture model', 'classification', 'data generation process', 'experts classifier', 'posterior probability of class membership']","['mixture of experts classification', 'hierarchical mixture model', 'data generation process', 'finite number of sources', 'clusters', 'generation mechanism', 'individual internal class-labeled sources', 'subclusters', 'external cluster', 'mixture of experts classifier', 'parameters of the model', 'maximum likelihood', 'efficient training algorithms', 'classification mixture models', 'improved classification performance', 'and']",0.125,0.4,0.19047619047619047,5,16
"['feature points', 'digital images', 'geometrical distortions', 'global transformations', 'rotations', 'translations', 'local transformations', 'periodical properties', 'invariant properties', 'transforms', 'template insertion', 'image content', 'embedding', 'detection scheme', 'content descriptor', 'additive scheme', 'correlation properties', 'geometrical attack']","['Geometrically invariant watermarking', 'feature points', 'global transformations', 'local transformations', 'StirMark attack', 'periodical properties', 'transforms', 'template insertion', 'information provided by the original image', 'salient points', 'robustness to geometrical transformations', 'Delaunay tessellation', 'correlation properties', 'JPEG compression', 'geometrical attack', 'transformations']",0.5,0.4444444444444444,0.47058823529411764,18,16
['enterprise application integration'],"['enterprise application integration', 'software applications', 'drive their business forward']",0.3333333333333333,1.0,0.5,1,3
"['wavelet transform', 'zerotree quantization', 'codec', 'wavelet decomposition', 'number of error bits', 'absolute zerotree', 'set partitioning in hierarchical trees', 'video coding']","['Real-time implementation', 'low-memory SPIHT image coding algorithm', 'DSP chip', 'Among all algorithms based on wavelet transform', 'zerotree quantization', 'real-time implementation of SPIHT algorithm']",0.16666666666666666,0.125,0.14285714285714288,8,6
"['dynamical transition', 'periodic motions', 'recurrent bus', 'nonstops', 'circular route', 'recurrent time', 'nonlinear map', 'complex periodic behaviors', 'attractor']","['dynamical behavior', 'recurrent bus', 'circular route', 'nonlinear map', 'complex periodic behaviors', 'periodic motions', 'attractor', 'nonstops', 'period n', 'property of an attractor', 'complex periodic behaviors', 'periodic motions', 'attractor', 'nonstops', 'period n', 'property of an attractor', 'complex periodic behaviors', 'periodic motions', 'attractor', 'nonstops', 'period n', 'property of an attractor', 'complex periodic behaviors', 'periodic motions', 'attractor', 'nonstops', 'period n']",0.25925925925925924,0.7777777777777778,0.3888888888888889,9,27
"['performance criterion', 'integrated absolute error', 'step load disturbance', 'integrating processes', 'equal robustness', 'complementary sensitivity function']","['Performance comparison', 'PID', 'dead-time compensating controllers', 'The performance criterion used is the integrated absolute error -LRB- IAE -RRB-', 'PI and PID controllers', 'simple dead-time compensator -LRB- DTC -RRB-', 'stable and integrating processes', 'H/sub infinity / norm', 'sum of the absolute values of the sensitivity function and the complementary sensitivity function']",0.0,0.0,0,6,9
"['local features', 'edge detection', 'texture segmentation', 'neighborhood operation', 'overlapping windows', 'matrix formulation', 'accumulation moments']","['Efficient computation of local geometric moments', 'Local moments', 'edge detection', 'texture segmentation', 'integral-based features', 'uncorrelated noise', 'Local moments', 'convolution', 'accumulation moments', 'convolution', 'accumulation moments']",0.2727272727272727,0.42857142857142855,0.33333333333333326,7,11
"['robust stabilization', 'nonlinear uncertainties', 'uncertain dynamical systems', 'state feedback']","['adaptive state feedback control', 'adaptive robust stabilization', 'adaptive robust state feedback controller', 'adaptive robust state feedback control scheme', 'adaptive robust state feedback control', 'adaptive robust state feedback control scheme', 'adaptive robust state feedback control scheme', 'adaptive robust state feedback control scheme', 'adaptive robust state feedback control scheme', 'adaptive robust state feedback control scheme', 'adaptive robust state feedback control scheme', 'adaptive robust state feedback control scheme', 'adaptive robust state feedback control scheme', 'adaptive robust state feedback control scheme', 'adaptive robust state feedback control scheme', 'adaptive robust']",0.0,0.0,0,4,16
"['image sources', 'watermarking', 'capacity limits', 'statistical model', 'distortion constraints', 'wavelet statistical models', 'geometric attacks', 'distortion measures']","['A framework for evaluating the data-hiding capacity of image sources', 'information-theoretic model', 'image watermarking', 'data hiding', 'capacity limits', 'image sources', 'statistical model', 'data hider', 'attacker', 'decoder', 'autoregressive', 'block-DCT', 'wavelet statistical models', 'compressed host-image sources', 'sparse-model approximations', 'geometric attacks']",0.3125,0.625,0.4166666666666667,8,16
"['subspace identification approach', 'principal component analysis', 'system observability subspace', 'subspace model identification']","['A new subspace identification approach based on principal component analysis', 'Principal component analysis', 'PCA', 'has been widely used for monitoring complex industrial processes', 'multiple variables', 'diagnosing process', 'sensor faults', 'The objective of this paper is to develop a new subspace identification algorithm', 'system order', 'Standard PCA', 'modified with instrumental variables', 'in order to achieve consistent estimates of the system matrices', 'The proposed subspace identification method is demonstrated using a simulated process', 'real industrial process', 'model identification', 'order determination', 'For comparison the']",0.0,0.0,0,4,17
"['highway traffic', 'tollbooths', 'toll collection', 'waiting time', 'reduced speed', 'saturated flow', 'lane expansion', 'vehicle queuing', 'numerical simulations']","['tollbooths', 'highway traffic', 'Nagel-Schreckenberg model', 'toll collection', 'waiting time', 'reduced speed', 'phase transition', 'phase separation', 'saturated flow', 'plateau region', 'fundamental diagram', 'lane expansion', 'vehicle queuing', 'analytical expressions', 'numerical simulations', 'travel time', 'travelers', 'differences', 'short-distance', 'analytical formulas', 'traffic flow', 'vehicle queuing', 'analytical expressions', 'numerical simulations', 'travel time', 'travelers', 'differences', 'short']",0.32142857142857145,1.0,0.4864864864864865,9,28
"['incorrect banking data', 'statistical mechanism apparatus']","['Bagsik Oscillator', 'complex numbers', 'statistical mechanism apparatus']",0.3333333333333333,0.5,0.4,2,3
"['scale consistency', 'space consistency', 'edge preservation', 'image multiresolution decomposition', 'redundant wavelet transform', 'image edges', 'gradient magnitudes', 'shrinkage function', 'geometric constraints']","['Adaptive image denoising', 'edge preservation', 'redundant wavelet transform', 'gradient magnitudes', 'shrinkage function', 'geometric constraints', 'possible applications', 'image presegmentation']",0.625,0.5555555555555556,0.5882352941176471,9,8
"['resonant grounding systems', 'compensation coil tuning', 'fault detection']","['resonant grounding', 'distribution systems', 'RESFAL', 'software tool', 'compensation coil tuning']",0.2,0.3333333333333333,0.25,3,5
"['cellular automata model', 'population', 'biological ageing', 'restraining effect', 'lattice', 'wolves', 'sheep', 'predation']","['cellular automata model', 'predation', 'Penna model', 'Verhulst factor', 'Danuta Makowiec', 'lattice', 'planar lattice', 'movable wolves', 'sheep', 'fluctuate', 'law', 'quantity', 'increase']",0.3076923076923077,0.5,0.380952380952381,8,13
"['edge detection', 'geometrical characteristics', 'probability factor', 'double thresholding technique', 'spatial domain filtering', 'pixel similarity', 'gradient amplitudes', 'gradient phases', 'edge connectivity', 'dynamic range compression', 'wavelet correlation', 'probabilistic formulation', 'final edge probability image', 'adaptive filters', 'approximation images', 'matched filters', 'image noise', 'noise suppression']","['spatial domain', 'edge probability image', 'edge detection', 'edge connectivity', 'edge distortion', 'edge probability', 'edge detection', 'edge connectivity', 'edge distortion', 'edge probability', 'edge detection', 'edge connectivity', 'edge distortion', 'edge probability', 'edge detection', 'edge connectivity', 'edge distortion', 'edge probability', 'edge detection', 'edge connectivity', 'edge distortion', 'edge probability', 'edge detection', 'edge connectivity', 'edge distortion', 'edge probability', 'edge detection', 'edge connectivity', 'edge distortion', 'edge probability', 'edge detection', 'edge connectivity', 'edge distortion', '']",0.058823529411764705,0.1111111111111111,0.07692307692307691,18,34
"['parameter derivation process', 'parameter matching', 'power system simulation', 'control simulation']","['Deriving model parameters', 'field test measurements', 'generator control simulation', 'model parameters', 'parameter derivation', 'parameter matching']",0.16666666666666666,0.25,0.2,4,6
"['multilane traffic model', 'traffic dispersion model', 'road users', 'dynamic evolution', 'variance equation']","['Modeling self-consistent multi-class dynamic traffic flow', 'vehicular Boltzmann equation', 'dispersion model', 'car-following theory', 'equilibrium assumption', 'density', 'dispersion model', 'dynamic evolution', 'systematic gas-kinetic model', 'Boltzmann equation', 'continuity', 'motion', 'variance equation', 'individual velocity', 'physical meaning']",0.13333333333333333,0.4,0.2,5,15
"['interaction metaphor', 'deformable surfaces', 'interactive segmentation', 'sensory feedback', 'tubular structure', 'deformable surface']","['New paradigms', '3D volume data', '3D represents', '3D haptic device', '3D volume data', '3D represents', '3D haptic device', '3D volume data', '3D represents', '3D haptic device', '3D volume data', '3D represents', '3D haptic device', '3D volume data', '3D represents', '3D haptic device', '3D volume data', '3D represents', '3D haptic device', '3D volume data', '']",0.0,0.0,0,6,21
"['image compression', 'multilayered representation', 'image representation', 'piecewise smooth regions layer', 'textures layer', 'multilayered decomposition algorithm', 'residual part', 'sparse representation', 'basis functions']","['multilayered representation', 'image representation', 'image compression', 'piecewise smooth regions layer', 'textures layer', 'multilayered decomposition algorithm', 'residual part', 'sparse representation', 'different transform', 'different bitrate', 'combination of the compressed layers', 'different sets of basis functions', 'oscillatory patterns', 'image understanding', 'image and video coding']",0.5333333333333333,0.8888888888888888,0.6666666666666667,9,15
"['adaptive fuzzy control', 'fuel cells', 'radial basis function neural networks identification model', 'rule database']","['nonlinear modeling', 'adaptive fuzzy control', 'MCFC stack', 'availability', 'performance', 'fuel cells', 'operating temperature', 'molten carbonate fuel cells', 'specified range', 'existing models', 'neural networks identification', 'modeling', 'design procedures', 'MCFC stack', 'neural networks identification', 'adaptive fuzzy control', 'control algorithm', 'neural networks identification', 'adaptive fuzzy control', 'control algorithm', 'neural networks identification', 'adaptive fuzzy control', 'control algorithm', 'neural networks identification', 'adaptive']",0.08,0.5,0.13793103448275865,4,25
"['cellular automata', 'iteration time', 'adjacent cell vacancy', 'arching signatures', 'jamming', 'disruptive interference', 'exit dynamics', 'confined pedestrians']","['streaming', 'disruptive interference', 'power-law behavior', 'confined pedestrians', 'cellular automata', 'compulsion to move', 'physical capability', 'arching signatures', 'jamming', 'power-law curve', 'streaming', 'diffusive behavior', 'counterintuitive result', 'average exit throughput', 'yield', 'collective slow-down', 'disruptive interference effect', 'relaxed pedestrians']",0.2777777777777778,0.625,0.3846153846153846,8,18
"['stock market returns', 'empirical statistical observations', 'invariant measures', 'statistical quantities']","['Stock market dynamics', 'empirical statistical observations', 'low-dimensional dynamical systems', 'Poincare return time', 'high uncertainties', 'S&P 500 index']",0.16666666666666666,0.25,0.2,4,6
"['foreign exchange markets', 'efficiency', 'exchange rates', 'statistical forecast', 'quote sequence', 'trading rule']","['Antipersistent Markov behavior', 'statistical forecast', 'available information', 'quote sequence']",0.5,0.3333333333333333,0.4,6,4
"['digital control systems', 'causality constraint', 'optimal causal control laws', 'integer multiples']","['generalized predictive control', 'non-uniformly sampled systems', 'causal control laws', 'multirate sampled-data systems']",0.0,0.0,0,4,4
"['decoherence', 'engineering constraints', 'scalable quantum computing devices']","['Comprehensive encoding', 'decoupling solution', 'decoherence', 'design in solid-state quantum computing', 'scalable quantum computing devices', 'decoherence due to the interaction with their environment', 'efficient set of decoupling pulse sequences', 'dominant decoherence processes', 'empirically']",0.2222222222222222,0.6666666666666666,0.3333333333333333,3,9
"['quantum field', 'quantum fluctuations']","['phase control', 'higher-order squeezing', 'quantum field', 'coherent field', 'two-photon source', 'atomic transition-based fluorescent systems', 'higher-order quantum fluctuations', 'relative phase', 'pump and coherent fields', 'second - and higher-order squeezing']",0.1,0.5,0.16666666666666669,2,10
"['finite sample properties', 'confidence intervals', 'financial economics', 'asset returns', 'long horizons', 'asymptotic properties', 'detrended fluctuation analysis', 'periodogram regression methods', 'heuristic values']","['Estimating long-range dependence', 'finite sample properties', 'confidence intervals', 'asset returns', 'long horizons', 'estimators of long-range dependence', 'asymptotic properties', 'simulated series', 'different lengths', 'R/S analysis', 'detrended fluctuation analysis', 'periodogram regression methods', 'Gaussian white noise', 'DFA statistics', 'asymptotic distribution theory', 'empirical -LRB- i.e. approximate -RRB- confidence intervals', 'heuristic values', 'proposed by some authors', 'R/S statistics', 'asym']",0.4,0.8888888888888888,0.5517241379310346,9,20
"['artificial neural network', 'receptor affinity distribution', 'olfaction', 'linear threshold element', 'sensory neurons', 'linear separability', 'odorant discriminator']","['computational capacity', 'odorant discriminator', 'linear separability', 'curves', 'artificial neural network', 'probabilistic receptor affinity distribution model', 'olfaction', 'sensory neurons', 'processing linear threshold element', 'discrimination', 'target odorant', 'background odorants', 'range of concentrations', 'odorant concentrations', 'olfactory bulb', 'processing elements', 'discrimination task', 'continuous curves', 'large-dimensional space']",0.2631578947368421,0.7142857142857143,0.3846153846153846,7,19
['wavelength services'],"['wavelength services', 'quick turn-up time', 'impressive margins', 'confusion', 'industry observers']",0.2,1.0,0.33333333333333337,1,5
"['quality expectations', 'ghost field', 'percolative phase transition', 'stationary state']","['Social percolation', 'mass media', 'marketing model', 'people buy a product', 'neighbours tell them', 'quality expectations', 'percolative phase transition', 'stationary state', 'percolation theory', 'ghost field', 'percolative phase transition', 'stationary state', 'percolation theory', 'ghost field', 'percolative phase transition', 'stationary state', 'percolation theory', 'ghost field', 'percolative phase transition', 'stationary state', 'percolation theory', 'ghost field', 'percolative phase']",0.17391304347826086,1.0,0.29629629629629634,4,23
"['economics', 'quantum game theory']","['quantum market games', 'quantum-like description']",0.0,0.0,0,2,2
"['information network structuring', 'sewage conduits', 'communications infrastructure', 'information control facilities', 'information transmission network']","['electrical facility construction', 'information network', 'sewage conduits', 'advanced information society', 'communications infrastructure', 'information network', 'sewer optical fiber teleway', 'sewer conduits', 'information control facilities', 'information transmission network', 'construction work', 'information society', 'information transmission', 'information control', 'information network', 'information society', 'information transmission', 'information control', 'information network', 'information society', 'information transmission', 'information control', 'information network', 'information']",0.16666666666666666,0.8,0.27586206896551724,5,24
"['friction compensator', 'pneumatic control valves', 'stiction compensation', 'industrial controllers', 'standard control']",[],0,0.0,0,5,0
"['synthetic images', 'perceptual color differences', 'image rendering', 'color images', 'perceptually based metrics', 'visual quality', 'digital simulations', 'pixel by pixel metric', 'local distance map', 'global value', 'recursive subdivision', 'adaptative distance map']","['Quality image metrics', 'synthetic images', 'perceptual color differences', 'image rendering processes', 'quantitative comparisons', 'synthetic color images', 'objective image quality metric', 'LLAB color space', 'CIELab1976 color space', 'pixel by pixel metric', 'global value', 'recursive subdivision']",0.4166666666666667,0.4166666666666667,0.4166666666666667,12,12
"['color plane interpolation', 'alternating projections', 'digital cameras', 'demosaicing', 'color filter arrays', 'color artifacts']","['Color plane interpolation', 'inter-channel correlation', 'alternating-projections scheme', 'mean square error', 'state-of-the-art demosaicing techniques', 'digital camera pipeline', 'highly visible color artifacts', 'digital cameras', 'color artifacts', 'color filter arrays', '']",0.2727272727272727,0.5,0.3529411764705882,6,11
"['weak sinusoidal signals', 'mammalian auditory system', 'peripheral auditory system', 'quiescent firing rate', 'spiral ganglion neuron']","['auditory information processing', 'stochastic Fitzhugh-Nagumo model', 'action-recovery model', 'synaptic depression', 'cochlear nucleus', 'phi - divergences', 'information theory -LRB- IT -RRB-', 'quiescent firing rate -LRB- QFR -RRB-', 'spiral ganglion neuron', 'constant quiescent firing rate', 'standard IT criteria']",0.09090909090909091,0.2,0.12500000000000003,5,11
