Ground_truth Keywords,Extracted Keywords,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywords
"['admissible measurement errors', 'fuzzy information', 'informative attributes', 'measurement error', 'fuzzy set theory']","['complex', 'basis', 'systems', 'admissible', 'identification', 'states', 'estimation', 'states', 'fuzzy', 'fuzzy', 'measurement', 'errors', 'degree', 'problem', 'values', 'information', 'fuzzy', 'complex', 'estimation', 'admissible', 'systems', 'measurement', 'identification', 'informative', 'admissible', 'measurement', 'set', 'admissible', 'apparatus', 'degree', 'basis', 'values', 'basis', 'admissible', 'identification', 'fuzzy', 'state', 'fuzzy', 'fuzzy', 'systems', 'estimation', 'apparatus', 'admissible', 'fuzzy', 'apparatus', 'current', 'complex', 'current', 'information', 'basis', 'fuzzy', 'basis', 'systems', 'complex', 'states', 'problem', 'systems', 'errors']",0.0,0.0,0,5,58
"['linear algebraic equations', 'numerical system']","['linear', 'algebraic', 'linear', 'equations', 'solution', 'systems', 'algebraic', 'linear', 'system', 'system', 'special', 'numerical', 'numerical', 'systems', 'system', 'systems', 'method', 'system', 'dimensional', 'solution', 'system', 'numerical', 'solution', 'solution', 'method']",0.0,0.0,0,2,25
"['building management systems', 'bms', 'facilities management systems', 'fms', 'database integration', 'internet protocols', 'embedded web server', 'pc web server', 'distributed component object model', 'dcom', 'software development technology', 'open control network']","['open', 'control', 'facilities', 'local', 'development', 'networks', 'technology', 'networks', 'control', 'development', 'platform', 'management', 'control', 'software', 'local', 'software', 'open', 'platform', 'facilities', 'bms', 'software', 'open', 'open', 'management', 'web', 'bms', 'bms', 'platform', 'facilities', 'pc', 'component', 'object', 'management', 'building', 'component', 'building', 'pc', 'integration', 'technical', 'database', 'internet', 'experimental', 'great']",0.023255813953488372,0.08333333333333333,0.03636363636363636,12,43
"['collective dose calculations', 'facility operations', 'public', 'geographic information system software', 'electronic population data resources', 'personal computer']","['collective', 'dose', 'calculations', 'collective', 'information', 'population', 'dose', 'effects', 'electronic', 'geographic', 'facility', 'data', 'system', 'populations', 'electronic', 'population', 'geographic', 'information', 'operations', 'estimate', 'calculations', 'populations', 'populations', 'electronic', 'geographic', 'facility', 'dose', 'collective', 'effects', 'estimate', 'population', 'collective', 'estimates', 'personal', 'km', 'estimate']",0.0,0.0,0,6,36
"['accelerated simulation', 'numerical examples']","['accelerated', 'general', 'simulation', 'general', 'systems', 'accelerated', 'method', 'markovian', 'systems', 'general', 'simulation', 'accelerated', 'class', 'general', 'systems', 'state', 'investigation', 'markovian', 'systems', 'availability', 'markovian', 'state', 'systems', 'markovian', 'evaluation', 'numerical', 'class', 'investigation', 'method', 'simulation']",0.0,0.0,0,2,30
"['descriptological foundations', 'programming', 'descriptive process', 'intensional concept', 'bipolar function', 'bipole level']","['explication', 'abstraction', 'concept', 'set', 'concept', 'descriptological', 'intensional', 'bipolar', 'complete', 'set', 'intensional', 'descriptological', 'complete', 'concept', 'level', 'elimination', 'foundations', 'extraction', 'abstraction', 'abstraction', 'concept', 'descriptive', 'bipole', 'descriptological', 'complete', 'intensional', 'operations', 'concept', 'abstraction', 'extraction', 'explication', 'elimination']",0.0,0.0,0,6,32
"['linear constraints', 'set of natural numbers', 'linear diophantine equations', 'strict inequations', 'nonstrict inequations', 'upper bounds', 'minimal generating sets']","['minimal', 'generating', 'numbers', 'natural', 'criteria', 'sets', 'construction', 'linear', 'linear', 'construction', 'natural', 'minimal', 'compatibility', 'solutions', 'constraints', 'types', 'set', 'compatibility', 'bounds', 'algorithms', 'system', 'set', 'systems', 'minimal', 'diophantine', 'set', 'systems', 'numbers', 'generating', 'system', 'linear', 'system', 'natural', 'construction', 'minimal', 'set', 'components', 'components', 'linear', 'upper', 'mixed', 'systems', 'minimal', 'upper', 'algorithms', 'compatibility', 'systems', 'algorithms', 'compatibility', 'strict', 'corresponding', 'constraints', 'solutions', 'sets', 'bounds', 'compatibility', 'criteria']",0.0,0.0,0,7,57
"['recurring issues', 'changing practices']","['print', 'decades', 'new', 'half', 'new', 'materials', 'half', 'entire', 'years', 'gaps', 'materials', 'materials', 'entire', 'print', 'missing', 'weak', 'strong', 'new', 'print']",0.0,0.0,0,2,19
"['mathematical fundamentals', 'fuzzy bayesian inference techniques', 'pseudofuzzy quantities']","['fuzzy', 'bayesian', 'inference', 'bayesian', 'bayesian', 'realization', 'concepts', 'concepts', 'techniques', 'fuzzy', 'inference', 'pseudofuzzy', 'operations', 'fuzzy', 'bayesian', 'fuzzy', 'main', 'principal', 'decision', 'practical', 'bayesian', 'operations', 'concepts', 'realization', 'principal', 'fuzzy', 'bayesian', 'making', 'realization', 'main', 'approach', 'case', 'bayesian', 'fuzzy', 'case', 'bayesian', 'main', 'practical', 'principal', 'practical', 'mathematical', 'basic', 'ponens', 'making', 'concept']",0.0,0.0,0,3,45
"['purdue university libraries interlibrary loan unit', 'monograph loans', 'ordering criteria', 'staff perceptions', 'patron comments']","['enthusiastic', 'patron', 'acquisitions', 'time', 'purdue', 'result', 'enthusiastic', 'proposal', 'review', 'pilot', 'result', 'result', 'review', 'proposal', 'monograph', 'loan', 'interlibrary', 'project', 'previous', 'interlibrary', 'titles', 'acquisitions', 'time', 'books', 'previous', 'time', 'loan', 'staff']",0.0,0.0,0,5,28
"['nonlinear extrapolation algorithm', 'scalar random process', 'nonlinear random dependences', 'mixed central moment functions', 'canonical decomposition apparatus', 'moment function']","['random', 'method', 'process', 'scalar', 'nonlinear', 'central', 'scalar', 'nonlinear', 'function', 'moment', 'moment', 'random', 'third', 'function', 'realization', 'nonlinear', 'central', 'mixed', 'random', 'moment', 'construction', 'realization', 'mixed', 'account', 'mixed', 'construction', 'problem', 'moment', 'account', 'process', 'realization', 'problem', 'random', 'scalar', 'account', 'decomposition', 'method']",0.0,0.0,0,6,37
"['precoded ofdm', 'scalable video transmission', 'orthogonal frequency division multiplexing', 'channel spectral nulls', 'heavy data rate overhead', 'isi channel', 'adaptive vector channel allocation', 'layered bit stream structure', 'lower layers', 'critical layers', 'channel quality', 'frobenius norm metrics', 'channel estimation', 'channel allocation information', 'control channel', 'robustness']","['adaptive', 'channel', 'vector', 'scalable', 'ofdm', 'adaptive', 'vector', 'data', 'system', 'allocation', 'stream', 'bit', 'high', 'precoded', 'layered', 'system', 'video', 'adaptive', 'structure', 'systems', 'orthogonal', 'frequency', 'higher', 'systems', 'allocation', 'scalable', 'precoded', 'bit', 'high', 'vector', 'channel', 'subchannels', 'multiple', 'channels', 'conversion', 'channels', 'layered', 'orthogonal', 'stream', 'ofdm', 'system', 'channel', 'systems', 'ofdm', 'layers', 'layers', 'transmission', 'frequency', 'free', 'rate', 'wireless', 'division', 'structure', 'ofdm', 'data', 'multiple', 'channels', 'frequency', 'higher', 'isi', 'subchannels', 'conversion', 'allocation', 'ofdm', 'stream', 'channels', 'subchannels', 'wireless', 'vector', 'ofdm', 'channels', 'layered', 'orthogonal', 'channels', 'high', 'ofdm', 'bit', 'system', 'systems', 'wireless', 'channel', 'vector', 'free', 'vector', 'precoded', 'ofdm', 'application', 'channels', 'vector', 'bit', 'important', 'layers', 'application', 'important', 'estimation', 'transmitter', 'vector', 'free', 'wireless', 'protection', 'channel', 'advantages', 'application', 'transmission', 'transmitter', 'channel', 'precoded', 'free', 'heavy', 'control', 'allocation', 'channel', 'spectral', 'ofdm', 'new', 'free', 'prefix', 'stronger', 'cyclic', 'wireless', 'conventional', 'severe', 'intersymbol', 'isi', 'stronger', 'new', 'severe', 'conventional', 'channel', 'heavy', 'channel', 'free', 'cyclic', 'important', 'video', 'adaptive', 'layered', 'problems', 'inherent', 'channel', 'scalable', 'critical', 'lower', 'channel', 'norm', 'simulation', 'inherent', 'advantages']",0.0,0.0,0,16,148
"['scholarly editions', 'performance editions', 'technical music vocabulary', 'music publishing industry', 'specialized publishers']","['technical', 'important', 'music', 'successful', 'appropriate', 'technical', 'print', 'appropriate', 'factors', 'appropriate', 'important', 'factors', 'methods', 'need', 'music', 'factors', 'performance', 'scholarly', 'specialist', 'specialized', 'print']",0.0,0.0,0,5,21
"['lower bounds', 'optimization problems', 'graphs']","['bounds', 'lower', 'lower', 'new', 'optimization', 'new', 'size', 'problems', 'new', 'channel', 'codes', 'optimization', 'channel', 'channel', 'bounds']",0.0,0.0,0,3,15
"['firm growth rates', 'flatness', 'correlation', 'constituent businesses']","['growth', 'correlation', 'form', 'firm', 'variance', 'correlation', 'firm', 'nature', 'presence', 'rates', 'variance', 'variance', 'powerlaw', 'growth', 'small', 'powerlaw', 'independent', 'model', 'flatness', 'form', 'partitions', 'model', 'stable', 'form', 'large', 'constituent', 'good', 'growth', 'law', 'recent', 'stable', 'presence']",0.0625,0.5,0.1111111111111111,4,32
"['energy management system', 'standard components', 'application software package', 'security control', 'control center infrastructures', 'liberalized environment', 'energy market']","['control', 'components', 'application', 'environment', 'trends', 'design', 'components', 'technology', 'example', 'electric', 'environment', 'example', 'liberalized', 'technology', 'standard', 'important', 'software', 'center', 'standard', 'new', 'center', 'liberalized', 'energy', 'center', 'design', 'components', 'standard', 'example', 'new', 'liberalized', 'application', 'important', 'control', 'new', 'control', 'control', 'security', 'product', 'design', 'important', 'security', 'product', 'management', 'energy', 'utility', 'different', 'continuity', 'quality', 'changes', 'energy', 'concern', 'quality', 'continuity', 'changes', 'major', 'security', 'market', 'control', 'trends']",0.0,0.0,0,7,59
"['online auctions', 'dynamic pricing', 'lodging industry', 'web site scripting', 'online intermediaries', 'specialty brokers', 'internet usage', 'sales', 'marketing', 'trading model', 'business models', 'price setting mechanism', 'supply chain']","['predecessor', 'alternative', 'product', 'run', 'channels', 'results', 'traditional', 'efficient', 'information', 'alternative', 'predecessor', 'long', 'impact', 'results', 'long', 'online', 'trading', 'alternative', 'flow', 'distribution', 'industry', 'market', 'marketing', 'setting', 'distribution', 'traditional', 'marketing', 'impact', 'efficient', 'product', 'model', 'information', 'run', 'results', 'marketing', 'information', 'run', 'mechanism', 'predecessor', 'marketing', 'alternative', 'long', 'information', 'trading', 'dynamic', 'overnight', 'lodging', 'traditional', 'price', 'setting', 'flow', 'distribution', 'traditional', 'traditional', 'price', 'profit', 'increase', 'channels', 'industry', 'price', 'share', 'skeptical', 'long', 'profit', 'site', 'web', 'industry', 'industry', 'such', 'pricing', 'fact', 'many', 'traditional', 'pricing', 'pricing', 'future', 'fact', 'dynamic', 'industry', 'web', 'many', 'traditional', 'producer', 'skeptical', 'lodging', 'margin', 'mediums', 'centric', 'cost', 'transaction', 'customer', 'product', 'future', 'industry', 'channels', 'skeptical', 'flow', 'lodging', 'traditional', 'web', 'internet', 'various', 'supply', 'online', 'business', 'enabled', 'specialty', 'flexible', 'increase', 'share', 'many']",0.009009009009009009,0.07692307692307693,0.016129032258064516,13,111
"['pss design', 'optimal linear control']","['control', 'range', 'system', 'linear', 'wide', 'range', 'linear', 'optimal', 'operating', 'stabilizer', 'control', 'wide', 'optimal', 'system', 'synchronous', 'wide', 'linear', 'optimal', 'range', 'effective', 'optimal', 'wide', 'construction', 'effective', 'cost', 'stability', 'construction', 'stability', 'low', 'control', 'low', 'power', 'generator', 'generator', 'synthesis', 'construction', 'stable', 'high', 'common', 'turbine', 'difficult', 'step', 'synthesis', 'stable']",0.0,0.0,0,2,44
"['computer applications', 'technology changes', 'interconnected bulk electric systems', 'networked information systems']","['computer', 'applications', 'computer', 'future', 'developments', 'past', 'electric', 'networked', 'future', 'restructuring', 'power', 'few', 'major', 'information', 'prospects', 'developments', 'restructuring', 'electric', 'past', 'vast', 'networked', 'developments', 'future', 'prospects', 'restructuring', 'prospects', 'prospective', 'vast', 'vast', 'key', 'future', 'power', 'future', 'current', 'pace', 'prospective', 'major', 'current', 'major', 'prospective', 'industry', 'technology', 'exponential', 'electric']",0.0,0.0,0,4,44
"['quantum memory', 'ground state spin', 'ensemble', 'two quadrature phase operators', 'squeezed states', 'mapping procedure', 'magnetooptical resonance method', '2 ms', 'cs']","['state', 'ground', 'quantum', 'fundamental', 'gaussian', 'quadrature', 'light', 'spin', 'states', 'limits', 'state', 'light', 'memory', 'mapping', 'phase', 'light', 'memory', 'ground', 'quantum', 'operators', 'experiment', 'light', 'state', 'mapping', 'new', 'cs', 'phase', 'quantum', 'gaussian', 'fundamental', 'ground', 'light', 'quadrature', 'sensitivity', 'atoms', 'procedure', 'mapping', 'quadrature', 'quantum', 'new', 'properties', 'ensemble', 'cs', 'sensitivity', 'mapping', 'quantum', 'optical', 'spin', 'atomic', 'resonance', 'phase', 'complete', 'road', 'ensemble', 'quantum', 'optical', 'atomic', 'quadrature', 'experiment', 'quantum', 'new', 'sensitivity', 'road', 'mapping', 'light', 'memory', 'experiment', 'limits', 'spin', 'state']",0.02857142857142857,0.2222222222222222,0.050632911392405056,9,70
"['diagnostic relevance', 'volumetric data', 'rate allocation', 'lifting steps scheme', 'disjoint segments', 'bitstream', 'embedded zerotree coding', 'multidimensional layered zero coding', 'region boundaries', 'filter length', 'decomposition depth', 'head magnetic resonance images']","['magnetic', 'head', 'assigns', 'disjoint', 'volumetric', 'different', 'head', 'data', 'set', 'lifting', 'resonance', 'discrete', 'assigns', 'magnetic', 'segments', 'implementation', 'set', 'bitstream', 'relevance', 'regions', 'such', 'head', 'set', 'disjoint', 'implementation', 'regions', 'relevance', 'diagnostic', 'rate', 'wavelet', 'steps', 'process', 'extra', 'volumetric', 'data', 'diagnostic', 'different', 'implementation', 'assigns', 'd', 'discrete', 'lifting', 'process', 'such', 'respect', 'overheading', 'set', 'volumetric', 'amount', 'artifacts', 'amount', 'd', 'process', 'd', 'bitstream', '-rrb-', 'd', 'mri', 'region', 'different', 'mlzc', 'lossless', 'artifacts', 'd', 'best', 'd', 'rise', 'datasets', 'definition', 'different', 'diagnostic', 'amount', 'region', 'best', 'd', 'bitstream', 'lossy', 'inverse', 'lossless', 'others', 'competitive', 'decomposition', 'filter', 'extra', 'multidimensional', 'lossless', 'integer', 'art', 'lossy', 'bitstream', 'overheading', 'available']",0.010869565217391304,0.08333333333333333,0.01923076923076923,12,92
"['hierarchical mixture model', 'classification', 'data generation process', 'experts classifier', 'posterior probability of class membership']","['class', 'mixture', 'hierarchical', 'probability', 'hierarchical', 'mixture', 'membership', 'probability', 'model', 'classification', 'posterior', 'posterior', 'mixture', 'level', 'class', 'posterior', 'hierarchical', 'level', 'individual', 'similar', 'level', 'level', 'internal', 'other', 'mixture', 'classification', 'individual', 'other', 'mechanism', 'existence', 'number', 'existence', 'other', 'subclusters', 'generation', 'probability', 'external', 'training', 'experts', 'generation', 'finite', 'general', 'generation', 'experts', 'data', 'efficient', 'improved', 'classification', 'training', 'mixture', 'finite', 'mixture', 'improved', 'efficient', 'general', 'data', 'parameters', 'membership', 'existence', 'posterior', 'subclusters', 'class', 'maximum', 'hierarchical', 'several', 'experimental', 'similar']",0.014925373134328358,0.2,0.02777777777777778,5,67
"['geometrically invariant watermarking', 'feature points', 'digital images', 'geometrical distortions', 'global transformations', 'rotations', 'translations', 'local transformations', 'stirmark attack', 'periodical properties', 'invariant properties', 'transforms', 'template insertion', 'image content', 'embedding', 'detection scheme', 'content descriptor', 'delaunay tessellation', 'additive scheme', 'correlation properties', 'jpeg compression', 'geometrical attack']","['transformations', 'watermarking', 'geometrical', 'feature', 'classical', 'methods', 'classical', 'class', 'types', 'such', 'additive', 'methods', 'scheme', 'tessellation', 'watermarking', 'watermarking', 'robustness', 'perspectives', 'properties', 'classical', 'additive', 'properties', 'watermarking', 'such', 'different', 'different', 'correlation', 'different', 'stirmark', 'local', 'new', 'global', 'types', 'weaknesses', 'different', 'class', 'new', 'perspectives', 'correlation', 'classical', 'classical', 'points', 'properties', 'transformations', 'different', 'weaknesses', 'different', 'new', 'set', 'properties', 'classical', 'weaknesses', 'such', 'feature', 'delaunay', 'periodical', 'classical', 'different', 'periodical', 'geometrical', 'invariant', 'delaunay', 'robustness', 'invariant', 'robustness', 'embedding', 'triangle', 'such', 'correlation', 'local', 'different', 'global', 'transformations', 'robust', 'points', 'global', 'transformations', 'local', 'geometrical', 'enhanced', 'template', 'salient', 'content', 'detection', 'image', 'original', 'theses', 'digital', 'new', 'invariant', 'watermarking', 'robust', 'feature', 'tessellation']",0.010638297872340425,0.045454545454545456,0.017241379310344827,22,94
"['enterprise application integration', 'imark communications']","['technology', 'past', 'enterprise', 'introduction', 'application', 'few', '-rrb-', 'introduction', 'technology', 'past', 'enterprise', 'technology', 'introduction', 'software', 'latest', 'latest', '-rrb-', 'competition', '-rrb-', 'numerous', 'current', 'portfolio']",0.0,0.0,0,2,22
"['spiht algorithm', 'wavelet transform', 'zerotree quantization', 'codec', 'wavelet decomposition', 'number of error bits', 'absolute zerotree', 'dsp chip', 'set partitioning in hierarchical trees', 'video coding']","['number', 'time', 'drawback', 'number', 'error', 'optimization', 'process', 'implementation', 'hardware', 'major', 'major', 'drawback', 'chip', 'dsp', 'major', 'implementation', 'new', 'dsp', 'high', 'memory', 'program', 'memory', 'dsp', 'spiht', 'original', 'common', 'time', 'video', 'efficient', 'spiht', 'optimization', 'time', 'efficient', 'time', 'original', 'high', 'memory', 'time', 'implementation', 'process', 'requirement', 'such', 'time', 'process', 'memory', 'experimental', 'new', 'wavelet', 'absolute', 'hierarchical', 'wavelet', 'relative', 'new', 'common', 'such']",0.0,0.0,0,10,55
"['dynamical transition', 'periodic motions', 'recurrent bus', 'nonstops', 'circular route', 'recurrent time', 'nonlinear map', 'complex periodic behaviors', 'attractor']","['recurrent', 'periodic', 'many', 'circular', 'route', 'route', 'bus', 'many', 'nonlinear', 'route', 'circular', 'transitions', 'bus', 'behavior', 'motions', 'transition', 'circular', 'bus', 'behavior', 'motions', 'dynamical', 'dynamical', 'dynamical', 'transition', 'transitions', 'periodic', 'dynamical', 'recurrent', 'circular', 'dynamical', 'dynamical', 'terms', 'attractor', 'periodic', 'complex', 'property', 'recurrent', 'dynamical', 'periodic', 'dynamical', 'dynamical', 'number', 'attractor', 'complex', 'terms', 'recurrent']",0.021739130434782608,0.1111111111111111,0.03636363636363637,9,46
"['performance comparison', 'pid controllers', 'performance criterion', 'integrated absolute error', 'iae', 'dtc', 'step load disturbance', 'integrating processes', 'equal robustness', 'complementary sensitivity function']","['sensitivity', 'values', 'absolute', 'absolute', 'values', 'absolute', 'robustness', 'comparison', 'equal', 'sum', 'complementary', 'time', 'equal', 'fair', 'load', 'step', 'performance', 'margin', 'performance', 'time', 'step', 'complementary', 'norm', 'time', 'performance', 'measure', 'sum', 'comparison', 'plant', 'integrating', 'absolute', 'performance', 'simple', 'time', 'fair', 'function']",0.0,0.0,0,10,36
"['local features', 'edge detection', 'texture segmentation', 'neighborhood operation', 'overlapping windows', 'matrix formulation', 'accumulation moments']","['geometric', 'computation', 'local', 'local', 'features', 'moments', 'local', 'applications', 'local', 'computation', 'geometric', 'computation', 'such', 'efficient', 'local', 'moments', 'geometric', 'efficient', 'local', 'local', 'edge', 'attention', 'image', 'efficient', 'applications', 'features', 'concept', 'set', 'attention', 'efficient', 'uncorrelated', 'accumulation', 'concept', 'effect', 'computation', 'convolution', 'such', 'computation', 'fact', 'effect', 'local', 'applications', 'features', 'attention', 'texture', 'main', 'neighborhood', 'matrix', 'image']",0.0,0.0,0,7,49
"['robust stabilization', 'nonlinear uncertainties', 'uncertain dynamical systems', 'state feedback']","['state', 'feedback', 'adaptive', 'robust', 'state', 'robust', 'adaptive', 'adaptive', 'class', 'unknown', 'control', 'bounds', 'systems', 'robust', 'linear', 'robust', 'feedback', 'control', 'stabilization', 'uncertainties', 'problem', 'state', 'robust', 'adaptive', 'feedback', 'systems', 'unknown', 'adaptive', 'state', 'adaptive', 'uncertain', 'robust', 'robust', 'feedback', 'adaptive', 'adaptive', 'dynamical', 'class', 'adaptive', 'state', 'uncertain', 'adaptive', 'problem', 'linear', 'linear', 'problem', 'such', 'such', 'adaptive', 'linear', 'class', 'loop', 'bounds', 'such', 'bounds', 'uncertainties', 'systems', 'uncertainties', 'unknown', 'systems', 'class', 'nonlinear', 'practical', 'stabilization', 'control', 'stable']",0.0,0.0,0,4,66
"['image sources', 'watermarking', 'capacity limits', 'statistical model', 'distortion constraints', 'wavelet statistical models', 'geometric attacks', 'distortion measures']","['image', 'limits', 'capacity', 'image', 'capacity', 'capacity', 'hiding', 'model', 'fundamental', 'statistical', 'limits', 'capacity', 'fundamental', 'data', 'capacity', 'fundamental', 'models', 'available', 'fundamental', 'theoretic', 'statistical', 'model', 'theoretic', 'hiding', 'wavelet', 'hiding', 'wavelet', 'theoretic', 'sources', 'information', 'wavelet', 'theoretical', 'geometric', 'such', 'models', 'previous', 'information', 'available', 'image', 'invariant', 'models', 'capacity', 'previous', 'information', 'capacity', 'statistical', 'hiding', 'uncompressed', 'form', 'model', 'data', 'distortion', 'host', 'hiding', 'invariant']",0.0,0.0,0,8,55
