Ground_truth Keywords,Extracted Keywords,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywords
"['formal model', 'computing with words', 'fuzzy automata', 'fuzzy subsets', 'input alphabet', 'extension principle', 'pushdown automata']",[],0,0.0,0,7,0
"['noise effect', 'memory recall', 'dynamical neural network model', 'hippocampus', 'dynamical patterns', 'entorhinal cortex', 'synaptic clefts', 'gate of ion channels', 'stochastic phenomena', 'deterministic noise', 'stochastic noise', 'numerical simulations', 'brain functions', 'synaptic strength', 'inhibitory connection']",[],0,0.0,0,15,0
"['templated zeolite synthesis', 'materials function', 'chemical composition', 'structure directing agent', 'Monte Carlo-like design protocols', 'multi-round protocols', 'a priori information', 'high throughput strategies', 'catalytic activity', 'catalytic selectivity', 'organo-cation template molecules', 'combinatorial methods', 'random energy model', 'figure of merit', 'material discovery', 'small molecule design', 'Voronoi diagram', 'phase-dependent random Gaussian variables', 'Metropolis-type method', 'ligand libraries', 'reflecting boundary conditions']",[],0,0.0,0,21,0
"['fulfillment', 'publisher', 'request for proposal']","['Format', 'proposal', 'daunting', 'uninitiated', 'look like a pro', 'first time out']",0.0,0.0,0,3,6
"['PLS-based variant', 'enzymatic acetic acid esters hydrolysis', 'acetylcholinesterase hydrolysis substrates', 'MTD-PLS models', 'fragmental volume descriptors', 'fragmental hydrophobicity descriptors', 'hypermolecule', 'medicinal chemistry synthesis planning', 'minimum topological difference method', 'ligand-receptor interactions mapping', 'chemically intuitive approach', 'steric misfit', 'additive approach', 'intermolecular force categories', 'regression coefficients', 'ligand binding affinity', 'hydrogen bonding', 'polarizabilities', 'statistical model stability']",[],0,0.0,0,19,0
"['one-step digit-set-restricted modified signed-digit adder', 'incoherent correlator', 'shared content-addressable memory', 'symbolic substitution', 'reference digits', 'intermediate carry', 'sum digits', 'minterms', 'system complexity', 'optoelectronic shared content-addressable memory processor', 'addition operation', 'operand length']","['digit-set-restricted modified signed-digit', 'one-step', 'symbolic substitution', 'carry propagation', 'intermediate carry', 'sum digits', 'minterms', 'optoelectronic shared content-addressable memory processor', 'addition operation']",0.6666666666666666,0.5,0.5714285714285715,12,9
"['convolution-based global simulation', 'millimeter-wave photodetector', 'photomixer', 'convolution-based time-domain approach', 'global photonic-circuit simulation', 'physical device model', 'GaAs', 'optical responsivity', 'bandwidth', 'GaAs MSM photodetector', 'MM-wave embedding circuit']","['time-domain', 'global simulation', 'photonic-circuit', 'simulation', 'device model', 'physical device model', 'millimeter waves', 'optical responsivity', 'bandwidth', 'device-only simulations']",0.3,0.2727272727272727,0.28571428571428564,11,10
"['emotion', 'bounded rationality', 'rational thinking', 'decision making', 'psychology', 'Yerkes-Dodson law']",[],0,0.0,0,6,0
"['level shifter', 'high-voltage drivers', 'high-voltage generator', 'path-gate logic', 'low noise', 'low ripple voltage', 'high coupling-ratio cell technology', 'HV transistor scaling circuit techniques', 'high-density NOR flash memories', 'negative-gate channel-erasing flash memories', 'low operating voltage shifter', 'HV generator']","['High-voltage transistors', 'high-density', 'negative-gate channel-erase NOR flash memories', 'circuit techniques', 'level shifter', 'low operating voltage', 'latch', 'coupling capacitors', 'high-voltage drivers', 'internal voltage', 'maximum internal voltage', 'path-gate logic', 'high coupling-ratio cell technology']",0.3076923076923077,0.3333333333333333,0.32,12,13
"['operations research', 'OR', 'linear inequalities', 'linear programming', 'mixed programming', 'mathematical programming', 'firm potential analysis', 'industrial firms', 'transportation firms', 'agricultural firms', 'large-scale models']",[],0,0.0,0,11,0
"['information system architectures', 'information systems evolution']","['Information systems', 'organization structures', 'computers', 'organizations', 'information system architectures', 'decentralized', 'centralized', 'organization structures', 'strategies', 'Internet', 'small businesses', 'stand-alone computers']",0.08333333333333333,0.5,0.14285714285714285,2,12
"['Canadian National Site Licensing Project', 'inter-institutional agreement', 'CNSLP', 'research and innovation', 'full-text electronic journals', 'research databases', 'academic libraries', 'information resources', 'electronic scholarly publications']",[],0,0.0,0,9,0
"['macrocyclic effect', 'complexation', 'crown-ethers', 'alkali cations', 'substructural molecular fragments method', 'stability constants', 'computational models', 'different fragment sets', 'nonlinear fitting equations', 'open-chain analogues', 'linear fitting equations', 'cyclicity descriptor', 'data mining', 'structure-property tool', 'molecular graph decomposition', 'quantitative structure-properties relationship', 'augmented atom', 'TRAIL program', 'statistical parameters', 'thermodynamic parameters']","['Computational models', 'linear or nonlinear fitting equations', 'macrocyclic effect', 'stability constants', 'logK', 'crown-ethers', 'polyethers', 'glymes', 'methanol', 'data sets', 'experimental data', 'open-chain analogues']",0.3333333333333333,0.2,0.25,20,12
"['identification', 'evolving fuzzy rule-based models', 'fuzzy rules', 'noniterative update', 'rule-base structure', 'incremental unsupervised learning', 'ranking', 'informative potential', 'complex processes', 'air-conditioning component modeling', 'adaptive nonlinear control', 'fault detection', 'fault diagnostics', 'performance analysis', 'forecasting', 'knowledge extraction', 'robotics', 'behavior modeling']",[],0,0.0,0,18,0
"['personal health', 'collaborative research', 'Canadian Network of Centres of Excellence', 'evidence-based practice', 'Internet support', 'health promotion', 'consumer health informatics', 'health consumer-provider roles']",[],0,0.0,0,8,0
"['privacy abuse', 'customer list', 'privacy policy', 'disclosure']",[],0,0.0,0,4,0
"['semiconductor optical amplifiers', 'design', 'cross-gain modulation', 'all-optical-XOR gate', 'Boolean logic', '10 Gbit/s']",[],0,0.0,0,6,0
"['restaurant Web sites', 'electronic commerce', 'revenues', 'profitability', 'Internet presence', 'food service companies', 'e-marketing']","['Electronic commerce', 'internet presence', 'web-based technologies', 'website effectiveness', 'e-marketing investment', 'website design', 'website strategy']",0.0,0.0,0,7,7
"['admissible measurement errors', 'measurement error', 'fuzzy information', 'informative attributes', 'fuzzy set theory', 'complex systems states identification']",['Sure'],0.0,0.0,0,6,1
"['Labscape', 'smart environment', 'cell biology', 'laboratory work', 'ubiquitous computing', 'experimental technologies', 'biochemical procedure']",[],0,0.0,0,7,0
"['operational phase-space probability distribution', 'quantum communication theory', 'quantum mechanical systems', 'quantum information processing systems', 'Gaussian noise', 'quantum teleportation', 'continuous variables', 'extended phase-space formalism']","['Quantum mechanical systems', 'quantum communication', 'quantum information processing', 'operational phase-space probability distributions', 'Gaussian noise', 'quantum teleportation', 'extended phase-space formalism', 'Chountasis', 'Vourdas']",0.3333333333333333,0.375,0.35294117647058826,8,9
"['information architects', 'professional practice', 'professional education', 'information architecture education', 'pedagogical approaches', 'information organization', 'computer science', 'usability studies', 'graphic design']","['computer science', 'information architecture', 'education', 'professional practice', 'information organization', 'user and usability studies', 'communication', 'logistics', 'degrees']",0.3333333333333333,0.3333333333333333,0.3333333333333333,9,9
"['science', 'technology', 'medicine', 'rare materials', 'policy formation', 'basic reference tools', 'collection development', 'out-of-print books', 'special collections', 'library acquisitions']",[],0,0.0,0,10,0
"['long-range dependence', 'finite sample properties', 'confidence intervals', 'financial economics', 'asset returns', 'long horizons', 'asymptotic properties', 'detrended fluctuation analysis', 'periodogram regression methods', 'Gaussian white noise', 'heuristic values']",[],0,0.0,0,11,0
"['out-of-print materials', 'recurring issues', 'changing practices', 'out-of-print books', 'library materials', 'acquisition']",[],0,0.0,0,6,0
"['challenges', 'trends', 'discrete manufacturing', 'automobile factory', 'technology revolution', 'production practices', 'technology evolution', 'business practices', 'industrial relations', 'seamless manufacturing process']",[],0,0.0,0,10,0
"['stochastic systems', 'random jump', 'phase trajectory', 'general Markov process', 'asymptotic probabilistic stability', 'mean-square exponential stability']",[],0,0.0,0,6,0
"['active noise-reducing headset', 'earshell vibration control', 'aviation communication', 'consumer audio', 'passive attenuation', 'broadband noise reduction', 'force actuators', 'inertial mass', 'velocity feedback control', 'piezoelectric actuators', 'stiffness', 'robust feedback controller', 'single-frequency real-time control', 'external noise transmission']","['Active noise-reducing', 'ANR', 'headsets', 'commercial', 'applications', 'aviation communication', 'consumer audio', 'passive attenuation', 'loudspeaker-based active noise control', 'broadband noise reduction', 'novel ANR headset', 'earshell vibration', 'force actuators', 'inertial mass', 'earshell headband', 'velocity feedback control', 'piezoelectric actuators', 'low-frequency performance', 'control simulations', 'experimental data', 'laboratory headset', 'noise reduction', '']",0.34782608695652173,0.5714285714285714,0.4324324324324324,14,23
"['three-element set', '2000 presidential campaign', 'plurality voting', 'approval voting', 'Borda count', 'self-consistent choice']",[],0,0.0,0,6,0
"['orthopaedic surgical navigation', 'medical image modalities', 'surgical education', 'image-guided surgery systems', 'surgical instruments', 'graphical overlays', 'computer monitor', 'computed tomography scans', 'intra operatively generated images', 'surgeon-defined anatomy', 'abstract geometrical model', 'bony structures', 'surgical action visualization', 'medical image processing', 'image registration']","['image-guided surgery systems', 'medical images', 'preoperative image data', 'navigation technology', 'digitized interactively', 'surgeon-defined anatomy', 'abstract geometrical model', 'bony structures']",0.5,0.26666666666666666,0.3478260869565218,15,8
"['inverse problems', 'mathematical model', 'ion exchange', 'compressible ion exchanger', 'ion exchanger compression', 'unique solvability', 'numerical solution methods']",[],0,0.0,0,7,0
"['computational color constancy algorithms', 'images', 'image data', 'illumination conditions', 'gray world methods', 'Retinex method', 'gamut-mapping method', 'neural net method', 'color by correlation method', 'preprocessing strategies', 'synthesized data', 'input data statistics', 'chromaticity', 'scene illuminant', 'pixel intensity']","['algorithms', 'image data', 'preprocessing', 'color constancy', 'chromaticity', 'statistics', 'neural net', 'gamut-mapping', 'implementation', 'performance', 'real images', 'pixel intensity']",0.25,0.2,0.22222222222222224,15,12
"['cooperative games', 'characteristic function', 'decisions', 'unique solution', 'transferrable utility']",[],0,0.0,0,5,0
"['IT staff', 'vendor-run accreditation schemes', 'job applicant', 'practical abilities', 'network administrators']",['Sure'],0.0,0.0,0,5,1
"['Web site', 'auditable records', 'downtime', 'external monitoring', 'Internet connection', 'performance monitoring', 'remote locations', 'periodic reports', 'uptime tracking', 'failure pattern discovery', 'Mercury Interactive ActiveWatch', 'Freshwater Software SiteSeer', 'availability monitoring', 'email alerts', 'pager alerts']","['99.999 percent uptime', 'RAID', 'clustering', 'load balancing', 'external monitoring', 'Internet connection', 'custom software', 'remote hosts', 'ActiveWatch', 'SiteSeer', 'availability', 'performance monitoring', 'remote locations', 'alerts', 'periodic reports']",0.3333333333333333,0.3333333333333333,0.3333333333333333,15,15
"['multilane traffic model', 'vehicular Boltzmann equation', 'traffic dispersion model', 'road users', 'nonlinear Poisson equation', 'Poisson equation', 'car-following theory', 'dynamic evolution', 'variance equation', 'self-consistent multiclass dynamic traffic flow modeling', 'motion equation']",[],0,0.0,0,11,0
"['recursive state estimation', 'multiple switching models', 'unknown transition probabilities', 'hybrid systems', 'continuous-valued target states', 'discrete-valued regime variable', 'finite state Markov chain', 'random transition probabilities', 'Dirichlet distributions', 'marginal posterior distribution', 'maneuvering target tracking']","['continuous-valued target states', 'discrete-valued regime variable', 'Markov chain', 'Dirichlet distributions', 'marginal posterior distribution', 'state estimation schemes', 'recursive hybrid state estimation', 'maneuvering target tracking']",0.625,0.45454545454545453,0.5263157894736842,11,8
"['flexible manufacturing system', 'alternative routings', 'dispatching rules', 'finite buffer capacity', 'part mix ratios', 'average flow time', 'FMS']",[],0,0.0,0,7,0
"['laboratory science', 'Internet', 'computers', 'well-designed experiments', 'undergraduate training', 'Net-based experiment generators', 'stand-alone generators', 'instructional effectiveness', 'software', 'known learning outcomes', 'control groups', 'pedagogical details', 'experimental psychology teaching', 'hypothesis testing', 'teacher instructional method']","['computer', 'psychologists', 'experimental psychology', 'students', 'undergraduate training', 'experiment generators', 'Net-based', 'stand-alone', 'learning outcomes', 'software', 'control groups', 'instructional method', 'pedagogical details']",0.3076923076923077,0.26666666666666666,0.28571428571428575,15,13
"['e-commerce', 'legal framework', 'Electronic Signatures Regulations 2002', 'European Electronic Signatures Directive']","['European Electronic Signatures Directive', 'e-signatures', 'Certification Service Providers (CSPs)']",0.3333333333333333,0.25,0.28571428571428575,4,3
"['flexibility analysis', 'complex technical systems', 'partial uncertainty', 'control system', 'fuzzy mathematical models', 'structural flexibility', 'optimal design']",['chemical'],0.0,0.0,0,7,1
"['legal reference questions', 'case law', 'attorney directories', 'World Wide Web', 'nonlaw librarians']",[],0,0.0,0,5,0
"['principal document', 'ISA standard', 'ISA-5.1', 'P&ID standard', 'process controlled']",[],0,0.0,0,5,0
"['wearable sensors', 'measured acceleration', 'angular velocity', 'dead-reckoning method', ""user's location"", 'transitions', 'sitting', 'preselected locations', 'standing', 'walking']",['Sure'],0.0,0.0,0,10,1
"['plane strain theory', 'transversely isotropic bodies', 'inverse method', 'Airy stress function', 'polynomials', 'loading conditions', 'piezoelectric cantilever actuator', 'density distribution profile', 'piezoelectric material']",[],0,0.0,0,9,0
"['classification', 'hierarchical mixture model', 'data generation process', 'posterior probability of class membership', 'experts classifier', 'Bayes classifier']","['classification', 'mixture model', 'classification mixture models', 'maximum likelihood', 'training algorithms', 'experimental results']",0.16666666666666666,0.16666666666666666,0.16666666666666666,6,6
"['fuzzy linear regression', 'information technology', 'Turkey', 'IT', 'computers', 'telecommunication', 'electronic devices', 'computer science', 'information systems', 'regression function', 'vague knowledge representation', 'computer technology', 'computer equipment export level']","['Computer science', 'information technology', 'fuzzy set theory', 'information systems', 'applications', 'computer equipment', 'import level', 'export level', 'linear regression', 'Turkey']",0.3,0.23076923076923078,0.2608695652173913,13,10
"['programming', 'Web application debugging tools']",[],0,0.0,0,2,0
"['electrical facility construction work', 'information network structuring', 'sewage conduits', 'communications infrastructure', 'Tokyo', 'information control facilities', 'Treatment Site S', 'information transmission network', 'Bureau of Sewerage', 'sewer optical fiber teleway network plan', 'asynchronous transmission mode switches', 'ATM switches']","['Optical fiber', 'teleway', 'network', 'infrastructure', 'information control facilities', 'information transmission']",0.16666666666666666,0.08333333333333333,0.1111111111111111,12,6
"['tuning method', 'PID controller', 'genetic algorithm', 'controller design method', 'process dynamics', 'autotuner', 'proportional-integral-derivative controller']","['genetic algorithm', 'PID controller design', 'process dynamics', 'tuning formula', 'performance assessment', 'simulation studies', 'autotuner', 'real-time experimental results']",0.375,0.42857142857142855,0.39999999999999997,7,8
"['real-time enterprise solutions', 'discrete manufacturing', 'consumer goods', 'customer satisfaction', 'core competencies', 'order-driven planning', 'production scheduling', 'working capital reduction', 'inventories reduction']",[],0,0.0,0,9,0
"['graphic approach', 'observer decomposition', 'output-injection observer', 'sparse system models', 'measurement models', 'independent subsets', 'sub-observers', 'online computation load', 'detectable subsystems']",['Sure'],0.0,0.0,0,9,1
"['three-dimensional geometrical optics', 'indoor propagation', 'transmitter', 'wall construction', 'floor plan', 'receiver locations', '3D geometrical optics code', 'image tree data structure', 'image construction', 'ray tracing', 'data visualisation']",[],0,0.0,0,11,0
"['discrete output feedback', 'sliding mode control', 'moving switching line', 'switching variable', 'parameter variations', 'fast output sampling feedback', 'state feedback']",[],0,0.0,0,7,0
"['reachability sets', 'multistep control processes', 'upper estimate', 'optimal control', 'discrete systems', 'iterative restriction algorithm']",[],0,0.0,0,6,0
"['graphical user interface', 'computational phantoms', 'computational phantoms', 'calibration', 'in vivo measurements', 'in vivo measurement systems', 'Monte Carlo calculations', 'radionuclides', 'tissues', 'worker', 'precise geometric representation', 'anatomy', 'low energy gamma ray emitting sources', 'actinides', 'software', 'automatic creation', 'MCNP input data file', 'scanning data', 'computed tomography', 'signal', 'brightness', 'detector', 'individual voxels', 'memory demand', 'calculational speed', 'plastic', 'biological tissues', 'magnetic resonance imaging scanning information', 'computation phantoms', 'Th', 'U', 'Pu']",['Sure'],0.0,0.0,0,32,1
"['SGML', 'Health-checkup Data Markup Language', 'data interchange model', 'numerical lab data', 'summary findings', 'health status assessment', 'health checkup data exchange']",[],0,0.0,0,7,0
"['international library consortia', 'consortial purchasing models']",[],0,0.0,0,2,0
"['median partitioning', 'large compound pools', 'molecules', 'time limiting step', 'molecular descriptors', 'database compounds', 'entropy formulation', 'genetic algorithm', 'Available Chemicals Directory', 'cell-based partitioning', 'representative subset selection', 'property descriptor array']","['subset selection', 'molecular descriptors', 'property descriptors', 'array', 'correlation', 'median partitioning', 'MP', 'Available Chemicals Directory', 'cell-based partitioning', 'entropy', 'genetic algorithm']",0.45454545454545453,0.4166666666666667,0.43478260869565216,12,11
"['Reflection.Emit', '.NET framework SDK', 'Regex class', 'assemblies', 'types', 'System.Reflection.Emit namespace', 'runtime code generation', '.NET Common Language Runtime']",[],0,0.0,0,8,0
"['multispectral color image capture', 'liquid crystal tunable filter', 'tunable filter', 'multispectral color image acquisition system', 'acquisition system', 'monochrome CCD camera', 'spectral transmittance', 'spectral characterization', 'acquisition noise', 'camera output signals', 'camera outputs', 'device-independent color data', 'regression methods', 'CIEXYZ', 'CIELAB', 'spectral model', 'principal eigenvector approach', 'spectral reflectance', 'pixel', 'imaged surface', 'independent color space']",[],0,0.0,0,21,0
"['time-varying properties', 'renal autoregulatory mechanisms', 'broad-band forced arterial blood pressure fluctuations', 'single-nephron', 'single-nephron renal blood flow', 'spontaneous oscillations', 'hypertensive rats', 'whole kidney', 'Renyi entropy', 'spontaneous arterial pressure fluctuations', 'normotensive rats', 'Sprague-Dawley rats', 'Wistar rats', 'Long-Evans rats']","['Time-frequency', 'time-scaling', 'Renyi entropy', 'multiresolution wavelet transform', 'TGF mechanism', 'renal autoregulation']",0.16666666666666666,0.07142857142857142,0.1,14,6
"['special collections', 'small academic library', 'case study', 'acquisitions policies', 'out-of-print books', 'University library']",[],0,0.0,0,6,0
"['highly irregular shaped objects', 'irregular shaped objects', 'semiconductor manufacturing', 'robotic system', 'polycrystalline silicon nuggets', 'fragile fused silica crucible', 'highly irregular polycrystalline silicon nuggets', 'active laser triangulation', 'sampling frequency', 'packing algorithm', 'robust 3-D imaging system', 'commercial manufacturing processes', '3D mapping system', 'optical nugget placement', 'Czochralski semiconductor wafer production', 'dual optical 3D surface mapping system']","['packing', 'polycrystalline silicon nuggets', 'fused silica crucible', '3-D surface mapping', 'active laser triangulation', 'imaging system', 'mapping', 'irregular shapes', 'commercial manufacturing processes']",0.3333333333333333,0.1875,0.24000000000000005,16,9
"['wavelength services', 'fiber optic networks', 'Looking Glass Networks', 'PointEast Research']",[],0,0.0,0,4,0
"['efficient retrieval selection algorithm', 'video servers', 'random duplicated assignment storage technique', 'copies', 'data block', 'randomly chosen disks', 'response times', 'RAM costs', 'maximum load', 'breadth-first search', 'optimal solutions', 'time complexity', 'disk costs']","['random duplicated assignment', 'RDA', 'disk stripping', 'retrieval selection problem', 'RSP', 'algorithm', 'breadth-first search', 'time complexity', 'optimal solutions', 'disk', 'RAM']",0.2727272727272727,0.23076923076923078,0.24999999999999994,13,11
"['ghosts consensus method', 'Internet search systems', 'digital democracy', 'majority opinion', 'citation index usage', 'search results', 'Internet query statistics', 'digital ochlocracy', 'linear programming', 'World Wide Web']",[],0,0.0,0,10,0
"['real-time implementation', 'DSP chip', 'wavelet transform', 'zerotree quantization', 'set partitioning in hierarchical trees', 'SPIHT algorithm', 'codec', 'wavelet decomposition', 'absolute zerotree', 'number of error bits', 'video coding', 'memory cost reduction']",[],0,0.0,0,12,0
"['mathematical fundamentals', 'fuzzy Bayesian inference techniques', 'pseudofuzzy quantities', 'modus-ponens rule', 'decision making']","['Bayesian approach', 'decision-making', 'fuzzy data', 'pseudofuzzy quantities', 'modus-ponens rule', 'fuzzy Bayesian method']",0.3333333333333333,0.4,0.3636363636363636,5,6
