Ground_truth Keywords,Extracted Keywords,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywords
"['admissible measurement errors', 'fuzzy information', 'informative attributes', 'measurement error', 'fuzzy set theory']","['obtained', 'measurement', 'possible', 'on', 'of', 'set', 'it', 'make', 'state', 'maximally']",0.0,0.0,0,5,10
"['linear algebraic equations', 'numerical system']","['solution', 'special', 'numerical', 'of', 'proposed', 'reducing', 'searching', 'matrices', 'the', 'this']",0.0,0.0,0,2,10
"['building management systems', 'bms', 'facilities management systems', 'fms', 'database integration', 'internet protocols', 'embedded web server', 'pc web server', 'distributed component object model', 'dcom', 'software development technology', 'open control network']","['and', 'the', 'management', '.', 'facilities', '-LRB-', ',', 'BMS', 'building', 'for']",0.0,0.0,0,12,10
"['collective dose calculations', 'facility operations', 'public', 'geographic information system software', 'electronic population data resources', 'personal computer']","['public', 'resources', 'km', 'of', 'on', 'operations', 'personal', 'population', 'populations', 'provides']",0.1,0.16666666666666666,0.125,6,10
"['accelerated simulation', 'numerical examples']","['proposed', 'simulation', 'is', 'method', 'non-Markovian', 'of', 'given', 'repair', 'to', 'systems']",0.0,0.0,0,2,10
"['descriptological foundations', 'programming', 'descriptive process', 'intensional concept', 'bipolar function', 'bipole level']","['level', 'of', 'foundations', 'function', 'given', 'intensional', 'introduced', 'introduction', 'is', 'explication']",0.0,0.0,0,6,10
"['linear constraints', 'set of natural numbers', 'linear diophantine equations', 'strict inequations', 'nonstrict inequations', 'upper bounds', 'minimal generating sets']","['mixed', 'minimal', 'numbers', 'nonstrict', 'natural', 'over', 'in', 'inequations', 'set', 'linear']",0.0,0.0,0,7,10
"['recurring issues', 'changing practices']","['to', ',', 'materials', 'out-of-print', 'new', 'copies', 'and', 'of', 'literature', 'collections']",0.0,0.0,0,2,10
"['mathematical fundamentals', 'fuzzy bayesian inference techniques', 'pseudofuzzy quantities']","['of', 'method', 'practical', 'operations', 'on', 'principal', 'modus-ponens', 'introduced', 'is', 'procedure']",0.0,0.0,0,3,10
"['purdue university libraries interlibrary loan unit', 'monograph loans', 'ordering criteria', 'staff perceptions', 'patron comments']","[',', 'the', '.', 'a', 'and', 'to', 'project', 'pilot', 'patron', 'comments']",0.0,0.0,0,5,10
"['nonlinear extrapolation algorithm', 'scalar random process', 'nonlinear random dependences', 'mixed central moment functions', 'canonical decomposition apparatus', 'moment function']","['makes', 'it', 'nonlinear', 'moment', 'mixed', 'method', 'on', 'in', 'investigated', 'possible']",0.0,0.0,0,6,10
"['precoded ofdm', 'scalable video transmission', 'orthogonal frequency division multiplexing', 'channel spectral nulls', 'heavy data rate overhead', 'isi channel', 'adaptive vector channel allocation', 'layered bit stream structure', 'lower layers', 'critical layers', 'channel quality', 'frobenius norm metrics', 'channel estimation', 'channel allocation information', 'control channel', 'robustness']","['the', 'OFDM', 'channel', ',', '.', 'of', 'to', 'vector', 'The', 'transmission']",0.0,0.0,0,16,10
"['scholarly editions', 'performance editions', 'technical music vocabulary', 'music publishing industry', 'specialized publishers']","['scholarly', 'specialized', 'need', 'of', 'out-of-print', 'performance', 'printed', 'publishers', 'publishing', 'methods']",0.0,0.0,0,5,10
"['lower bounds', 'optimization problems', 'graphs']","['lower', 'graphs', 'the', 'size', 'problems', 'on', 'of', 'obtain', 'new', 'New']",0.1,0.3333333333333333,0.15384615384615383,3,10
"['firm growth rates', 'flatness', 'correlation', 'constituent businesses']","['of', 'the', 'that', 'a', ',', 'firm', 'is', 'growth', 'businesses', '.']",0.0,0.0,0,4,10
"['energy management system', 'standard components', 'application software package', 'security control', 'control center infrastructures', 'liberalized environment', 'energy market']","['the', ',', 'of', 'control', 'center', '.', 'and', 'in', 'security', 'energy']",0.0,0.0,0,7,10
"['online auctions', 'dynamic pricing', 'lodging industry', 'web site scripting', 'online intermediaries', 'specialty brokers', 'internet usage', 'sales', 'marketing', 'trading model', 'business models', 'price setting mechanism', 'supply chain']","['the', ',', 'to', '.', 'of', 'pricing', 'and', 'from', 'are', 'distribution']",0.0,0.0,0,13,10
"['pss design', 'optimal linear control']","['paper', 'over', 'remain', 'relatively', 'range', 'power', 'stability', 'most', 'of', 'stable']",0.0,0.0,0,2,10
"['computer applications', 'technology changes', 'interconnected bulk electric systems', 'networked information systems']","['occurring', 'needed', 'power', 'perspective', 'past', 'pace', 'on', 'of', 'provide', 'networked']",0.0,0.0,0,4,10
"['quantum memory', 'ground state spin', 'ensemble', 'two quadrature phase operators', 'squeezed states', 'mapping procedure', 'magnetooptical resonance method', '2 ms', 'cs']","['operators', 'onto', 'properties', 'procedure', 'photon/sec', 'phase', 'per', 'pave', 'quantum', 'of']",0.0,0.0,0,9,10
"['diagnostic relevance', 'volumetric data', 'rate allocation', 'lifting steps scheme', 'disjoint segments', 'bitstream', 'embedded zerotree coding', 'multidimensional layered zero coding', 'region boundaries', 'filter length', 'decomposition depth', 'head magnetic resonance images']","['the', 'of', '.', 'coding', 'to', ',', 'The', 'and', 'for', '-RRB-']",0.0,0.0,0,12,10
"['hierarchical mixture model', 'classification', 'data generation process', 'experts classifier', 'posterior probability of class membership']","['of', 'the', 'model', 'classification', '-RRB-', 'hierarchical', 'a', '-LRB-', '.', ',']",0.1,0.2,0.13333333333333333,5,10
"['geometrically invariant watermarking', 'feature points', 'digital images', 'geometrical distortions', 'global transformations', 'rotations', 'translations', 'local transformations', 'stirmark attack', 'periodical properties', 'invariant properties', 'transforms', 'template insertion', 'image content', 'embedding', 'detection scheme', 'content descriptor', 'delaunay tessellation', 'additive scheme', 'correlation properties', 'jpeg compression', 'geometrical attack']","['presented', 'presents', 'performance', 'performing', 'periodical', 'perspectives', 'points', 'overview', 'provided', 'providing']",0.0,0.0,0,22,10
"['enterprise application integration', 'imark communications']","['the', 'to', 'of', ',', 'systems', 'their', '.', 'now', 'key', 'is']",0.0,0.0,0,2,10
"['spiht algorithm', 'wavelet transform', 'zerotree quantization', 'codec', 'wavelet decomposition', 'number of error bits', 'absolute zerotree', 'dsp chip', 'set partitioning in hierarchical trees', 'video coding']","['the', 'and', 'a', 'of', '.', 'algorithm', ',', 'SPIHT', 'is', ""'s""]",0.0,0.0,0,10,10
"['dynamical transition', 'periodic motions', 'recurrent bus', 'nonstops', 'circular route', 'recurrent time', 'nonlinear map', 'complex periodic behaviors', 'attractor']","['periodic', 'period', 'sensitively', 'route', 'recurrent', 'property', 'some', 'of', 'one', 'stops']",0.0,0.0,0,9,10
"['performance comparison', 'pid controllers', 'performance criterion', 'integrated absolute error', 'iae', 'dtc', 'step load disturbance', 'integrating processes', 'equal robustness', 'complementary sensitivity function']","['infinity', 'in', 'measure', 'margin', 'load', 'is', 'intended', 'integrating', 'integrated', 'input']",0.0,0.0,0,10,10
"['local features', 'edge detection', 'texture segmentation', 'neighborhood operation', 'overlapping windows', 'matrix formulation', 'accumulation moments']","['of', ',', 'moments', '.', 'and', 'as', 'the', 'a', 'this', 'local']",0.0,0.0,0,7,10
"['robust stabilization', 'nonlinear uncertainties', 'uncertain dynamical systems', 'state feedback']","['practical', 'of', 'scheme', 'robust', 'resulting', 'problem', 'practically', 'simulations', 'linear', 'is']",0.0,0.0,0,4,10
"['image sources', 'watermarking', 'capacity limits', 'statistical model', 'distortion constraints', 'wavelet statistical models', 'geometric attacks', 'distortion measures']","['the', 'and', 'for', 'image', 'to', '.', ',', 'are', 'data', 'attacker']",0.0,0.0,0,8,10
"['subspace identification approach', 'principal component analysis', 'pca', 'system observability subspace', 'moesp algorithm', 'n4sid algorithm', 'subspace model identification', 'smi']","['the', '.', 'and', 'subspace', 'to', 'identification', 'a', 'algorithm', 'of', 'PCA']",0.0,0.0,0,8,10
"['highway traffic', 'tollbooths', 'toll collection', 'waiting time', 'reduced speed', 'saturated flow', 'lane expansion', 'vehicle queuing', 'numerical simulations']","['phase', 'or', 'saturated', 'results', 'restored', 'region', 'reduced', 'queuing', 'quantities', 'plateau']",0.0,0.0,0,9,10
"['bagsik oscillator', 'incorrect banking data', 'statistical mechanism apparatus']","['processes', 'recently', 'due', 'erroneous', 'incorrect', 'is', 'mechanism', 'numbers', 'of', 'data']",0.0,0.0,0,3,10
"['adaptive image denoising', 'scale consistency', 'space consistency', 'edge preservation', 'image multiresolution decomposition', 'redundant wavelet transform', 'image edges', 'gradient magnitudes', 'shrinkage function', 'geometric constraints']","['preservation', 'preserve', 'out', 'paper', 'presegmentation', 'original', 'produces', 'probabilistically', 'on', 'preserved']",0.0,0.0,0,10,10
"['resonant grounding systems', 'compensation coil tuning', 'fault detection']","['software', 'systems', 'network', 'of', 'on', 'regard', 'resonant', 'grounding', 'to', 'tool']",0.0,0.0,0,3,10
"['cellular automata model', 'population', 'penna model', 'biological ageing', 'verhulst factor', 'restraining effect', 'lattice', 'wolves', 'sheep', 'predation']","['the', 'model', 'of', 'on', '.', 'Penna', 'predation', 'two', ',', 'quantity']",0.1,0.1,0.10000000000000002,10,10
"['edge detection', 'a priori knowledge', 'geometrical characteristics', 'probability factor', 'double thresholding technique', 'spatial domain filtering', 'pixel similarity', 'gradient amplitudes', 'gradient phases', 'edge connectivity', 'dynamic range compression', 'wavelet correlation', 'probabilistic formulation', 'final edge probability image', 'adaptive filters', 'approximation images', 'matched filters', 'image noise', 'noise suppression']","['phases', 'pixel', 'on', 'original', 'over', 'permit', 'permits', 'obtained', 'probabilistic', 'probability']",0.0,0.0,0,19,10
"['deriveassist', 'parameter derivation process', 'parameter matching', 'power system simulation', 'control simulation']","['plant', 'process', 'major', 'matching', 'measurements', 'model', 'modelling', 'of', 'parameter', 'parameters']",0.0,0.0,0,5,10
"['multilane traffic model', 'vehicular boltzmann equation', 'traffic dispersion model', 'road users', 'nonlinear poisson equation', 'dynamic evolution', 'variance equation']","['the', ',', 'a', '.', 'of', 'is', 'equation', 'model', 'by', 'and']",0.0,0.0,0,7,10
"['interactive 3d volume segmentation', 'interaction metaphor', 'deformable surfaces', 'interactive segmentation', 'sensory feedback', '3d haptic device', 'tubular structure', 'deformable surface']","['path', 'our', 'segmentation', 'represents', 'reality-based', 'process', 'present', 'sensory', 'paradigms', 'obtained']",0.0,0.0,0,8,10
"['image compression', 'multilayered representation', 'image representation', 'piecewise smooth regions layer', 'textures layer', 'multilayered decomposition algorithm', 'residual part', 'sparse representation', 'basis functions']","['the', ',', 'of', 'a', '.', 'and', 'image', 'in', 'representation', ':']",0.0,0.0,0,9,10
"['nonlinear modeling', 'adaptive fuzzy control', 'mcfc stack', 'fuel cells', 'radial basis function neural networks identification model', 'backpropagation algorithm', 'rule database']","['the', 'of', 'MCFC', 'and', '.', 'stack', 'fuzzy', 'algorithm', 'control', ',']",0.0,0.0,0,7,10
"['streaming', 'cellular automata', 'iteration time', 'adjacent cell vacancy', 'arching signatures', 'jamming', 'disruptive interference', 'exit dynamics', 'confined pedestrians']","[',', 'the', '.', 'in', 'w', 'and', 'a', 'with', 'to', '-LRB-']",0.0,0.0,0,9,10
"['stock market returns', 'empirical statistical observations', 'invariant measures', 'first poincare return time', 'statistical quantities', 'brazilian stock']","[',', 'the', '.', 'of', 'properties', 'we', 'are', 'stock', 'and', 'present']",0.0,0.0,0,6,10
"['antipersistent markov behavior', 'foreign exchange markets', 'efficiency', 'exchange rates', 'statistical forecast', 'quote sequence', 'trading rule']","['of', 'in', ',', 'the', 'a', 'behavior', '.', 'tick', 'Markov', 'exchange']",0.0,0.0,0,7,10
"['nonuniformly sampled systems', 'digital control systems', 'gpc', 'causality constraint', 'optimal causal control laws', 'integer multiples']","['systems', '.', ',', 'control', 'for', 'the', 'this', 'lifted', 'predictive', 'in']",0.0,0.0,0,6,10
"['decoherence', 'engineering constraints', 'scalable quantum computing devices']","['particular', 'order', 'quantum', 'pulses', 'pulse', 'proposals', 'processes', 'problems', 'practical', 'pose']",0.0,0.0,0,3,10
"['phase control', 'quantum field', 'quantum fluctuations']","['the', 'of', '.', 'a', 'squeezing', 'in', 'system', 'field', 'higher-order', 'coherent']",0.0,0.0,0,3,10
"['finite sample properties', 'confidence intervals', 'financial economics', 'asset returns', 'long horizons', 'asymptotic properties', 'detrended fluctuation analysis', 'periodogram regression methods', 'gaussian white noise', 'heuristic values']","['obtained', 'on', 'methods', 'no', 'noise', 'major', 'of', 'periodogram', 'over', 'long-range']",0.0,0.0,0,10,10
"['artificial neural network', 'receptor affinity distribution', 'olfaction', 'linear threshold element', 'sensory neurons', 'linear separability', 'odorant discriminator']","['of', 'a', 'the', 'is', '.', 'capacity', 'odorant', ',', 'discrimination', '/']",0.0,0.0,0,7,10
['wavelength services'],"['the', 'services', 'to', ',', 'for', 'wavelength', 'industry', 'still', '.', 'have']",0.0,0.0,0,1,10
"['social percolation', 'quality expectations', 'ghost field', 'percolative phase transition', 'stationary state']","['the', 'of', 'quality', 'media', ',', 'mass', 'is', 'and', 'if', 'in']",0.0,0.0,0,5,10
"['quantum market games', 'economics', 'quantum game theory']","['quantum', 'quantum-like', 'markets', 'of', 'propose', 'in', 'the', 'roots', 'games', 'recently']",0.0,0.0,0,3,10
"['electrical facility construction work', 'information network structuring', 'sewage conduits', 'communications infrastructure', 'tokyo', 'information control facilities', 'treatment site s', 'information transmission network', 'bureau of sewerage']","['optical', 'paper', 'name', 'network', 'of', 'km', 'pressing', 'plan', 'is', 'places']",0.0,0.0,0,9,10
"['friction compensator', 'pneumatic control valves', 'stiction compensation', 'industrial controllers', 'standard control']","['pneumatic', 'of', 'pulses', 'procedure', 'presented', 'show', 'is', 'motion', 'significantly', 'obtained']",0.0,0.0,0,5,10
"['quality image metrics', 'synthetic images', 'perceptual color differences', 'image rendering', 'color images', 'perceptually based metrics', 'visual quality', 'digital simulations', 'llab color space', 'cielab1976 color space', 'pixel by pixel metric', 'local distance map', 'global value', 'recursive subdivision', 'adaptative distance map']","['perceptual', 'perceptually', 'pair', 'paper', 'perception', 'of', 'processes', 'problem', 'obtain', 'pixel']",0.0,0.0,0,15,10
"['color plane interpolation', 'alternating projections', 'digital cameras', 'demosaicing', 'color filter arrays', 'color artifacts']","[',', 'the', 'and', 'is', '.', 'of', 'a', 'demosaicing', 'color', 'colors']",0.1,0.16666666666666666,0.125,6,10
"['weak sinusoidal signals', 'mammalian auditory system', 'peripheral auditory system', 'quiescent firing rate', 'spiral ganglion neuron']","['phi', 'played', 'overall', 'parameters', 'part', 'performance', 'peripheral', 'optimize', 'probability', 'processing']",0.0,0.0,0,5,10
"['controllability', 'shells', 'minimal time', 'thin cups', 'fourier method']","['shells', 'the', 'of', 'prove', 'recent', 'result', 'method', 'type', 'thin', 'improvements']",0.1,0.2,0.13333333333333333,5,10
"['neural network architectures', 'postintegration lateral inhibition', 'competition', 'preintegration lateral inhibition', 'neural network', 'unsupervised learning']","['nodes', 'neuroanatomical', 'preintegration', 'postintegration', 'plausible', 'perceptual', 'over', 'outputs', 'or', 'of']",0.0,0.0,0,6,10
"['option pricing', 'stochastic calculus', 'stocks', 'bonds', 'nongaussian fluctuations', 'natural martingale', 'truncated levy distributions']","['resulting', 'set', 'natural', 'non-Gaussian', 'of', 'option', 'options', 'path', 'price', 'pricing']",0.0,0.0,0,7,10
"['computational color constancy algorithms', 'synthesized data', 'gray world methods', 'retinex method', 'neural net method', 'color by correlation method', 'chromaticity', 'scene illuminant', 'algorithm performance', 'reflectance spectra', 'specularities', 'clipping']","['method', 'most', 'leading', 'limiting', 'magnitude', 'make', 'manipulated', 'is', 'methods', 'number']",0.0,0.0,0,12,10
"['restaurant web sites', 'electronic commerce', 'internet presence', 'food service companies', 'revenues', 'profitability']","[',', '.', 'to', 'of', 'a', 'website', 'the', 'that', 'an', 'have']",0.0,0.0,0,6,10
"['nonlinear time series', 'exchange rates', 'us dollar', 'foreign currencies', 'euro zone', 'stationarity', 'recurrence quantification analysis', 'recurrence plots', 'european monetary system', 'japanese yen', 'canadian dollar', 'british pound', 'historical events']","['part', 'plots', 'on', 'other', 'parameters', 'nonlinear', 'recurrence', 'rates', 'method', 'quantification']",0.0,0.0,0,13,10
"['chemotaxis', 'nonmonotonic dependence', 'coupling constants', 'herding behaviour', 'pedestrian dynamics']","['parameters', 'or', 'recently', 'rather', 'proper', 'processes', 'present', 'pedestrians', 'pedestrian', 'room']",0.0,0.0,0,5,10
"['power electronics', 'simulation challenges', 'simulation technologies']","['realizing', 'power', 'spark', 'some', 'simulation', 'requirements', 'system', 'rapidly', 'new', 'order']",0.0,0.0,0,3,10
"['programmers', 'worms', 'trojan horses']","['notch', 'of', 'much', 'need', 'news', 'not', 'little', 'produced', 'or', 'last']",0.0,0.0,0,3,10
"['web based relationship marketing', 'hotel industry', 'world wide web marketing', 'hotel web sites', 'multimedia', 'web content survey', 'global electronic market']","['the', 'of', 'Web', 'a', 'marketing', '.', 'and', 'hotels', 'in', 'are']",0.0,0.0,0,7,10
"['graphic approach', 'observer decomposition', 'sparse system models', 'measurement models', 'independent subsets', 'online computation load', 'detectable subsystems']","['proposition', 'procedure', 'set', 'selecting', 'roles', 'replace', 'relieving', 'reduced', 'really', 'quite']",0.0,0.0,0,7,10
"['associationist neural network', 'learns', 'abstract rules', 'neural network', 'symbolic knowledge']","['presentation', 'principle', 'or', 'positive', 'potentiation', 'prescribed', 'of', 'prevailing', 'rules', 'representations']",0.0,0.0,0,5,10
"['contour tracking', 'nonparameterized object contours', 'edge indicator function', 'topographical distance', 'watershed segmentation', 'minimization', 'background clutter', 'object motion', 'video', 'inverted distance transform', 'edge map']","['nonparameterized', 'new', 'previous', 'predicted', 'particular', 'over', 'our', 'on', 'of', 'object']",0.0,0.0,0,11,10
"['daily realized futures volatility', 'singular spectrum analysis', 'ssa', 'logarithmic standard deviations', 'return series', 'intraday transaction data', 'market trend', 'market periodicities', 'risk management', 'options pricing', 'financial practitioners']","['methodology', 'management', 'pricing', 'practitioners', 'periodicities', 'options', 'of', 'number', 'more', 'model']",0.0,0.0,0,11,10
"['risk management framework', 'commercial security standards']","['opportunity', 'managers', 'responsibility', 'required', 'regulators', 'provide', 'place', 'or', 'risk', 'of']",0.0,0.0,0,2,10
"['computational color constancy algorithms', 'images', 'image data', 'illumination conditions', 'gray world methods', 'retinex method', 'neural net method', 'color by correlation method', 'preprocessing strategies', 'synthesized data', 'input data statistics', 'chromaticity', 'scene illuminant', 'pixel intensity']","['paper', 'part', 'number', 'of', 'on', 'one', 'online', 'p.972-84', 'neural', 'potentially']",0.0,0.0,0,14,10
"['affine invariants', 'convex polygons', 'image registration', 'object recognition']","[',', 'of', 'the', 'and', 'invariants', 'to', 'set', '.', 'this', 'new']",0.0,0.0,0,4,10
['chebyshev metric'],"['one', 'on', 'prove', 'proposed', 'procedure', 'problems', 'points', 'point', 'other', 'second']",0.0,0.0,0,1,10
"['3d mapping system', 'highly irregular shaped objects', 'semiconductor manufacturing', 'robotic system', 'polycrystalline silicon nuggets', 'fragile fused silica crucible', 'sampling frequency', 'packing algorithm', 'commercial manufacturing processes', 'dual optical 3d surface mapping system', 'active laser triangulation']","['the', 'of', 'and', 'a', '.', 'system', 'nuggets', 'highly', 'packing', 'irregular']",0.0,0.0,0,11,10
"['binocular model', 'occluding images', 'images', 'short baseline binocular image pairs', 'spatial shift', 'binocular parallax', 'phasors', 'foreground', 'background', 'inverse fourier transform', 'binocular image pair', 'translucent objects', 'occluding objects']","['the', 'and', 'is', '.', 'of', 'binocular', 'in', 'Fourier', 'two', 'segmentation']",0.0,0.0,0,13,10
"['interactive image editing operations', 'multiple images', 'physical 3d scene', 'modified scene', 'camera viewpoint', 'image painting', 'scissoring', 'morphing', 'plenoptic function', 'volumetric decomposition technique', 'plenoptic image editing']","['a', 'scene', '.', 'of', 'image', 'The', 'editing', 'to', 'operations', ',']",0.0,0.0,0,11,10
['classroom'],"['its', 'is', 'operating', 'on', 'offered', 'of', 'played', 'in', 'internationally', 'presented']",0.0,0.0,0,1,10
"['diffraction limit', 'circular mask', 'periodic rectangular apertures array', 'pinhole cameras', 'coded imaging systems', 'optical information processing', 'high resolution', 'infinite depth of focus', 'broad frequency spectra', 'visible light', 'gamma rays', 'periodic apertures', 'mask', 'single aperture', 'periodic rectangular apertures', 'convolution', 'arbitrarily shaped apertures']","['the', ',', 'of', 'a', 'mask', 'apertures', 'with', '.', 'and', 'to']",0.1,0.058823529411764705,0.07407407407407408,17,10
"['simlib', 'teach simulation']","['simulation', 'single-server', 'original', 'package', 'paper', 'point', 'preferable', 'procedural', 'queue', 'simple']",0.0,0.0,0,2,10
"['optical recognition', 'scale invariance', 'classical convergent correlator', 'deformed fringe patterns', 'fourier transform profilometry technique', 'mellin radial harmonic decomposition', 'logarithmic radial harmonic filter', 'invariant', 'scale factors']","['of', 'objects', 'proposed', 'property', 'profilometry', 'present', 'patterns', 'real-time', 'is', 'invariant']",0.1,0.1111111111111111,0.10526315789473685,9,10
"['dynamic programming', 'flip analysis', 'operations research', 'managerial decision making', 'solitaire board game', 'craft woodworkers']","['game', 'Flip', 'a', 'dynamic', 'the', 'to', '.', 'programming', 'of', 'use']",0.0,0.0,0,6,10
"['full 3d surface', 'single static camera', 'linear intensity subspaces', 'geotensity constraint', '3d lambertian surface structure', 'single point light source', 'arbitrary number point light sources', 'automatic surface reconstruction', 'point light source']","['or', 'of', 'reconstruction', 'reconstructing', 'propose', 'possible', 'point', 'paradigms', 'paper', 'show']",0.0,0.0,0,9,10
"['optical correlation', 'centroid detection', 'centroids', 'multiple objects', 'input scene', 'single intensity filter', 'position', 'orientation', 'scale', 'spatial light modulators', 'optical correlator']","['the', 'of', 'and', ',', 'in', '.', 'to', 'based', 'We', 'on']",0.0,0.0,0,11,10
"['image bit plane coding', 'block truncation coding', 'image compression technique', 'bit rate', 'performance', 'compression ratio', 'bit plane overhead', 'decoded quality', 'absolute moment btc', 'ambtc', 'quantization values']","['bit', ',', '.', 'is', 'to', 'plane', '-LRB-', 'coding', 'the', '-RRB-']",0.0,0.0,0,11,10
"['incoherent correlator', 'symbolic substitution', 'reference digits', 'intermediate carry', 'sum digits', 'minterms', 'system complexity', 'addition operation', 'operand length']","['to', ',', 'the', '.', 'and', 'technique', 'based', 'of', 'minterms', 'is']",0.1,0.1111111111111111,0.10526315789473685,9,10
"['inherent scale selection', 'noise level', 'optimal sampling', 'experiments', 'neural net classifier', 'paramagnetic tracer', 'quality measures', 'labelled images']","['the', 'of', ',', '.', 'segmentation', 'is', 'and', 'for', 'to', '-LRB-']",0.0,0.0,0,8,10
"['optical encoding', '3d correlation', 'color images', 'color distribution', 'color pattern recognition tasks', 'optical correlator', 'fourier transform']","['onto', 'ones', 'process', 'performed', 'pattern', 'optically', 'optical', 'recognition', 'only', 'obtained']",0.0,0.0,0,7,10
"['camera calibration parameters', 'image motion fields', 'rigidly moving camera', 'image formation', 'calibration parameters', 'image measurements', 'rotational components', 'optical flow', 'point correspondences', 'normal flow measurements', 'active vision systems', 'image sequences', 'large video databases']","['the', ',', 'of', 'to', 'and', 'a', 'calibration', '.', 'parameters', 'from']",0.0,0.0,0,13,10
"['indoor propagation', 'wall construction', 'floor plan', 'transmitter', 'receiver locations']","['on', 'of', 'program', 'preset', 'presents', 'plan', 'paper', 'optics', 'one', 'rays']",0.0,0.0,0,5,10
"['multiprocessor systems', 'computation of jets', 'message passing interface']","['of', 'a', 'systems', 'for', 'jets', '-', 'is', 'multiprocessor', 'as', '.']",0.0,0.0,0,3,10
"['panoramic image mosaics', 'local alignment']","[',', '.', 'mosaics', 'with', '-LRB-', 'for', 'and', 'alignment', 'given', 'the']",0.0,0.0,0,2,10
"['effective moving cast shadow detection', 'monocular color traffic image sequences', 'accurate scene analysis', 'robust segmentation', 'moving vehicles', 'stationary background', 'moving cast shadow', 'inaccurate vehicle segmentation', 'erroneous scene analysis', 'luminance', 'chrominance', 'gradient density', 'geometry domains', 'combined probability map', 'shadow confidence score', 'input image', 'cast shadow', 'convex hull', 'selected vehicle edge pixels', 'lighting conditions', 'vehicle images', 'sunny', 'cloudy', 'viewing angles', 'vehicle sizes', 'average error rate']","['pixels', 'presence', 'of', 'on', 'outside', 'overhead', 'pixel', 'observing', 'proposed', 'rate']",0.0,0.0,0,26,10
"['3d anatomical scenes', 'web server', 'database', '3d anatomical models', 'visible human', 'planar oblique slices', 'structured anatomical scenes', 'visualization', 'scene construction']","['own', 'on', 'scene', 'related', 'record', 'reconstructed', 'propose', 'planar', 'sequences', 'order']",0.0,0.0,0,9,10
"['inverse problems', 'mathematical model', 'ion exchange', 'compressible ion exchanger', 'ion exchanger compression', 'unique solvability', 'numerical solution methods']","['of', 'problems', 'investigated', 'ion', 'is', 'mathematical', 'methods', 'model', 'numerical', 'in']",0.0,0.0,0,7,10
