Ground_truth Keywords,Extracted Keywords,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywords
"['finite sample properties', 'confidence intervals', 'financial economics', 'asset returns', 'long horizons', 'asymptotic properties', 'detrended fluctuation analysis', 'periodogram regression methods', 'gaussian white noise', 'heuristic values']","['Gaussian', 'DFA', 'three']",0.0,0.0,0,10,3
"['artificial neural network', 'receptor affinity distribution', 'olfaction', 'linear threshold element', 'sensory neurons', 'linear separability', 'odorant discriminator']","['linear', 'p', 'p']",0.0,0.0,0,7,3
['wavelength services'],"['Wavelength', 'years']",0.0,0.0,0,1,2
"['social percolation', 'quality expectations', 'ghost field', 'percolative phase transition', 'stationary state']","['Solomon', 'Weisbuch']",0.0,0.0,0,5,2
"['quantum market games', 'economics', 'quantum game theory']",['Quantum'],0.0,0.0,0,3,1
"['electrical facility construction work', 'information network structuring', 'sewage conduits', 'communications infrastructure', 'tokyo', 'information control facilities', 'treatment site s', 'information transmission network', 'bureau of sewerage']","['The City of Tokyo', 'about 470 km', 'the end of March 2000', '800 km', '11', 'the Treatment Site S', 'the Bureau of Sewerage']",0.0,0.0,0,9,7
"['friction compensator', 'pneumatic control valves', 'stiction compensation', 'industrial controllers', 'standard control']",[],0,0.0,0,5,0
"['quality image metrics', 'synthetic images', 'perceptual color differences', 'image rendering', 'color images', 'perceptually based metrics', 'visual quality', 'digital simulations', 'llab color space', 'cielab1976 color space', 'pixel by pixel metric', 'local distance map', 'global value', 'recursive subdivision', 'adaptative distance map']","['three', 'LLAB', 'first', 'two', 'second', 'third', 'first']",0.0,0.0,0,15,7
"['color plane interpolation', 'alternating projections', 'digital cameras', 'demosaicing', 'color filter arrays', 'color artifacts']","['only one', 'six']",0.0,0.0,0,6,2
"['weak sinusoidal signals', 'mammalian auditory system', 'peripheral auditory system', 'quiescent firing rate', 'spiral ganglion neuron']","['Fitzhugh-Nagumo', 'QFR', 'QFR', 'QFR']",0.0,0.0,0,5,4
"['controllability', 'shells', 'minimal time', 'thin cups', 'fourier method']","['Fourier', 'Ingham', '1936']",0.0,0.0,0,5,3
"['neural network architectures', 'postintegration lateral inhibition', 'competition', 'preintegration lateral inhibition', 'neural network', 'unsupervised learning']",[],0,0.0,0,6,0
"['option pricing', 'stochastic calculus', 'stocks', 'bonds', 'nongaussian fluctuations', 'natural martingale', 'truncated levy distributions']","['non-Gaussian', 'Levy', 'non-Gaussian', 'Levy']",0.0,0.0,0,7,4
"['computational color constancy algorithms', 'synthesized data', 'gray world methods', 'retinex method', 'neural net method', 'color by correlation method', 'chromaticity', 'scene illuminant', 'algorithm performance', 'reflectance spectra', 'specularities', 'clipping']","['three', 'two', 'Retinex', 'Forsyth', '1990', '2000', 'Finlayson', 'Finlayson', '1997 , 2001', 'Hubel', 'Finlayson', 'three']",0.0,0.0,0,12,12
"['restaurant web sites', 'electronic commerce', 'internet presence', 'food service companies', 'revenues', 'profitability']",[],0,0.0,0,6,0
"['nonlinear time series', 'exchange rates', 'us dollar', 'foreign currencies', 'euro zone', 'stationarity', 'recurrence quantification analysis', 'recurrence plots', 'european monetary system', 'japanese yen', 'canadian dollar', 'british pound', 'historical events']","['the US Dollar', '18', 'Euro', 'the European Monetary System', 'Euro', 'Japanese', 'British', '1996', 'Euro']",0.0,0.0,0,13,9
"['chemotaxis', 'nonmonotonic dependence', 'coupling constants', 'herding behaviour', 'pedestrian dynamics']","['one', 'two']",0.0,0.0,0,5,2
"['power electronics', 'simulation challenges', 'simulation technologies']",[],0,0.0,0,3,0
"['programmers', 'worms', 'trojan horses']","['Four or so years ago', 'Trojan Horses', 'McAfee', 'VirusScan', 'one', 'Trojan Horses', 'some 60,000']",0.0,0.0,0,3,7
"['web based relationship marketing', 'hotel industry', 'world wide web marketing', 'hotel web sites', 'multimedia', 'web content survey', 'global electronic market']","['World Wide Web', 'two-year', '1', '2', '-RRB-', '3', 'Gilbert', '1996']",0.0,0.0,0,7,8
"['graphic approach', 'observer decomposition', 'sparse system models', 'measurement models', 'independent subsets', 'online computation load', 'detectable subsystems']",['one'],0.0,0.0,0,7,1
"['associationist neural network', 'learns', 'abstract rules', 'neural network', 'symbolic knowledge']",[],0,0.0,0,5,0
"['contour tracking', 'nonparameterized object contours', 'edge indicator function', 'topographical distance', 'watershed segmentation', 'minimization', 'background clutter', 'object motion', 'video', 'inverted distance transform', 'edge map']",[],0,0.0,0,11,0
"['daily realized futures volatility', 'singular spectrum analysis', 'ssa', 'logarithmic standard deviations', 'return series', 'intraday transaction data', 'market trend', 'market periodicities', 'risk management', 'options pricing', 'financial practitioners']","['daily', 'two', 'Andersen et al', '96 -LRB- 2001', '42-55', 'SSA', 'about 34', '-RRB-', 'SSA']",0.0,0.0,0,11,9
"['risk management framework', 'commercial security standards']",['Management Services Practitioners'],0.0,0.0,0,2,1
"['computational color constancy algorithms', 'images', 'image data', 'illumination conditions', 'gray world methods', 'retinex method', 'neural net method', 'color by correlation method', 'preprocessing strategies', 'synthesized data', 'input data statistics', 'chromaticity', 'scene illuminant', 'pixel intensity']","['II', '11', '9', '84 -LRB- 2002', '33', '11', 'two', 'Retinex', 'Forsyth', '1990', '2000', 'Finlayson', 'Finlayson', '1997 , 2001', 'Hubel', 'Finlayson', '-RRB-', '-RRB-', 'three', '3']",0.0,0.0,0,14,20
"['affine invariants', 'convex polygons', 'image registration', 'object recognition']","['Yang', 'Cohen', '.8', '7', 'July 1999']",0.0,0.0,0,4,5
['chebyshev metric'],"['first', 'Chebyshev', 'second', '1']",0.0,0.0,0,1,4
"['3d mapping system', 'highly irregular shaped objects', 'semiconductor manufacturing', 'robotic system', 'polycrystalline silicon nuggets', 'fragile fused silica crucible', 'sampling frequency', 'packing algorithm', 'commercial manufacturing processes', 'dual optical 3d surface mapping system', 'active laser triangulation']","['3', 'Czochralski', '-RRB-', '3', 'One', '1 mm', '15-KHz', '3']",0.0,0.0,0,11,8
"['binocular model', 'occluding images', 'images', 'short baseline binocular image pairs', 'spatial shift', 'binocular parallax', 'phasors', 'foreground', 'background', 'inverse fourier transform', 'binocular image pair', 'translucent objects', 'occluding objects']","['Fourier', 'two', 'Fourier', 'two', 'Fourier', 'Fourier']",0.0,0.0,0,13,6
"['interactive image editing operations', 'multiple images', 'physical 3d scene', 'modified scene', 'camera viewpoint', 'image painting', 'scissoring', 'morphing', 'plenoptic function', 'volumetric decomposition technique', 'plenoptic image editing']","['Plenoptic', 'one', 'first', 'second']",0.0,0.0,0,11,4
['classroom'],"['Who Wants To Be A Millionaire', 'Microsoft', 'PowerPoint', 'Who Wants To Be A Millionaire', 'Who Wants To Be A Millionaire']",0.0,0.0,0,1,5
"['diffraction limit', 'circular mask', 'periodic rectangular apertures array', 'pinhole cameras', 'coded imaging systems', 'optical information processing', 'high resolution', 'infinite depth of focus', 'broad frequency spectra', 'visible light', 'gamma rays', 'periodic apertures', 'mask', 'single aperture', 'periodic rectangular apertures', 'convolution', 'arbitrarily shaped apertures']","['First', 'Lommel']",0.0,0.0,0,17,2
"['simlib', 'teach simulation']",[],0,0.0,0,2,0
"['optical recognition', 'scale invariance', 'classical convergent correlator', 'deformed fringe patterns', 'fourier transform profilometry technique', 'mellin radial harmonic decomposition', 'logarithmic radial harmonic filter', 'invariant', 'scale factors']","['three', 'three-dimensional', '3', '3', 'Fourier', 'two', 'Mellin', '3']",0.0,0.0,0,9,8
"['dynamic programming', 'flip analysis', 'operations research', 'managerial decision making', 'solitaire board game', 'craft woodworkers']",['Flip'],0.0,0.0,0,6,1
"['full 3d surface', 'single static camera', 'linear intensity subspaces', 'geotensity constraint', '3d lambertian surface structure', 'single point light source', 'arbitrary number point light sources', 'automatic surface reconstruction', 'point light source']","['two', 'between four or']",0.0,0.0,0,9,2
"['optical correlation', 'centroid detection', 'centroids', 'multiple objects', 'input scene', 'single intensity filter', 'position', 'orientation', 'scale', 'spatial light modulators', 'optical correlator']","['three', 'first', 'second', 'third', 'SLMs', 'SLMs']",0.0,0.0,0,11,6
"['image bit plane coding', 'block truncation coding', 'image compression technique', 'bit rate', 'performance', 'compression ratio', 'bit plane overhead', 'decoded quality', 'absolute moment btc', 'ambtc', 'quantization values']","['2.0 bits', 'VQ', 'WTC', 'Two', '1.0', '0.734', 'Lena']",0.0,0.0,0,11,7
"['incoherent correlator', 'symbolic substitution', 'reference digits', 'intermediate carry', 'sum digits', 'minterms', 'system complexity', 'addition operation', 'operand length']","['One', 'one', 'MSD', 'one', 'MSD', 'only one']",0.0,0.0,0,9,6
"['inherent scale selection', 'noise level', 'optimal sampling', 'experiments', 'neural net classifier', 'paramagnetic tracer', 'quality measures', 'labelled images']","['Selection', 'two', 'two']",0.0,0.0,0,8,3
"['optical encoding', '3d correlation', 'color images', 'color distribution', 'color pattern recognition tasks', 'optical correlator', 'fourier transform']","['three', 'Three-dimensional', '-RRB-', 'third', 'two', 'Fourier', 'Fourier']",0.0,0.0,0,7,7
"['camera calibration parameters', 'image motion fields', 'rigidly moving camera', 'image formation', 'calibration parameters', 'image measurements', 'rotational components', 'optical flow', 'point correspondences', 'normal flow measurements', 'active vision systems', 'image sequences', 'large video databases']","['only two', 'at least four']",0.0,0.0,0,13,2
"['indoor propagation', 'wall construction', 'floor plan', 'transmitter', 'receiver locations']","['Three', 'GO 3D', 'one', 'GO']",0.0,0.0,0,5,4
"['multiprocessor systems', 'computation of jets', 'message passing interface']",[],0,0.0,0,3,0
"['panoramic image mosaics', 'local alignment']","['36', '2', '101']",0.0,0.0,0,2,3
"['effective moving cast shadow detection', 'monocular color traffic image sequences', 'accurate scene analysis', 'robust segmentation', 'moving vehicles', 'stationary background', 'moving cast shadow', 'inaccurate vehicle segmentation', 'erroneous scene analysis', 'luminance', 'chrominance', 'gradient density', 'geometry domains', 'combined probability map', 'shadow confidence score', 'input image', 'cast shadow', 'convex hull', 'selected vehicle edge pixels', 'lighting conditions', 'vehicle images', 'sunny', 'cloudy', 'viewing angles', 'vehicle sizes', 'average error rate']","['SCS -RRB-', '100', '-RRB-', 'around 14 %', 'around 3 %']",0.0,0.0,0,26,5
"['3d anatomical scenes', 'web server', 'database', '3d anatomical models', 'visible human', 'planar oblique slices', 'structured anatomical scenes', 'visualization', 'scene construction']",['more than 1000'],0.0,0.0,0,9,1
"['inverse problems', 'mathematical model', 'ion exchange', 'compressible ion exchanger', 'ion exchanger compression', 'unique solvability', 'numerical solution methods']",['Two'],0.0,0.0,0,7,1
"['broadband imagery', 'imaging applications', 'mirrors', 'gimbals', 'nonmechanical device', 'nematic liquid crystal optical phased array', 'blazed phase grating', 'broadband imaging system', 'dispersion', 'incident wavelengths', 'output angles', 'chromatic aberrations', 'image plane', 'optical phased array', 'first diffraction order', 'multiple copies', 'digital image restoration technique', 'postprocessing technique', 'wiener deconvolution filter', 'approximately constant reflectivities', 'spectral region of interest']","['One', 'two', 'First', 'Second', 'first', 'Wiener']",0.0,0.0,0,21,6
"['computer processing', 'mental impairments', 'acute period of concussion', 'computational procedures']",[],0,0.0,0,4,0
"['kidney', 'trauma research', 'national library of medicine', 'image segmentation', 'organ reconstruction', 'software package', '3d polygonal representation', '2d vhf images', 'nurbs', 'polygonal surfaces', '3d hexahedral finite element mesh', 'hyperelastic material model', 'biological soft tissues', 'biomechanical research']","['the National Library of Medicine Visible Human', 'Project', 'Nonuniform']",0.0,0.0,0,14,3
"['expected value of perfect information', 'probability distribution']","['EVPI', 'EVPI', 'EVPI', 'EVPI']",0.0,0.0,0,2,4
"['2000 presidential campaign', 'plurality voting', 'approval voting', 'borda count']","['three', '2000', 'the United States', 'four', 'Borda', 'three', 'two', 'third', 'two', 'Borda', 'third']",0.0,0.0,0,4,11
"['adaptive filtering', 'noise reduction', 'hue saturation intensity color space', 'color image processing', 'rgb color model', 'random gaussian noise', 'nonuniform noise distribution', 'accurate image analysis', 'adaptive spatial filtering method', 'nonuniformity', 'noise variance', 'hsi color space', 'filter kernel', 'pixel', 'saturation', 'intensity', 'generated edge maps', 'color gradients', 'edge detection', 'minimum error rate']","['HSI', 'RGB', 'HSI', 'RGB', 'Gaussian', 'HSI', 'HSI', 'HSI', 'approximately 15 %']",0.0,0.0,0,20,9
"['phase unwrapping algorithm', 'local treatment', 'wrapped map', 'unwrapping algorithms', 'postprocessor', 'hybrid algorithm', 'unwrapping problem', 'phase inconsistency', 'numerical simulation']",[],0,0.0,0,9,0
"['fully automatic algorithm', 'interest location', 'camera calibration', 'computer vision inspection', 'roi location algorithm', 'radon transform', 'calibration process', 'rotation angle', 'intrinsic parameters', 'zoom lens', 'camera parameters']","['Radon', 'about 100']",0.0,0.0,0,11,2
"['bayesian formulation', 'maximum entropy principle', 'image histogram', 'entropy', 'searching algorithm', 'parabola concave', 'parabola convex', 'optimal threshold determination', 'image thresholding']","['two', 'Bayesian', 'two', 'Bayes', 'Five', 'linear', '0.001', '26', '57']",0.0,0.0,0,9,9
"['spreadsheet', 'critical path']",['MS/OR'],0.0,0.0,0,2,1
"['management perspective', 'academic experience', 'management faculties']","['-RRB-', '30 years', '-RRB-', 'two']",0.0,0.0,0,3,4
"['robust estimation', 'linear regression parameters', 'pseudoinverse method', 'bayesian method', 'pseudoinversion', 'bayesian approach', 'blue']","['Bayesian', 'Bayesian', 'BLUE']",0.0,0.0,0,7,3
"['denoising algorithm', 'superresolved position estimation', 'high positioning accuracy', 'modified averaging operation', 'noise sensitivity', 'tracking systems', 'civil applications', 'optical experiment']",[],0,0.0,0,8,0
"['hybrid simulation', 'space plasmas', 'massless fluid representation', 'transition layer', 'tangential discontinuity', 'pressure anisotropy', 'electromagnetic hybrid model', 'magnetopause shear layer', 'field reversal layer', 'magnetized plasma flow', 'cylindrical plasma source']","['Kelvin-Helmholtz', 'Prikl', 'Informatika', 'MAKS Press', '4', '5', 'the Kelvin-Helmholtz', 'two', 'three', 'the Kelvin-Helmholtz', 'zero']",0.0,0.0,0,11,11
"['multispectral color image capture', 'liquid crystal tunable filter', 'multispectral color image acquisition system', 'monochrome ccd camera', 'tunable filter', 'spectral transmittance', 'spectral characterization', 'acquisition system', 'acquisition noise', 'camera output signals', 'regression methods', 'camera outputs', 'ciexyz', 'cielab', 'spectral model', 'principal eigenvector approach', 'spectral reflectance', 'imaged surface', 'pixel']","['CCD', 'two', 'One', 'CIEXYZ']",0.0,0.0,0,19,4
"['local parametrisations', '2d gaussian filters', 'surface noise', 'evolution properties', 'mean curvature values', 'semigeodesic coordinates', 'underlying triangulation', 'volumetric diffusion techniques', 'convolutions', 'curvature scale space method']","['3', '2', '3', '3', 'Gaussian', 'Gaussian', 'only one', 'Gaussian', 'first', '2', '3', '2', 'MPEG-7', 'MPEG-7']",0.0,0.0,0,10,14
[],"['Two', 'orthoscopic', 'three', 'two', '3', 'two']",0.0,0,0,0,6
"['lung metastasis detection', 'ct images', 'computed tomography', 'oncology', 'thorax', 'image interpretation']","['two', 'three', 'first', 'two', '20', '988', 'the Oncology Department']",0.0,0.0,0,6,7
"['noise', 'smoothing functional', 'regularization parameters', 'kurtosis', 'unique minimizer', 'iterative algorithm', 'convergence', 'partially restored image']","['fourth', 'LMF', 'Two', 'one', 'LMS', 'LMF', 'two', 'LMS', 'LMF']",0.0,0.0,0,8,9
"['reconstructed image', 'laplacian', 'detected hologram', 'discrete fresnel integral', 'image quality', 'accuracy', 'data processing', 'digital holography']","['zero', 'zero', 'Fresnel']",0.0,0.0,0,8,3
"['strain contouring', 'gabor filters', 'algorithm', 'moire interferometry', 'displacement', 'digital methods', 'optical methods', 'differentiation', 'strain segmentation', 'multichannel gabor filter', 'filter design', 'engineering design']","['Gabor', 'Moire', 'Gabor']",0.0,0.0,0,12,3
