Ground_truth Keywords,Extracted Keywords,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywords
"['purdue university libraries interlibrary loan unit', 'monograph loans', 'ordering criteria', 'staff perceptions', 'patron comments']","['enthusiastic', 'acquisitions', 'patron', 'purdue', 'time', 'result', 'pilot', 'proposal', 'result', 'review', 'enthusiastic', 'monograph', 'loan', 'interlibrary', 'project', 'acquisitions', 'previous', 'time', 'proposal', 'review', 'result', 'titles', 'previous', 'interlibrary', 'books', 'loan', 'staff', 'time']",0.0,0.0,0,5,28
"['nonlinear extrapolation algorithm', 'scalar random process', 'nonlinear random dependences', 'mixed central moment functions', 'canonical decomposition apparatus', 'moment function']","['random', 'process', 'scalar', 'method', 'central', 'nonlinear', 'function', 'nonlinear', 'scalar', 'moment', 'moment', 'random', 'third', 'random', 'construction', 'account', 'mixed', 'realization', 'function', 'nonlinear', 'mixed', 'central', 'process', 'moment', 'account', 'realization', 'problem', 'realization', 'construction', 'moment', 'problem', 'mixed', 'decomposition', 'account', 'scalar', 'random', 'method']",0.0,0.0,0,6,37
"['precoded ofdm', 'scalable video transmission', 'orthogonal frequency division multiplexing', 'channel spectral nulls', 'heavy data rate overhead', 'isi channel', 'adaptive vector channel allocation', 'layered bit stream structure', 'lower layers', 'critical layers', 'channel quality', 'frobenius norm metrics', 'channel estimation', 'channel allocation information', 'control channel', 'robustness']","['adaptive', 'channel', 'vector', 'scalable', 'ofdm', 'system', 'allocation', 'adaptive', 'data', 'stream', 'bit', 'high', 'vector', 'layered', 'systems', 'structure', 'precoded', 'system', 'video', 'higher', 'orthogonal', 'frequency', 'multiple', 'subchannels', 'channels', 'channel', 'vector', 'systems', 'allocation', 'high', 'bit', 'stream', 'layers', 'ofdm', 'adaptive', 'scalable', 'precoded', 'channels', 'layered', 'orthogonal', 'rate', 'free', 'transmission', 'division', 'wireless', 'frequency', 'ofdm', 'channels', 'subchannels', 'conversion', 'layers', 'systems', 'ofdm', 'channel', 'system', 'structure', 'isi', 'ofdm', 'frequency', 'multiple', 'channels', 'higher', 'data', 'important', 'bit', 'vector', 'wireless', 'free', 'transmission', 'application', 'vector', 'vector', 'ofdm', 'wireless', 'channels', 'allocation', 'stream', 'subchannels', 'application', 'high', 'layered', 'orthogonal', 'channels', 'transmitter', 'estimation', 'protection', 'advantages', 'channel', 'channel', 'allocation', 'control', 'stronger', 'intersymbol', 'free', 'ofdm', 'new', 'prefix', 'cyclic', 'heavy', 'spectral', 'severe', 'conventional', 'wireless', 'inherent', 'free', 'precoded', 'important', 'video', 'channel', 'conversion', 'free', 'application', 'precoded', 'ofdm', 'systems', 'important', 'layers', 'bit', 'wireless', 'vector', 'channel', 'vector', 'system', 'ofdm', 'channel', 'transmitter', 'channels', 'stronger', 'isi', 'heavy', 'free', 'problems', 'severe', 'conventional', 'channel', 'channel', 'new', 'cyclic', 'channel', 'simulation', 'norm', 'critical', 'lower', 'advantages', 'adaptive', 'inherent', 'layered', 'scalable']",0.0,0.0,0,16,148
"['scholarly editions', 'performance editions', 'technical music vocabulary', 'music publishing industry', 'specialized publishers']","['technical', 'important', 'music', 'successful', 'factors', 'appropriate', 'print', 'appropriate', 'technical', 'important', 'factors', 'music', 'appropriate', 'methods', 'need', 'performance', 'specialized', 'scholarly', 'specialist', 'print', 'factors']",0.0,0.0,0,5,21
"['lower bounds', 'optimization problems', 'graphs']","['bounds', 'lower', 'optimization', 'problems', 'new', 'channel', 'lower', 'new', 'size', 'optimization', 'channel', 'new', 'codes', 'bounds', 'channel']",0.0,0.0,0,3,15
"['firm growth rates', 'flatness', 'correlation', 'constituent businesses']","['growth', 'correlation', 'form', 'firm', 'variance', 'rates', 'variance', 'nature', 'presence', 'correlation', 'firm', 'powerlaw', 'small', 'independent', 'model', 'form', 'stable', 'growth', 'powerlaw', 'variance', 'model', 'flatness', 'partitions', 'large', 'constituent', 'good', 'growth', 'law', 'recent', 'form', 'stable', 'presence']",0.0625,0.5,0.1111111111111111,4,32
"['energy management system', 'standard components', 'application software package', 'security control', 'control center infrastructures', 'liberalized environment', 'energy market']","['control', 'components', 'application', 'environment', 'trends', 'design', 'technology', 'components', 'example', 'electric', 'center', 'standard', 'software', 'important', 'center', 'new', 'center', 'liberalized', 'energy', 'example', 'liberalized', 'technology', 'standard', 'environment', 'security', 'product', 'design', 'application', 'important', 'control', 'new', 'control', 'control', 'management', 'energy', 'utility', 'different', 'changes', 'quality', 'continuity', 'standard', 'components', 'new', 'liberalized', 'example', 'security', 'product', 'design', 'concern', 'continuity', 'important', 'quality', 'changes', 'energy', 'security', 'control', 'major', 'market', 'trends']",0.0,0.0,0,7,59
"['online auctions', 'dynamic pricing', 'lodging industry', 'web site scripting', 'online intermediaries', 'specialty brokers', 'internet usage', 'sales', 'marketing', 'trading model', 'business models', 'price setting mechanism', 'supply chain']","['predecessor', 'alternative', 'product', 'run', 'results', 'channels', 'traditional', 'efficient', 'information', 'long', 'impact', 'alternative', 'predecessor', 'distribution', 'industry', 'trading', 'online', 'results', 'long', 'flow', 'distribution', 'setting', 'market', 'marketing', 'run', 'information', 'alternative', 'model', 'marketing', 'impact', 'traditional', 'mechanism', 'efficient', 'product', 'lodging', 'price', 'overnight', 'traditional', 'skeptical', 'industry', 'channels', 'dynamic', 'results', 'trading', 'information', 'marketing', 'run', 'flow', 'increase', 'profit', 'setting', 'predecessor', 'distribution', 'price', 'share', 'traditional', 'web', 'site', 'pricing', 'such', 'traditional', 'pricing', 'pricing', 'many', 'industry', 'fact', 'industry', 'profit', 'lodging', 'future', 'long', 'skeptical', 'alternative', 'marketing', 'information', 'traditional', 'long', 'price', 'future', 'producer', 'margin', 'traditional', 'dynamic', 'web', 'fact', 'industry', 'centric', 'many', 'transaction', 'cost', 'customer', 'product', 'mediums', 'flexible', 'specialty', 'internet', 'various', 'supply', 'business', 'enabled', 'web', 'online', 'traditional', 'many', 'lodging', 'flow', 'increase', 'skeptical', 'share', 'channels', 'industry']",0.009009009009009009,0.07692307692307693,0.016129032258064516,13,111
"['pss design', 'optimal linear control']","['range', 'control', 'system', 'linear', 'wide', 'range', 'linear', 'operating', 'stabilizer', 'optimal', 'effective', 'wide', 'synchronous', 'control', 'system', 'optimal', 'construction', 'wide', 'linear', 'optimal', 'range', 'cost', 'stability', 'effective', 'control', 'power', 'low', 'generator', 'stable', 'construction', 'optimal', 'construction', 'wide', 'low', 'stability', 'synthesis', 'generator', 'common', 'high', 'turbine', 'difficult', 'step', 'synthesis', 'stable']",0.0,0.0,0,2,44
"['computer applications', 'technology changes', 'interconnected bulk electric systems', 'networked information systems']","['computer', 'future', 'past', 'developments', 'applications', 'electric', 'networked', 'computer', 'future', 'few', 'information', 'major', 'power', 'prospects', 'restructuring', 'developments', 'prospective', 'vast', 'restructuring', 'prospects', 'past', 'electric', 'vast', 'networked', 'key', 'future', 'power', 'current', 'major', 'prospective', 'developments', 'restructuring', 'future', 'prospects', 'pace', 'vast', 'future', 'current', 'exponential', 'electric', 'technology', 'industry', 'major', 'prospective']",0.0,0.0,0,4,44
"['quantum memory', 'ground state spin', 'ensemble', 'two quadrature phase operators', 'squeezed states', 'mapping procedure', 'magnetooptical resonance method', '2 ms', 'cs']","['state', 'fundamental', 'gaussian', 'quantum', 'ground', 'mapping', 'memory', 'light', 'spin', 'light', 'quadrature', 'limits', 'state', 'phase', 'states', 'memory', 'quantum', 'light', 'experiment', 'ground', 'operators', 'cs', 'new', 'mapping', 'ensemble', 'mapping', 'light', 'state', 'fundamental', 'gaussian', 'quantum', 'procedure', 'sensitivity', 'phase', 'atoms', 'properties', 'quadrature', 'spin', 'quantum', 'complete', 'phase', 'optical', 'atomic', 'resonance', 'road', 'sensitivity', 'new', 'quantum', 'experiment', 'light', 'ground', 'sensitivity', 'cs', 'new', 'quantum', 'mapping', 'quadrature', 'road', 'ensemble', 'quantum', 'atomic', 'quadrature', 'optical', 'limits', 'light', 'memory', 'spin', 'mapping', 'state', 'experiment']",0.02857142857142857,0.2222222222222222,0.050632911392405056,9,70
"['diagnostic relevance', 'volumetric data', 'rate allocation', 'lifting steps scheme', 'disjoint segments', 'bitstream', 'embedded zerotree coding', 'multidimensional layered zero coding', 'region boundaries', 'filter length', 'decomposition depth', 'head magnetic resonance images']","['magnetic', 'head', 'volumetric', 'different', 'assigns', 'disjoint', 'data', 'head', 'set', 'lifting', 'discrete', 'resonance', 'relevance', 'such', 'regions', 'implementation', 'segments', 'bitstream', 'magnetic', 'assigns', 'diagnostic', 'extra', 'steps', 'rate', 'wavelet', 'process', 'amount', 'set', 'd', 'regions', 'implementation', 'disjoint', 'set', 'relevance', 'overheading', 'respect', 'head', 'data', 'volumetric', 'lifting', 'such', 'artifacts', 'process', 'discrete', 'd', 'mlzc', '-rrb-', 'mri', 'd', 'lossless', 'region', 'different', 'diagnostic', 'd', 'amount', 'bitstream', 'lossy', 'best', 'different', 'assigns', 'set', 'implementation', 'diagnostic', 'different', 'volumetric', 'bitstream', 'amount', 'd', 'definition', 'datasets', 'rise', 'artifacts', 'process', 'region', 'd', 'best', 'd', 'inverse', 'filter', 'others', 'competitive', 'lossless', 'decomposition', 'extra', 'integer', 'multidimensional', 'lossless', 'art', 'available', 'lossy', 'bitstream', 'overheading']",0.010869565217391304,0.08333333333333333,0.01923076923076923,12,92
"['hierarchical mixture model', 'classification', 'data generation process', 'experts classifier', 'posterior probability of class membership']","['class', 'hierarchical', 'mixture', 'probability', 'membership', 'hierarchical', 'mixture', 'probability', 'model', 'posterior', 'classification', 'individual', 'similar', 'class', 'level', 'mixture', 'posterior', 'level', 'mixture', 'other', 'internal', 'existence', 'hierarchical', 'posterior', 'mechanism', 'level', 'classification', 'other', 'number', 'individual', 'data', 'external', 'experts', 'generation', 'finite', 'experts', 'general', 'training', 'efficient', 'training', 'improved', 'classification', 'generation', 'subclusters', 'existence', 'membership', 'probability', 'level', 'generation', 'existence', 'subclusters', 'finite', 'other', 'parameters', 'mixture', 'mixture', 'efficient', 'improved', 'data', 'general', 'maximum', 'hierarchical', 'several', 'experimental', 'posterior', 'similar', 'class']",0.014925373134328358,0.2,0.02777777777777778,5,67
"['geometrically invariant watermarking', 'feature points', 'digital images', 'geometrical distortions', 'global transformations', 'rotations', 'translations', 'local transformations', 'stirmark attack', 'periodical properties', 'invariant properties', 'transforms', 'template insertion', 'image content', 'embedding', 'detection scheme', 'content descriptor', 'delaunay tessellation', 'additive scheme', 'correlation properties', 'jpeg compression', 'geometrical attack']","['transformations', 'watermarking', 'classical', 'methods', 'geometrical', 'feature', 'such', 'types', 'class', 'classical', 'additive', 'properties', 'perspectives', 'watermarking', 'scheme', 'tessellation', 'methods', 'robustness', 'global', 'stirmark', 'local', 'correlation', 'new', 'different', 'such', 'different', 'watermarking', 'different', 'weaknesses', 'such', 'transformations', 'classical', 'watermarking', 'additive', 'properties', 'different', 'class', 'new', 'points', 'properties', 'perspectives', 'weaknesses', 'types', 'set', 'classical', 'properties', 'different', 'invariant', 'periodical', 'delaunay', 'geometrical', 'classical', 'points', 'global', 'different', 'local', 'robust', 'transformations', 'correlation', 'such', 'classical', 'correlation', 'classical', 'weaknesses', 'different', 'delaunay', 'new', 'periodical', 'different', 'feature', 'robustness', 'invariant', 'robustness', 'embedding', 'triangle', 'salient', 'enhanced', 'geometrical', 'new', 'image', 'content', 'detection', 'digital', 'original', 'template', 'theses', 'invariant', 'watermarking', 'robust', 'global', 'feature', 'local', 'tessellation', 'transformations']",0.010638297872340425,0.045454545454545456,0.017241379310344827,22,94
"['enterprise application integration', 'imark communications']","['past', 'technology', 'enterprise', 'introduction', 'few', '-rrb-', 'application', 'technology', 'introduction', 'past', 'enterprise', 'latest', 'software', '-rrb-', 'technology', 'introduction', 'latest', 'competition', 'current', 'portfolio', 'numerous', '-rrb-']",0.0,0.0,0,2,22
"['spiht algorithm', 'wavelet transform', 'zerotree quantization', 'codec', 'wavelet decomposition', 'number of error bits', 'absolute zerotree', 'dsp chip', 'set partitioning in hierarchical trees', 'video coding']","['number', 'time', 'drawback', 'implementation', 'error', 'optimization', 'process', 'major', 'hardware', 'new', 'number', 'chip', 'major', 'drawback', 'dsp', 'implementation', 'memory', 'original', 'spiht', 'spiht', 'memory', 'dsp', 'common', 'high', 'time', 'video', 'efficient', 'program', 'requirement', 'such', 'process', 'implementation', 'time', 'major', 'dsp', 'optimization', 'time', 'efficient', 'memory', 'high', 'time', 'original', 'wavelet', 'memory', 'experimental', 'new', 'absolute', 'relative', 'new', 'wavelet', 'hierarchical', 'such', 'common', 'process', 'time']",0.0,0.0,0,10,55
"['dynamical transition', 'periodic motions', 'recurrent bus', 'nonstops', 'circular route', 'recurrent time', 'nonlinear map', 'complex periodic behaviors', 'attractor']","['recurrent', 'periodic', 'many', 'circular', 'route', 'route', 'bus', 'transitions', 'bus', 'behavior', 'motions', 'transition', 'nonlinear', 'many', 'dynamical', 'dynamical', 'dynamical', 'circular', 'route', 'circular', 'bus', 'behavior', 'motions', 'transition', 'transitions', 'periodic', 'complex', 'terms', 'attractor', 'recurrent', 'dynamical', 'periodic', 'dynamical', 'dynamical', 'recurrent', 'circular', 'periodic', 'dynamical', 'dynamical', 'attractor', 'dynamical', 'terms', 'property', 'number', 'complex', 'recurrent']",0.021739130434782608,0.1111111111111111,0.03636363636363637,9,46
"['performance comparison', 'pid controllers', 'performance criterion', 'integrated absolute error', 'iae', 'dtc', 'step load disturbance', 'integrating processes', 'equal robustness', 'complementary sensitivity function']","['values', 'sensitivity', 'absolute', 'absolute', 'values', 'robustness', 'comparison', 'load', 'fair', 'equal', 'margin', 'performance', 'complementary', 'time', 'step', 'sum', 'comparison', 'absolute', 'equal', 'sum', 'performance', 'time', 'norm', 'performance', 'measure', 'step', 'time', 'complementary', 'integrating', 'absolute', 'performance', 'simple', 'time', 'plant', 'function', 'fair']",0.0,0.0,0,10,36
"['local features', 'edge detection', 'texture segmentation', 'neighborhood operation', 'overlapping windows', 'matrix formulation', 'accumulation moments']","['geometric', 'local', 'computation', 'moments', 'local', 'features', 'applications', 'local', 'local', 'geometric', 'computation', 'such', 'efficient', 'computation', 'local', 'moments', 'edge', 'features', 'applications', 'attention', 'local', 'efficient', 'geometric', 'image', 'attention', 'concept', 'set', 'uncorrelated', 'accumulation', 'such', 'effect', 'efficient', 'efficient', 'local', 'computation', 'effect', 'concept', 'convolution', 'fact', 'texture', 'main', 'neighborhood', 'matrix', 'applications', 'local', 'image', 'features', 'attention', 'computation']",0.0,0.0,0,7,49
"['robust stabilization', 'nonlinear uncertainties', 'uncertain dynamical systems', 'state feedback']","['state', 'feedback', 'adaptive', 'robust', 'robust', 'state', 'class', 'unknown', 'systems', 'adaptive', 'control', 'bounds', 'robust', 'linear', 'problem', 'uncertainties', 'adaptive', 'stabilization', 'robust', 'control', 'feedback', 'feedback', 'uncertain', 'state', 'systems', 'unknown', 'adaptive', 'state', 'adaptive', 'dynamical', 'problem', 'linear', 'such', 'robust', 'adaptive', 'robust', 'feedback', 'class', 'robust', 'uncertain', 'adaptive', 'linear', 'such', 'uncertainties', 'bounds', 'state', 'adaptive', 'adaptive', 'adaptive', 'problem', 'linear', 'loop', 'such', 'bounds', 'class', 'adaptive', 'systems', 'nonlinear', 'practical', 'stabilization', 'stable', 'uncertainties', 'unknown', 'systems', 'control', 'class']",0.0,0.0,0,4,66
"['image sources', 'watermarking', 'capacity limits', 'statistical model', 'distortion constraints', 'wavelet statistical models', 'geometric attacks', 'distortion measures']","['image', 'limits', 'capacity', 'image', 'capacity', 'hiding', 'capacity', 'model', 'fundamental', 'statistical', 'available', 'limits', 'capacity', 'data', 'fundamental', 'models', 'theoretic', 'information', 'sources', 'wavelet', 'capacity', 'fundamental', 'model', 'statistical', 'theoretic', 'hiding', 'wavelet', 'theoretical', 'geometric', 'such', 'capacity', 'image', 'available', 'models', 'previous', 'invariant', 'information', 'fundamental', 'theoretic', 'wavelet', 'hiding', 'models', 'previous', 'distortion', 'model', 'form', 'uncompressed', 'hiding', 'host', 'statistical', 'data', 'hiding', 'information', 'invariant', 'capacity']",0.0,0.0,0,8,55
