Ground_truth Keywords,Extracted Keywords,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywords,P@5,R@5,F@5,P@10,R@10,F@10,P@15,R@15,F@15,NDCG,MAP,stemmed_Precision,stemmed_Recall,stemmed_F1-score,stemmed_P@5,stemmed_R@5,stemmed_F@5,stemmed_P@10,stemmed_R@10,stemmed_F@10,stemmed_P@15,stemmed_R@15,stemmed_F@15,stemmed_NDCG,stemmed_MAP
"['admissible measurement errors', 'fuzzy information', 'informative attributes', 'measurement error', 'fuzzy set theory']","['Identification of states of complex systems', 'Identification of states of complex systems', 'fuzzy information', 'maximally admissible degree of measurement error', 'fuzzy set theory', 'informative attributes']",0.5,0.6,0.5454545454545454,5,6,0.5,0.4,0.4444444444444445,0.6,0.6,0.6,0.6,0.6,0.6,0.8338647044573664,0.6457142857142857,0.5,0.6,0.5454545454545454,0.5,0.4,0.4444444444444445,0.6,0.6,0.6,0.6,0.6,0.6,0.8338647044573664,0.6457142857142857
"['linear algebraic equations', 'numerical system']",['numerical system'],1.0,0.5,0.6666666666666666,2,1,1.0,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,1.0
"['building management systems', 'facilities management systems', 'database integration', 'software development technology', 'open control network']","['Internet/intranet', 'Web-based access', 'Internet protocols and infrastructures', 'PC Web server', 'Three strategies for interconnecting BMS local networks']",0.0,0.0,0.0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5409945177788987,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5409945177788987,0.5
"['collective dose calculations', 'facility operations', 'public', 'electronic population data resources', 'personal computer']","['Estimating populations', '80 km radii', 'Estimating populations', 'collective dose calculations', 'facility operations', 'electronic population data resources', 'personal computer', '80 km radii']",0.5,0.8,0.6153846153846154,5,8,0.5,0.4,0.4444444444444445,0.6666666666666666,0.8,0.7272727272727272,0.6666666666666666,0.8,0.7272727272727272,0.8602609368908681,0.6761904761904761,0.5,0.8,0.6153846153846154,0.5,0.4,0.4444444444444445,0.6666666666666666,0.8,0.7272727272727272,0.6666666666666666,0.8,0.7272727272727272,0.8602609368908681,0.6761904761904761
['accelerated simulation'],"['Accelerated simulation', 'Numerical examples']",0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.8154648767857287,0.5
"['programming', 'descriptive process', 'intensional concept', 'bipolar function', 'bipole level']","['Descriptological foundations', 'programming', 'descriptive process', 'introduction', 'elimination', 'abstraction', 'bipolar function', 'intensional concept', 'introduction', 'extraction', 'abstraction', 'bipole level', 'Descriptological foundations', 'programming', 'descriptive process', 'introduction', 'elimination', 'abstraction', 'bipolar function', 'intensional concept', 'introduction', 'extraction', 'abstraction', 'bipole level']",0.20833333333333334,1.0,0.3448275862068966,5,24,0.4,0.4,0.4000000000000001,0.4444444444444444,0.8,0.5714285714285714,0.5,1.0,0.6666666666666666,0.7704972588894493,0.5,0.20833333333333334,1.0,0.3448275862068966,0.4,0.4,0.4000000000000001,0.4444444444444444,0.8,0.5714285714285714,0.5,1.0,0.6666666666666666,0.7704972588894493,0.5
"['linear constraints', 'set of natural numbers', 'strict inequations', 'nonstrict inequations', 'minimal generating sets']","['Diophantine equations', 'Upper bounds for components of a minimal set of solutions', 'natural numbers', 'Diophantine equations', 'strict inequations', 'nonstrict inequations', 'minimal set of solutions', 'minimal generating sets of solutions', 'algorithms for constructing a minimal supporting set of solutions']",0.2222222222222222,0.4,0.2857142857142857,5,9,0.25,0.2,0.22222222222222224,0.25,0.4,0.3076923076923077,0.25,0.4,0.3076923076923077,0.6299574868670904,0.3727272727272727,0.2222222222222222,0.4,0.2857142857142857,0.25,0.2,0.22222222222222224,0.25,0.4,0.3076923076923077,0.25,0.4,0.3076923076923077,0.6299574868670904,0.3727272727272727
"['recurring issues', 'changing practices']","['worn or damaged copies', 'missing copies', 'heavily used materials', 'gaps in collections', 'weak collections', 'strong collections', 'new courses', 'new programs', 'new libraries']",0.0,0.0,0.0,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3482723708517656,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3482723708517656,0.18181818181818182
['pseudofuzzy quantities'],"['Mathematical fundamentals', 'Bayesian approach to decision-making', 'Bayesian decision procedure']",0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4306765580733929,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4306765580733929,0.25
"['monograph loans', 'ordering criteria', 'staff perceptions', 'patron comments']","['Books on demand', 'Books on demand', 'just-in-time acquisitions', 'pilot project', 'monograph loans', 'ordering criteria', 'patron comments', 'statistics', 'staff perceptions']",0.4444444444444444,1.0,0.6153846153846153,4,9,0.25,0.25,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.7716768377198233,0.5,0.4444444444444444,1.0,0.6153846153846153,0.25,0.25,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.7716768377198233,0.5
"['nonlinear extrapolation algorithm', 'scalar random process', 'nonlinear random dependences', 'mixed central moment functions', 'canonical decomposition apparatus', 'moment function']","['Nonlinear extrapolation algorithm', 'V. S. Pugachev canonical decomposition apparatus', 'Nonlinear extrapolation algorithm', 'scalar random process', 'mixed central moment functions', 'V. S. Pugachev canonical decomposition apparatus']",0.3333333333333333,0.3333333333333333,0.3333333333333333,6,6,0.5,0.3333333333333333,0.4,0.5,0.3333333333333333,0.4,0.5,0.3333333333333333,0.4,0.8087537780869758,0.6666666666666666,0.5,0.5,0.5,0.75,0.5,0.6,0.75,0.5,0.6,0.75,0.5,0.6,0.9070804080818898,0.8035714285714286
"['scalable video transmission', 'channel spectral nulls', 'heavy data rate overhead', 'adaptive vector channel allocation', 'layered bit stream structure', 'lower layers', 'critical layers', 'channel quality', 'channel estimation', 'channel allocation information', 'control channel', 'robustness']","['Precoded OFDM', 'adaptive vector channel allocation', 'scalable video transmission', 'frequency-selective fading channels', 'intersymbol interference', 'cyclic prefix insertion', 'channel spectral nulls', 'data rate overhead', 'precoding', 'vector channels', 'layered bit stream structure', 'channel quality', 'Frobenius norm metrics', 'channel estimation', 'control channel', 'noise', 'fading']",0.4117647058823529,0.5833333333333334,0.4827586206896552,12,17,0.4,0.16666666666666666,0.23529411764705882,0.3,0.25,0.2727272727272727,0.4666666666666667,0.5833333333333334,0.5185185185185186,0.7368816410773478,0.46746880570409977,0.4117647058823529,0.5833333333333334,0.4827586206896552,0.4,0.16666666666666666,0.23529411764705882,0.3,0.25,0.2727272727272727,0.4666666666666667,0.5833333333333334,0.5185185185185186,0.7368816410773478,0.46746880570409977
"['scholarly editions', 'performance editions', 'technical music vocabulary', 'music publishing industry', 'specialized publishers']",['Non-specialist librarians'],0.0,0.0,0.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7816510974258781,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7816510974258781,0.8333333333333334
"['lower bounds', 'graphs']","['Z-channel', 'Optimization problems', 'Z-channel', 'Optimization problems']",0.0,0.0,0.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57064171895532,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57064171895532,0.5
"['firm growth rates', 'flatness', 'correlation', 'constituent businesses']","['variance', 'firm growth rates', 'scaling', 'power-law relationship', 'size', 'correlation', 'growth rates', 'businesses', 'partitions of integers', 'model', 'representation']",0.18181818181818182,0.5,0.26666666666666666,4,11,0.2,0.25,0.22222222222222224,0.2,0.5,0.28571428571428575,0.18181818181818182,0.5,0.26666666666666666,0.5503212106011944,0.24475524475524477,0.18181818181818182,0.5,0.26666666666666666,0.2,0.25,0.22222222222222224,0.2,0.5,0.28571428571428575,0.18181818181818182,0.5,0.26666666666666666,0.5503212106011944,0.24475524475524477
"['energy management system', 'standard components', 'application software package', 'security control', 'control center infrastructures', 'liberalized environment', 'energy market']","['electric service', 'energy management system', 'security control', 'load-following control', 'utility business', 'control center infrastructure']",0.3333333333333333,0.2857142857142857,0.30769230769230765,7,6,0.4,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.30769230769230765,0.3333333333333333,0.2857142857142857,0.30769230769230765,0.7200087060949423,0.5497835497835497,0.5,0.42857142857142855,0.4615384615384615,0.4,0.2857142857142857,0.3333333333333333,0.5,0.42857142857142855,0.4615384615384615,0.5,0.42857142857142855,0.4615384615384615,0.7947296513845888,0.6142857142857142
"['online auctions', 'dynamic pricing', 'lodging industry', 'online intermediaries', 'specialty brokers', 'sales', 'marketing', 'trading model', 'business models', 'price setting mechanism', 'supply chain']","['Online auctions', 'Web site scripting', 'Internet usage', 'Web-enabled companies', 'Online auctions', 'dynamic pricing', 'lodging industry', 'Web site scripting', 'online intermediaries', 'specialty brokers', 'Internet usage', 'sales and marketing', 'traditional trading model', 'Web-enabled companies', 'price setting mechanism', 'cost of production', 'profit margin', 'supply chain', 'intermediaries', 'industry profit margins', 'pricing theory', 'efficient market pricing']",0.2727272727272727,0.5454545454545454,0.3636363636363636,11,22,0.0,0.0,0.0,0.5,0.36363636363636365,0.4210526315789474,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.687651572930198,0.39920948616600793,0.3181818181818182,0.6363636363636364,0.4242424242424242,0.25,0.09090909090909091,0.13333333333333333,0.625,0.45454545454545453,0.5263157894736842,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.7182413017115558,0.4292929292929293
"['computer applications', 'interconnected bulk electric systems', 'networked information systems']","['Prospective', 'Technology changes', 'Prospective', 'computer applications', 'electric power industry', 'deregulation', 'restructuring', 'key issues', 'major developments', 'exponential rate', 'interconnected bulk electric systems', 'networked information systems', 'future power engineers', 'skills']",0.21428571428571427,1.0,0.35294117647058826,3,14,0.25,0.3333333333333333,0.28571428571428575,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.23076923076923078,1.0,0.375,0.5799624424569719,0.23076923076923078,0.21428571428571427,1.0,0.35294117647058826,0.25,0.3333333333333333,0.28571428571428575,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.23076923076923078,1.0,0.375,0.5799624424569719,0.23076923076923078
"['quantum memory', 'ground state spin', 'ensemble', 'two quadrature phase operators', 'squeezed states', 'mapping procedure', '2 ms']","['quantum properties', 'light', 'atomic spin state', 'quantum memory', 'quadrature phase operators', 'squeezed states', 'mapping procedure', 'sensitivity', 'photon', 'sec', 'Hz', 'Gaussian states', 'magneto-optical resonance method', 'fundamental limits']",0.21428571428571427,0.42857142857142855,0.2857142857142857,7,14,0.2,0.14285714285714285,0.16666666666666666,0.3,0.42857142857142855,0.3529411764705882,0.21428571428571427,0.42857142857142855,0.2857142857142857,0.5971148574161728,0.31405895691609975,0.21428571428571427,0.42857142857142855,0.2857142857142857,0.2,0.14285714285714285,0.16666666666666666,0.3,0.42857142857142855,0.3529411764705882,0.21428571428571427,0.42857142857142855,0.2857142857142857,0.5971148574161728,0.31405895691609975
"['diagnostic relevance', 'volumetric data', 'rate allocation', 'lifting steps scheme', 'disjoint segments', 'bitstream', 'embedded zerotree coding', 'multidimensional layered zero coding', 'region boundaries', 'filter length', 'decomposition depth', 'head magnetic resonance images']","['Lossy', 'lossless', 'object-based coding', '3-D MRI data', 'discrete wavelet transform', 'lifting steps scheme', 'integer-to-integer values', 'bitstream', 'coding process', 'object-based inverse transform', 'embedded zerotree coding', 'multidimensional layered zero coding', 'region of interest', 'overhead', 'filter length', 'decomposition depth', 'head magnetic resonance images']",0.4117647058823529,0.5833333333333334,0.4827586206896552,12,17,0.0,0.0,0.0,0.2,0.16666666666666666,0.1818181818181818,0.3333333333333333,0.4166666666666667,0.3703703703703704,0.7368816410773478,0.46746880570409977,0.4117647058823529,0.5833333333333334,0.4827586206896552,0.0,0.0,0.0,0.2,0.16666666666666666,0.1818181818181818,0.3333333333333333,0.4166666666666667,0.3703703703703704,0.7368816410773478,0.46746880570409977
"['hierarchical mixture model', 'classification', 'data generation process', 'experts classifier', 'posterior probability of class membership']","['Mixture of experts', 'hierarchical mixture model', 'classification', 'data generation process', 'sources', 'clusters', 'subclusters', 'external cluster', 'class membership', 'maximum likelihood', 'training algorithms']",0.2727272727272727,0.6,0.37499999999999994,5,11,0.6,0.6,0.6,0.3,0.6,0.4,0.2727272727272727,0.6,0.37499999999999994,0.6268072611880846,0.31748251748251743,0.2727272727272727,0.6,0.37499999999999994,0.6,0.6,0.6,0.3,0.6,0.4,0.2727272727272727,0.6,0.37499999999999994,0.6268072611880846,0.31748251748251743
"['feature points', 'digital images', 'geometrical distortions', 'global transformations', 'rotations', 'translations', 'local transformations', 'periodical properties', 'invariant properties', 'transforms', 'template insertion', 'image content', 'embedding', 'detection scheme', 'content descriptor', 'additive scheme', 'correlation properties', 'geometrical attack']","['digital images', 'robustness', 'geometrical distortions', 'classical watermarking methods', 'global transformations', 'local transformations', 'StirMark attack', 'self-synchronizing schemes', 'periodical properties', 'invariant properties', 'template insertion', 'information provided by the original image', 'content descriptor', 'salient points', 'feature points', 'Delaunay tessellation', 'additive scheme', 'correlation properties', 'JPEG compression', 'geometrical attack', 'transformations']",0.5714285714285714,0.6666666666666666,0.6153846153846153,18,21,0.6,0.16666666666666666,0.2608695652173913,0.6,0.3333333333333333,0.42857142857142855,0.6,0.5,0.5454545454545454,0.8260972536520547,0.6031746031746031,0.6190476190476191,0.7222222222222222,0.6666666666666666,0.6,0.16666666666666666,0.2608695652173913,0.6,0.3333333333333333,0.42857142857142855,0.6,0.5,0.5454545454545454,0.8470530273037389,0.6393976393976394
['enterprise application integration'],"['Integration', 'Portfolio Director', 'Imark Communications', 'Integration', 'Portfolio Director', 'Imark Communications']",0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4306765580733929,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4306765580733929,0.25
"['wavelet transform', 'zerotree quantization', 'codec', 'wavelet decomposition', 'number of error bits', 'absolute zerotree', 'set partitioning in hierarchical trees', 'video coding']","['Real-time implementation', 'low-memory SPIHT image coding algorithm', 'DSP chip', 'wavelet transform', 'zerotree quantization', 'set partitioning in hierarchical trees', 'SPIHT algorithm', 'memory requirement', 'error bits', 'absolute zerotree', 'real-time video coding']",0.36363636363636365,0.5,0.4210526315789474,8,11,0.4,0.25,0.3076923076923077,0.4,0.5,0.4444444444444445,0.36363636363636365,0.5,0.4210526315789474,0.706338174273423,0.4484848484848485,0.36363636363636365,0.5,0.4210526315789474,0.4,0.25,0.3076923076923077,0.4,0.5,0.4444444444444445,0.36363636363636365,0.5,0.4210526315789474,0.706338174273423,0.4484848484848485
"['dynamical transition', 'periodic motions', 'recurrent bus', 'nonstops', 'circular route', 'recurrent time', 'nonlinear map', 'complex periodic behaviors', 'attractor']",['Dynamical transition'],0.0,0.0,0.0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8328978515038054,0.9,1.0,0.1111111111111111,0.19999999999999998,1.0,0.1111111111111111,0.19999999999999998,1.0,0.1111111111111111,0.19999999999999998,1.0,0.1111111111111111,0.19999999999999998,1.0,1.0
"['performance criterion', 'integrated absolute error', 'step load disturbance', 'integrating processes', 'equal robustness', 'complementary sensitivity function']","['Performance comparison', 'PID controller', 'dead-time compensating controller', 'integrated absolute error', 'step load disturbance', 'integrating process', 'robustness', 'H/sub infinity / norm', 'sensitivity function', 'complementary sensitivity function']",0.3,0.5,0.37499999999999994,6,10,0.4,0.3333333333333333,0.3636363636363636,0.3,0.5,0.37499999999999994,0.3,0.5,0.37499999999999994,0.6581295160124496,0.38076923076923075,0.4,0.6666666666666666,0.5,0.4,0.3333333333333333,0.3636363636363636,0.4,0.6666666666666666,0.5,0.4,0.6666666666666666,0.5,0.7161403349639142,0.43333333333333335
"['local features', 'edge detection', 'texture segmentation', 'neighborhood operation', 'overlapping windows', 'matrix formulation', 'accumulation moments']",['Efficient computation'],0.0,0.0,0.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8118374955798289,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8118374955798289,0.875
"['robust stabilization', 'nonlinear uncertainties', 'uncertain dynamical systems', 'state feedback']","['Adaptive state feedback control', 'linear systems', 'unknown bounds of uncertainties', 'disturbance', 'nonlinear uncertainties', 'adaptive robust stabilization', 'closed-loop systems', 'asymptotically stable', 'adaptive robust state feedback controller', 'exponentially practically stable', 'practical engineering', 'Adaptive state feedback control', 'linear systems', 'unknown bounds of uncertainties', 'disturbance', 'nonlinear uncertainties', 'adaptive robust stabilization', 'closed-loop systems', 'asymptotically stable', 'adaptive robust state feedback controller', 'exponentially practically stable', 'practical engineering']",0.045454545454545456,0.25,0.07692307692307693,4,22,0.2,0.25,0.22222222222222224,0.1,0.25,0.14285714285714288,0.09090909090909091,0.25,0.13333333333333333,0.4790958732483987,0.237012987012987,0.045454545454545456,0.25,0.07692307692307693,0.2,0.25,0.22222222222222224,0.1,0.25,0.14285714285714288,0.09090909090909091,0.25,0.13333333333333333,0.4790958732483987,0.237012987012987
"['image sources', 'watermarking', 'capacity limits', 'statistical model', 'distortion constraints', 'wavelet statistical models', 'geometric attacks', 'distortion measures']","['attacker', 'block-DCT', 'and wavelet statistical models', 'Closed-form expressions']",0.0,0.0,0.0,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6402319070299136,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6402319070299136,0.6666666666666666
"['subspace identification approach', 'principal component analysis', 'system observability subspace', 'subspace model identification']","['subspace identification', 'principal component analysis', 'errors-in-variables', 'EIV', 'system observability subspace', 'instrumental variables', 'model identification', 'order determination', 'MOESP algorithm', 'N4SID algorithm']",0.2,0.5,0.28571428571428575,4,10,0.4,0.5,0.4444444444444445,0.2,0.5,0.28571428571428575,0.2,0.5,0.28571428571428575,0.5691323296123444,0.26666666666666666,0.2,0.5,0.28571428571428575,0.4,0.5,0.4444444444444445,0.2,0.5,0.28571428571428575,0.2,0.5,0.28571428571428575,0.5691323296123444,0.26666666666666666
"['highway traffic', 'tollbooths', 'toll collection', 'waiting time', 'reduced speed', 'saturated flow', 'lane expansion', 'vehicle queuing', 'numerical simulations']","['Nagel-Schreckenberg model', 'highway traffic', 'Nagel-Schreckenberg model', 'toll collection', 'waiting time', 'reduced speed', 'phase transition', 'phase separation', 'saturated flow', 'fundamental diagram', 'lane expansion', 'vehicle queuing', 'analytical expressions', 'numerical simulations', 'travel time', 'variance']",0.5,0.8888888888888888,0.64,9,16,0.75,0.3333333333333333,0.46153846153846156,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.7922686933548093,0.5365740740740741,0.5,0.8888888888888888,0.64,0.75,0.3333333333333333,0.46153846153846156,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.7922686933548093,0.5365740740740741
"['incorrect banking data', 'statistical mechanism apparatus']","['Bagsik Oscillator', 'Bagsik Oscillator', 'complex numbers', 'analysis', 'banking data', 'statistical mechanism apparatus']",0.16666666666666666,0.5,0.25,2,6,0.0,0.0,0.0,0.2,0.5,0.28571428571428575,0.2,0.5,0.28571428571428575,0.5799753231630875,0.26666666666666666,0.16666666666666666,0.5,0.25,0.0,0.0,0.0,0.2,0.5,0.28571428571428575,0.2,0.5,0.28571428571428575,0.5799753231630875,0.26666666666666666
